AvgVanillaIw,MinNormIw,VarJ,AvgEpLen,VanillaAvgRet,VarVanillaIw,ESSClassic,Delta,Bound,VarRet,AvgRet,MaxVanillaIw,J,EpsThisIter,ESSRenyi,AvgDiscRet,MaxNormIw,BatchSize,AvgNormIw,VarNormIw,eRenyi2,VarDiscRet,IterType,MinVanillaIw
1.00044,0.0098605,13.1891,500.0,4659.60765664,2.70235e-05,99.9973614527,0.1,3257.2,177.279299599,4659.60765664,1.01296,4659.64,100,99.9977350748,4659.60765664,0.0101251,100,0.01,2.69995e-09,1.00002,177.279299599,1,0.986488
1.00021,0.00987848,11.979,500.0,4659.93640215,2.22361e-05,99.9977956112,0.1,3257.53,145.532569902,4659.93640215,1.00995,4659.96,100,99.9981999721,4659.93640215,0.0100974,100,0.01,2.22267e-09,1.00002,145.532569902,1,0.988058
0.999452,0.00990829,11.1828,500.0,4659.3833146,2.69964e-05,99.9973054023,0.1,3257.22,126.830244886,4659.3833146,1.01834,4659.41,100,99.997711234,4659.3833146,0.010189,100,0.01,2.7026e-09,1.00002,126.830244886,1,0.990286
1.00029,0.00981043,15.1989,500.0,4659.08229226,3.74621e-05,99.996281849,0.1,3256.26,236.476545361,4659.08229226,1.01445,4659.12,100,99.9976516321,4659.08229226,0.0101415,100,0.01,3.74405e-09,1.00002,236.476545361,1,0.981327
0.99967,0.00969061,14.793,500.0,4658.95802956,3.46379e-05,99.9965199391,0.1,3256.93,223.574105467,4658.95802956,1.01105,4659.0,100,99.9976993136,4658.95802956,0.0101138,100,0.01,3.46608e-09,1.00002,223.574105467,1,0.968741
1.00065,0.00977866,15.9391,500.0,4657.34029592,9.19532e-05,99.9908894082,0.1,3255.03,260.881696436,4657.34029592,1.04578,4657.41,100,99.9941710055,4657.34029592,0.010451,100,0.01,9.1834e-09,1.00006,260.881696436,1,0.9785
1.00022,0.00988313,14.042,500.0,4655.62990134,2.22202e-05,99.9977803805,0.1,3253.36,200.580898893,4655.62990134,1.01253,4655.66,100,99.9979734831,4655.62990134,0.010123,100,0.01,2.22103e-09,1.00002,200.580898893,1,0.988535
1.00068,0.00972701,16.0522,500.0,4655.13398235,5.1087e-05,99.9949301132,0.1,3252.76,264.664431541,4655.13398235,1.01255,4655.2,100,99.9950173,4655.13398235,0.0101186,100,0.01,5.10173e-09,1.00005,264.664431541,1,0.973366
0.99884,0.0098262,14.0359,500.0,4656.69258995,3.21444e-05,99.9967805526,0.1,3254.38,200.141847252,4656.69258995,1.01357,4656.73,100,99.9978900401,4656.69258995,0.0101475,100,0.01,3.22191e-09,1.00002,200.141847252,1,0.98148
0.999336,0.00973735,15.8548,500.0,4656.03052046,8.99916e-05,99.9910835454,0.1,3253.84,255.968646152,4656.03052046,1.01729,4656.09,100,99.9944332361,4656.03052046,0.0101797,100,0.01,9.01112e-09,1.00006,255.968646152,1,0.973089
0.999793,0.0096954,16.0933,500.0,4658.56266734,5.38158e-05,99.9946928704,0.1,3255.49,269.564228131,4658.56266734,1.02412,4658.63,100,99.9962688885,4658.56266734,0.0102434,100,0.01,5.38381e-09,1.00004,269.564228131,1,0.969339
1.00035,0.00981028,15.2957,500.0,4656.55344163,2.14536e-05,99.9979064915,0.1,3253.46,237.868586497,4656.55344163,1.01136,4656.59,100,99.998402621,4656.55344163,0.0101101,100,0.01,2.14387e-09,1.00002,237.868586497,1,0.981369
0.999352,0.00989213,13.5689,500.0,4658.08680504,3.38642e-05,99.9966257058,0.1,3255.49,186.979789506,4658.08680504,1.02135,4658.12,100,99.9976277914,4658.08680504,0.0102201,100,0.01,3.39082e-09,1.00002,186.979789506,1,0.988572
1.00022,0.00977121,17.4348,500.0,4657.00570679,4.46196e-05,99.9955913349,0.1,3253.07,311.283096939,4657.00570679,1.01411,4657.07,100,99.9971509792,4657.00570679,0.0101388,100,0.01,4.45998e-09,1.00003,311.283096939,1,0.977338
1.00004,0.0097761,12.2706,500.0,4660.72189582,3.18065e-05,99.996883575,0.1,3258.24,154.174633473,4660.72189582,1.01124,4660.76,100,99.9980450059,4660.72189582,0.010112,100,0.01,3.18042e-09,1.00002,154.174633473,1,0.977644
0.999129,0.00964275,18.6214,500.0,4656.30251812,7.79674e-05,99.9922536821,0.1,3253.94,359.000950773,4656.30251812,1.01381,4656.4,100,99.9941114079,4656.30251812,0.010147,100,0.01,7.81034e-09,1.00006,359.000950773,1,0.963435
0.999391,0.0098966,13.636,500.0,4656.53552809,2.05272e-05,99.9979846422,0.1,3253.1,188.660970874,4656.53552809,1.01206,4656.56,100,99.9983310978,4656.53552809,0.0101268,100,0.01,2.05522e-09,1.00002,188.660970874,1,0.989057
0.999946,0.00951813,12.1737,500.0,4659.62244319,6.47245e-05,99.9935912719,0.1,3257.13,152.065036363,4659.62244319,1.01734,4659.67,100,99.9963284887,4659.62244319,0.0101739,100,0.01,6.47315e-09,1.00004,152.065036363,1,0.951761
0.999012,0.009747,13.4202,500.0,4658.20976884,7.6769e-05,99.9923444044,0.1,3255.65,184.053540825,4658.20976884,1.01819,4658.27,100,99.9953987331,4658.20976884,0.0101919,100,0.01,7.6921e-09,1.00005,184.053540825,1,0.973736
0.999469,0.00986838,11.8682,500.0,4659.94507712,2.20451e-05,99.9978397702,0.1,3257.24,142.932692987,4659.94507712,1.01399,4659.97,100,99.9984622238,4659.94507712,0.0101453,100,0.01,2.20685e-09,1.00002,142.932692987,1,0.986314
0.999589,0.00975762,13.7914,500.0,4658.95625266,3.08883e-05,99.9969241603,0.1,3256.03,193.65051154,4658.95625266,1.01173,4658.99,100,99.9975324286,4658.95625266,0.0101215,100,0.01,3.09138e-09,1.00002,193.65051154,1,0.97536
0.999677,0.00979658,12.5482,500.0,4657.81126209,3.22828e-05,99.9968099601,0.1,3255.57,160.40411059,4657.81126209,1.012,4657.84,100,99.9972225007,4657.81126209,0.0101233,100,0.01,3.23037e-09,1.00003,160.40411059,1,0.979342
0.999409,0.00985942,12.9404,500.0,4659.96152356,9.01743e-06,99.9991068386,0.1,3257.14,169.799904802,4659.96152356,1.00391,4659.98,100,99.9995231651,4659.96152356,0.010045,100,0.01,9.02811e-10,1.0,169.799904802,1,0.985359
0.999781,0.00987975,11.0815,500.0,4659.45567497,1.83433e-05,99.998183832,0.1,3257.18,124.309382081,4659.45567497,1.00959,4659.48,100,99.9984860649,4659.45567497,0.0100981,100,0.01,1.83513e-09,1.00002,124.309382081,1,0.987759
1.00038,0.00985012,13.4611,500.0,4656.81208029,2.87637e-05,99.9971515506,0.1,3254.5,183.879654172,4656.81208029,1.01844,4656.84,100,99.997997324,4656.81208029,0.0101806,100,0.01,2.87421e-09,1.00002,183.879654172,1,0.985381
1.0005,0.00970935,13.6498,500.0,4657.48733786,8.04271e-05,99.9920432066,0.1,3255.28,190.290925938,4657.48733786,1.0212,4657.55,100,99.9941829251,4657.48733786,0.0102069,100,0.01,8.03462e-09,1.00006,190.290925938,1,0.971424
0.999728,0.00992584,12.6828,500.0,4659.77886467,6.31687e-06,99.9993818539,0.1,3257.01,162.762802127,4659.77886467,1.00644,4659.79,100,99.9994397195,4659.77886467,0.0100671,100,0.01,6.32031e-10,1.00001,162.762802127,1,0.992314
0.999904,0.00994406,13.6637,500.0,4655.7845893,2.81008e-06,99.9996719052,0.1,3253.96,189.254080954,4655.7845893,1.00361,4655.79,100,99.99986887,4655.7845893,0.010037,100,0.01,2.81062e-10,1.0,189.254080954,1,0.99431
1.0002,0.00978642,12.1222,500.0,4657.84619276,3.64856e-05,99.9963692459,0.1,3256.31,149.136591651,4657.84619276,1.02111,4657.88,100,99.9975443489,4657.84619276,0.0102091,100,0.01,3.64708e-09,1.00002,149.136591651,1,0.978841
1.00004,0.00972337,15.892,500.0,4656.27486503,6.96088e-05,99.993065523,0.1,3253.2,259.043759476,4656.27486503,1.02125,4656.34,100,99.9954940919,4656.27486503,0.0102121,100,0.01,6.96031e-09,1.00005,259.043759476,1,0.972377
1.00021,0.00986654,15.3792,500.0,4656.14196148,3.17531e-05,99.9968345563,0.1,3253.86,240.924705369,4656.14196148,1.01414,4656.18,100,99.9972463412,4656.14196148,0.0101392,100,0.01,3.17395e-09,1.00003,240.924705369,1,0.986866
0.999939,0.00990512,10.6402,500.0,4660.58877218,1.88309e-05,99.9981650447,0.1,3258.23,114.908762441,4660.58877218,1.01106,4660.61,100,99.9982118926,4660.58877218,0.0101112,100,0.01,1.88332e-09,1.00002,114.908762441,1,0.990452
1.00064,0.00971313,12.9073,500.0,4657.44103266,5.59878e-05,99.9944229089,0.1,3255.38,168.982490221,4657.44103266,1.03307,4657.48,100,99.9970198566,4657.44103266,0.0103241,100,0.01,5.59159e-09,1.00003,168.982490221,1,0.971936
1.00003,0.00992514,13.0779,500.0,4657.91194132,5.23847e-06,99.9994926649,0.1,3255.38,173.306699564,4657.91194132,1.00685,4657.92,100,99.999678136,4657.91194132,0.0100682,100,0.01,5.23811e-10,1.0,173.306699564,1,0.992548
0.999883,0.0094007,12.8142,500.0,4659.37091083,9.77281e-05,99.9903483806,0.1,3257.25,172.522856722,4659.37091083,1.01944,4659.44,100,99.9944570753,4659.37091083,0.0101956,100,0.01,9.77512e-09,1.00006,172.522856722,1,0.939959
0.999291,0.00977649,16.3197,500.0,4655.79598876,5.52318e-05,99.9945031643,0.1,3253.55,271.01181999,4655.79598876,1.01549,4655.85,100,99.9951722569,4655.79598876,0.0101622,100,0.01,5.53102e-09,1.00005,271.01181999,1,0.976956
1.00015,0.00967419,13.8192,500.0,4656.46860196,3.47419e-05,99.9965940776,0.1,3254.04,194.567397564,4656.46860196,1.01165,4656.5,100,99.9977946768,4656.46860196,0.0101149,100,0.01,3.47314e-09,1.00002,194.567397564,1,0.967566
0.999575,0.00976897,11.7912,500.0,4660.30946962,4.47563e-05,99.9955465051,0.1,3258.46,142.652379798,4660.30946962,1.01072,4660.35,100,99.9967099319,4660.30946962,0.0101115,100,0.01,4.47944e-09,1.00003,142.652379798,1,0.976482
1.0,0.00984521,13.4882,500.0,4656.61874052,2.38537e-05,99.9976196739,0.1,3254.17,184.532589089,4656.61874052,1.01053,4656.65,100,99.9979258014,4656.61874052,0.0101053,100,0.01,2.38537e-09,1.00002,184.532589089,1,0.984522
0.999973,0.0097786,12.7571,500.0,4657.22149117,5.24773e-05,99.9948311456,0.1,3254.78,165.71637379,4657.22149117,1.02187,4657.27,100,99.997043697,4657.22149117,0.010219,100,0.01,5.24802e-09,1.00003,165.71637379,1,0.977833
0.999719,0.00978638,16.0196,500.0,4655.13222413,4.58464e-05,99.9954593883,0.1,3252.4,261.31571604,4655.13222413,1.01689,4655.19,100,99.9962688885,4655.13222413,0.0101717,100,0.01,4.58722e-09,1.00004,261.31571604,1,0.978363
0.999891,0.00957014,16.6092,500.0,4655.71170738,0.00010879,99.9892269892,0.1,3252.9,288.644759702,4655.71170738,1.01822,4655.82,100,99.9916918028,4655.71170738,0.0101833,100,0.01,1.08814e-08,1.00008,288.644759702,1,0.956909
1.00048,0.00977835,11.727,500.0,4658.50894909,3.96816e-05,99.9960500031,0.1,3256.5,140.088164729,4658.50894909,1.01345,4658.54,100,99.9969244949,4658.50894909,0.0101296,100,0.01,3.96432e-09,1.00003,140.088164729,1,0.978308
0.999676,0.00988478,15.2116,500.0,4656.94358667,3.2355e-05,99.9968252173,0.1,3254.7,235.390385037,4656.94358667,1.01185,4656.98,100,99.9975324286,4656.94358667,0.0101218,100,0.01,3.2376e-09,1.00002,235.390385037,1,0.988157
0.999843,0.00959131,15.433,500.0,4655.18378518,6.11498e-05,99.9939339562,0.1,3252.93,243.381326903,4655.18378518,1.01237,4655.25,100,99.9953152944,4655.18378518,0.0101252,100,0.01,6.1169e-09,1.00005,243.381326903,1,0.95898
1.00068,0.00980144,13.6293,500.0,4659.94908637,4.84744e-05,99.9951931228,0.1,3256.14,190.410605566,4659.94908637,1.01979,4660.0,100,99.996721852,4659.94908637,0.0101909,100,0.01,4.84083e-09,1.00003,190.410605566,1,0.980814
0.999316,0.00987364,12.6403,500.0,4660.74725509,2.15502e-05,99.9978661595,0.1,3258.28,162.419307506,4660.74725509,1.01232,4660.77,100,99.9985456678,4660.74725509,0.0101301,100,0.01,2.15798e-09,1.00001,162.419307506,1,0.986689
0.999748,0.00952859,14.0807,500.0,4658.02256273,9.34866e-05,99.9907667472,0.1,3255.87,204.08857039,4658.02256273,1.01322,4658.09,100,99.9940518103,4658.02256273,0.0101348,100,0.01,9.35338e-09,1.00006,204.08857039,1,0.95262
0.996291,0.00841484,93.2728,498.87,4648.69990611,0.00133502,99.8670020006,0.1,3247.48,12301.2859499,4648.69990611,1.05798,4650.46,100,99.88304957,4648.69990611,0.0106192,100,0.01,1.34498e-07,1.00117,12301.2859499,1,0.838363
1.00096,0.0098431,15.2683,500.0,4655.48073747,4.59404e-05,99.9954497876,0.1,3253.35,237.500795743,4655.48073747,1.01818,4655.52,100,99.9963404087,4655.48073747,0.010172,100,0.01,4.58521e-09,1.00004,237.500795743,1,0.985258
0.999325,0.00978291,13.7809,500.0,4657.09824825,2.85908e-05,99.9971676439,0.1,3255.16,193.067819449,4657.09824825,1.01219,4657.13,100,99.99758011,4657.09824825,0.0101287,100,0.01,2.86295e-09,1.00002,193.067819449,1,0.977631
1.00032,0.00985071,13.3439,500.0,4659.4188518,3.14942e-05,99.9968997268,0.1,3255.96,181.140948886,4659.4188518,1.0138,4659.45,100,99.9977231544,4659.4188518,0.0101348,100,0.01,3.14738e-09,1.00002,181.140948886,1,0.98539
1.0004,0.00963654,14.355,500.0,4657.28843822,7.31546e-05,99.9927515531,0.1,3254.72,211.417447425,4657.28843822,1.01306,4657.35,100,99.9952676152,4657.28843822,0.0101265,100,0.01,7.30961e-09,1.00005,211.417447425,1,0.964039
0.998822,0.00937989,24.4854,499.78,4654.2853431,0.00015783,99.9843316771,0.1,3252.28,658.186715971,4654.2853431,1.01975,4654.44,100,99.9906071903,4654.2853431,0.0102095,100,0.01,1.58202e-08,1.00009,658.186715971,1,0.936883
0.999058,0.00948368,14.3343,500.0,4655.61602706,9.53532e-05,99.9905427592,0.1,3253.36,212.087901866,4655.61602706,1.01455,4655.7,100,99.9945047537,4655.61602706,0.0101551,100,0.01,9.5533e-09,1.00005,212.087901866,1,0.947475
0.998776,0.00979158,13.2348,500.0,4657.07322094,3.82129e-05,99.9962036528,0.1,3254.36,178.223108108,4657.07322094,1.00877,4657.11,100,99.9973297832,4657.07322094,0.0101001,100,0.01,3.83066e-09,1.00003,178.223108108,1,0.977959
1.00921,0.00695998,75.1287,498.9,4649.22237433,0.00189952,99.8156836711,0.1,3248.66,11549.1599865,4649.22237433,1.08774,4652.45,100,99.7964955743,4649.22237433,0.0107781,100,0.01,1.86501e-07,1.00204,11549.1599865,1,0.702409
1.00011,0.00974282,13.3679,500.0,4659.16247382,3.9047e-05,99.9961248033,0.1,3256.87,182.001501565,4659.16247382,1.01406,4659.2,100,99.9972105804,4659.16247382,0.0101395,100,0.01,3.90385e-09,1.00003,182.001501565,1,0.974389
1.00174,0.00961031,15.981,500.0,4656.9771866,9.82403e-05,99.9902977638,0.1,3254.44,267.37277241,4656.9771866,1.01786,4657.07,100,99.9927406813,4656.9771866,0.0101609,100,0.01,9.78989e-09,1.00007,267.37277241,1,0.962705
1.00065,0.00985403,13.3494,500.0,4658.70177245,3.02557e-05,99.9969960499,0.1,3256.58,181.769651372,4658.70177245,1.01497,4658.74,100,99.998021165,4658.70177245,0.0101431,100,0.01,3.02162e-09,1.00002,181.769651372,1,0.986047
1.00044,0.00968602,18.1775,500.0,4652.6235689,7.41671e-05,99.9926603626,0.1,3250.31,339.96265004,4652.6235689,1.01541,4652.7,100,99.9942306033,4652.6235689,0.0101496,100,0.01,7.41015e-09,1.00006,339.96265004,1,0.969031
0.99974,0.00988014,12.1482,500.0,4659.2565847,2.32927e-05,99.9976915484,0.1,3256.99,149.795769957,4659.2565847,1.01301,4659.28,100,99.9979734831,4659.2565847,0.0101327,100,0.01,2.33048e-09,1.00002,149.795769957,1,0.987757
1.00023,0.00984879,12.18,500.0,4659.96206277,2.06558e-05,99.9979748886,0.1,3257.65,150.75301845,4659.96206277,1.00884,4659.98,100,99.9983191773,4659.96206277,0.0100861,100,0.01,2.06464e-09,1.00002,150.75301845,1,0.985103
1.00006,0.00964141,12.0896,500.0,4658.6869695,4.46452e-05,99.9955753495,0.1,3256.36,149.15887278,4658.6869695,1.02371,4658.72,100,99.9971152184,4658.6869695,0.0102365,100,0.01,4.46402e-09,1.00003,149.15887278,1,0.964196
1.00001,0.0099452,10.6786,500.0,4660.51578755,6.70289e-06,99.9993515083,0.1,3258.0,115.337064264,4660.51578755,1.00801,4660.53,100,99.9996304526,4660.51578755,0.0100801,100,0.01,6.70282e-10,1.0,115.337064264,1,0.994525
0.994779,0.00462851,80.8598,498.17,4641.58545715,0.00850441,99.1563766336,0.1,3244.89,29883.2015419,4641.58545715,1.105,4650.96,100,99.5158385749,4641.58545715,0.011108,100,0.01,8.59391e-07,1.00487,29883.2015419,1,0.460435
1.00125,0.00962997,28.17,499.78,4655.42231971,0.00010799,99.9893101408,0.1,3252.99,849.725850972,4655.42231971,1.01861,4655.56,100,99.9907621335,4655.42231971,0.0101735,100,0.01,1.07721e-08,1.00009,849.725850972,1,0.964197
