AvgNormIw,MaxNormIw,ESSClassic,AvgDiscRet,AvgVanillaIw,BatchSize,J,MinVanillaIw,VarNormIw,VarJ,ESSRenyi,VarDiscRet,eRenyi2,AvgEpLen,AvgRet,VarRet,MinNormIw,MaxVanillaIw,VarVanillaIw,Bound
0.009999998,0.01,100.0,1198.2646869869027,1.0,100,1198.2645,1.0,3.5044917e-18,439.86566,100.0,195436.17319863394,1.0,120.86,1198.2646869869027,195436.17319863394,0.01,1.0,,941.5739
0.009999998,0.01,100.0,1247.294754891739,1.0,100,1247.2947,1.0,3.5044917e-18,523.67163,100.0,277002.01702222484,1.0,125.76,1247.294754891739,277002.01702222484,0.01,1.0,,916.5422
0.009999998,0.01,100.0,1258.0821878959905,1.0,100,1258.0823,1.0,3.5044917e-18,601.76984,100.0,365784.738205251,1.0,126.84,1258.0821878959905,365784.738205251,0.01,1.0,,902.92206
0.009999998,0.01,100.0,1227.3775441438356,1.0,100,1227.3776,1.0,3.5044917e-18,443.9451,100.0,199078.0471252462,1.0,123.77,1227.3775441438356,199078.0471252462,0.01,1.0,,941.2315
0.009999998,0.01,100.0,1143.350482315055,1.0,100,1143.3505,1.0,3.5044917e-18,369.86508,100.0,138182.02332166664,1.0,115.37,1143.350482315055,138182.02332166664,0.01,1.0,,958.19763
0.009999998,0.01,100.0,1214.7604771397248,1.0,100,1214.7604,1.0,3.5044917e-18,423.65942,100.0,181300.332459726,1.0,122.51,1214.7604771397248,181300.332459726,0.01,1.0,,959.7539
0.009999998,0.01,100.0,1194.57253069808,1.0,100,1194.5726,1.0,3.5044917e-18,388.7619,100.0,152662.4515806937,1.0,120.49,1194.57253069808,152662.4515806937,0.01,1.0,,985.01276
0.009999998,0.01,100.0,1204.9766637489531,1.0,100,1204.9767,1.0,3.5044917e-18,415.63678,100.0,174498.93838160313,1.0,121.53,1204.9766637489531,174498.93838160313,0.01,1.0,,972.6933
0.009999998,0.01,100.0,1193.6729656302666,1.0,100,1193.673,1.0,3.5044917e-18,431.57877,100.0,188141.63846289355,1.0,120.4,1193.6729656302666,188141.63846289355,0.01,1.0,,981.5883
0.009999998,0.01,100.0,1273.3130452014045,1.0,100,1273.3131,1.0,3.5044917e-18,533.90533,100.0,287934.2185471403,1.0,128.36,1273.3130452014045,287934.2185471403,0.01,1.0,,945.08856
0.009999998,0.01,100.0,1223.3722141171072,1.0,100,1223.3722,1.0,3.5044917e-18,443.74664,100.0,198900.1015845463,1.0,123.37,1223.3722141171072,198900.1015845463,0.01,1.0,,975.93945
0.009999998,0.01,100.0,1241.4895361778251,1.0,100,1241.4894,1.0,3.5044917e-18,423.8794,100.0,181488.62152565774,1.0,125.18,1241.4895361778251,181488.62152565774,0.01,1.0,,1020.1468
0.009999998,0.01,100.0,1161.8635529535093,1.0,100,1161.8635,1.0,3.5044917e-18,405.13202,100.0,165789.84815406904,1.0,117.22,1161.8635529535093,165789.84815406904,0.01,1.0,,927.8976
0.009999998,0.01,100.0,1163.771360558554,1.0,100,1163.7712,1.0,3.5044917e-18,459.37967,100.0,213161.30074711592,1.0,117.41,1163.771360558554,213161.30074711592,0.01,1.0,,877.6249
0.009999998,0.01,100.0,1219.1772830448272,1.0,100,1219.1772,1.0,3.5044917e-18,481.91766,100.0,234590.5319072587,1.0,122.95,1219.1772830448272,234590.5319072587,0.01,1.0,,967.5384
0.009999998,0.01,100.0,1198.1829134900293,1.0,100,1198.183,1.0,3.5044917e-18,463.273,100.0,216789.78477158883,1.0,120.85,1198.1829134900293,216789.78477158883,0.01,1.0,,975.9984
0.009999998,0.01,100.0,1247.7916915387505,1.0,100,1247.7917,1.0,3.5044917e-18,506.2127,100.0,258839.70581236863,1.0,125.81,1247.7916915387505,258839.70581236863,0.01,1.0,,992.78436
0.009999998,0.01,100.0,1156.0610186684335,1.0,100,1156.061,1.0,3.5044917e-18,424.19955,100.0,181762.87918511842,1.0,116.64,1156.0610186684335,181762.87918511842,0.01,1.0,,913.6775
0.009999998,0.01,100.0,1235.2071319115537,1.0,100,1235.2072,1.0,3.5044917e-18,375.28186,100.0,142259.0496407048,1.0,124.55,1235.2071319115537,142259.0496407048,0.01,1.0,,1002.9242
0.009999998,0.01,100.0,1242.9990228687755,1.0,100,1242.999,1.0,3.5044917e-18,439.957,100.0,195517.3372592122,1.0,125.33,1242.9990228687755,195517.3372592122,0.01,1.0,,977.89246
0.009999998,0.01,100.0,1193.1703159383476,1.0,100,1193.1703,1.0,3.5044917e-18,471.93942,100.0,224976.60831634453,1.0,120.35,1193.1703159383476,224976.60831634453,0.01,1.0,,937.3214
0.009999998,0.01,100.0,1220.6863174607172,1.0,100,1220.6863,1.0,3.5044917e-18,446.25854,100.0,201158.28008977295,1.0,123.1,1220.6863174607172,201158.28008977295,0.01,1.0,,1007.7609
0.009999998,0.01,100.0,1193.4783472164788,1.0,100,1193.4784,1.0,3.5044917e-18,443.83173,100.0,198976.36067737048,1.0,120.38,1193.4783472164788,198976.36067737048,0.01,1.0,,951.09625
0.009999998,0.01,100.0,1205.3681341847014,1.0,100,1205.368,1.0,3.5044917e-18,426.51273,100.0,183750.59986913265,1.0,121.57,1205.3681341847014,183750.59986913265,0.01,1.0,,987.3917
0.009999998,0.01,100.0,1305.308655733139,1.0,100,1305.3086,1.0,3.5044917e-18,535.75073,100.0,289928.1554515776,1.0,131.56,1305.308655733139,289928.1554515776,0.01,1.0,,932.47473
0.009999998,0.01,100.0,1179.4851382505638,1.0,100,1179.4851,1.0,3.5044917e-18,468.42508,100.0,221638.44682991685,1.0,118.98,1179.4851382505638,221638.44682991685,0.01,1.0,,937.9442
0.009999998,0.01,100.0,1203.5648985468151,1.0,100,1203.5648,1.0,3.5044917e-18,454.32697,100.0,208497.9683766924,1.0,121.39,1203.5648985468151,208497.9683766924,0.01,1.0,,935.09216
0.009999998,0.01,100.0,1152.3722986878636,1.0,100,1152.3723,1.0,3.5044917e-18,479.96286,100.0,232691.276330999,1.0,116.27,1152.3722986878636,232691.276330999,0.01,1.0,,915.0404
0.009999998,0.01,100.0,1233.6994973312603,1.0,100,1233.6995,1.0,3.5044917e-18,502.1713,100.0,254723.24399890832,1.0,124.4,1233.6994973312603,254723.24399890832,0.01,1.0,,1003.09985
0.009999998,0.01,100.0,1196.8777392953987,1.0,100,1196.8778,1.0,3.5044917e-18,464.44968,100.0,217892.41423763364,1.0,120.72,1196.8777392953987,217892.41423763364,0.01,1.0,,983.95135
0.009999998,0.01,100.0,1169.0701134993024,1.0,100,1169.0701,1.0,3.5044917e-18,473.60413,100.0,226566.53408237363,1.0,117.94,1169.0701134993024,226566.53408237363,0.01,1.0,,957.82733
0.009999998,0.01,100.0,1188.271877696282,1.0,100,1188.2719,1.0,3.5044917e-18,481.4448,100.0,234130.38965992833,1.0,119.86,1188.271877696282,234130.38965992833,0.01,1.0,,916.4321
0.009999998,0.01,100.0,1177.1703486741071,1.0,100,1177.1703,1.0,3.5044917e-18,478.17456,100.0,230960.54143893454,1.0,118.75,1177.1703486741071,230960.54143893454,0.01,1.0,,958.35345
0.009999998,0.01,100.0,1173.3783982116631,1.0,100,1173.3783,1.0,3.5044917e-18,489.77112,100.0,242298.74740567253,1.0,118.37,1173.3783982116631,242298.74740567253,0.01,1.0,,946.9856
0.009999998,0.01,100.0,1164.565021091887,1.0,100,1164.565,1.0,3.5044917e-18,496.36258,100.0,248864.44442545352,1.0,117.49,1164.565021091887,248864.44442545352,0.01,1.0,,919.65814
0.009999998,0.01,100.0,1325.0032067975692,1.0,100,1325.0032,1.0,3.5044917e-18,518.3529,100.0,271403.7623965499,1.0,133.53,1325.0032067975692,271403.7623965499,0.01,1.0,,956.3767
0.009999998,0.01,100.0,1332.1390685191798,1.0,100,1332.139,1.0,3.5044917e-18,477.7324,100.0,230533.573351353,1.0,134.24,1332.1390685191798,230533.573351353,0.01,1.0,,1077.1317
0.009999998,0.01,100.0,1247.587590344361,1.0,100,1247.5875,1.0,3.5044917e-18,433.4223,100.0,189752.40867917676,1.0,125.79,1247.587590344361,189752.40867917676,0.01,1.0,,1038.8695
0.009999998,0.01,100.0,1239.8088125852953,1.0,100,1239.8088,1.0,3.5044917e-18,495.3697,100.0,247869.85518939776,1.0,125.01,1239.8088125852953,247869.85518939776,0.01,1.0,,1005.00085
0.009999998,0.01,100.0,1232.9940217679311,1.0,100,1232.994,1.0,3.5044917e-18,494.29623,100.0,246796.7299593831,1.0,124.33,1232.9940217679311,246796.7299593831,0.01,1.0,,953.5794
0.009999998,0.01,100.0,1308.2147358081986,1.0,100,1308.2147,1.0,3.5044917e-18,541.69604,100.0,296398.6148827873,1.0,131.85,1308.2147358081986,296398.6148827873,0.01,1.0,,1001.02966
0.009999998,0.01,100.0,1290.6097333663593,1.0,100,1290.6097,1.0,3.5044917e-18,461.27936,100.0,214927.93419402375,1.0,130.09,1290.6097333663593,214927.93419402375,0.01,1.0,,1019.61304
0.009999998,0.01,100.0,1145.4385888670326,1.0,100,1145.4386,1.0,3.5044917e-18,464.37595,100.0,217823.2554069438,1.0,115.58,1145.4385888670326,217823.2554069438,0.01,1.0,,937.5636
0.009999998,0.01,100.0,1322.9030486847491,1.0,100,1322.903,1.0,3.5044917e-18,599.15247,100.0,362609.7570540154,1.0,133.32,1322.9030486847491,362609.7570540154,0.01,1.0,,938.28564
0.009999998,0.01,100.0,1160.1366851428306,1.0,100,1160.1366,1.0,3.5044917e-18,406.07635,100.0,166563.6662600171,1.0,117.05,1160.1366851428306,166563.6662600171,0.01,1.0,,962.3593
0.009999998,0.01,100.0,1310.5098104531435,1.0,100,1310.5098,1.0,3.5044917e-18,487.45245,100.0,240009.98746431107,1.0,132.08,1310.5098104531435,240009.98746431107,0.01,1.0,,992.38214
0.009999998,0.01,100.0,1145.1616935862821,1.0,100,1145.1617,1.0,3.5044917e-18,386.5913,100.0,150962.4475213077,1.0,115.55,1145.1616935862821,150962.4475213077,0.01,1.0,,928.86926
0.009999998,0.01,100.0,1239.603181385872,1.0,100,1239.6033,1.0,3.5044917e-18,469.46576,100.0,222624.36175309986,1.0,124.99,1239.603181385872,222624.36175309986,0.01,1.0,,999.74677
0.009999998,0.01,100.0,1164.0595379838555,1.0,100,1164.0594,1.0,3.5044917e-18,396.76804,100.0,159015.03635603926,1.0,117.44,1164.0595379838555,159015.03635603926,0.01,1.0,,942.71704
0.009999998,0.01,100.0,1189.4774723291762,1.0,100,1189.4775,1.0,3.5044917e-18,461.23456,100.0,214886.17308416875,1.0,119.98,1189.4774723291762,214886.17308416875,0.01,1.0,,935.3131
0.009999998,0.01,100.0,1247.2602984789892,1.0,100,1247.2603,1.0,3.5044917e-18,476.15134,100.0,229010.20344752818,1.0,125.76,1247.2602984789892,229010.20344752818,0.01,1.0,,983.83716
0.009999998,0.01,100.0,1269.2174497370613,1.0,100,1269.2174,1.0,3.5044917e-18,502.0729,100.0,254623.4627403159,1.0,127.95,1269.2174497370613,254623.4627403159,0.01,1.0,,1029.3602
0.009999998,0.01,100.0,1210.8902477593238,1.0,100,1210.8901,1.0,3.5044917e-18,471.61633,100.0,224668.66233166767,1.0,122.12,1210.8902477593238,224668.66233166767,0.01,1.0,,981.97424
0.009999998,0.01,100.0,1182.2513582561066,1.0,100,1182.2515,1.0,3.5044917e-18,520.3345,100.0,273482.789320814,1.0,119.26,1182.2513582561066,273482.789320814,0.01,1.0,,956.70056
0.009999998,0.01,100.0,1277.408530324626,1.0,100,1277.4086,1.0,3.5044917e-18,527.3366,100.0,280892.8579417638,1.0,128.77,1277.408530324626,280892.8579417638,0.01,1.0,,1009.7769
0.009999998,0.01,100.0,1187.1670440220869,1.0,100,1187.167,1.0,3.5044917e-18,429.6555,100.0,186468.50777664757,1.0,119.75,1187.1670440220869,186468.50777664757,0.01,1.0,,976.76794
0.009999998,0.01,100.0,1229.8855192236826,1.0,100,1229.8855,1.0,3.5044917e-18,427.76788,100.0,184833.7237385103,1.0,124.02,1229.8855192236826,184833.7237385103,0.01,1.0,,1038.0002
0.009999998,0.01,100.0,1260.6951730865642,1.0,100,1260.6951,1.0,3.5044917e-18,472.511,100.0,225521.85692873597,1.0,127.1,1260.6951730865642,225521.85692873597,0.01,1.0,,1000.6387
0.009999998,0.01,100.0,1291.1000317164062,1.0,100,1291.1,1.0,3.5044917e-18,461.21927,100.0,214871.9460900553,1.0,130.14,1291.1000317164062,214871.9460900553,0.01,1.0,,1058.8159
0.009999998,0.01,100.0,1239.289517446342,1.0,100,1239.2894,1.0,3.5044917e-18,496.24393,100.0,248745.48417856492,1.0,124.96,1239.289517446342,248745.48417856492,0.01,1.0,,964.0841
0.009999998,0.01,100.0,1325.3107473744153,1.0,100,1325.3108,1.0,3.5044917e-18,507.26547,100.0,259917.45825053813,1.0,133.56,1325.3107473744153,259917.45825053813,0.01,1.0,,1059.362
0.009999998,0.01,100.0,1190.9648122527772,1.0,100,1190.9648,1.0,3.5044917e-18,459.15018,100.0,212948.377835437,1.0,120.13,1190.9648122527772,212948.377835437,0.01,1.0,,919.96674
0.009999998,0.01,100.0,1118.26826815408,1.0,100,1118.2683,1.0,3.5044917e-18,402.32864,100.0,163503.38709001435,1.0,112.86,1118.26826815408,163503.38709001435,0.01,1.0,,924.69904
0.009999998,0.01,100.0,1167.877462943909,1.0,100,1167.8774,1.0,3.5044917e-18,421.19778,100.0,179199.5767334558,1.0,117.82,1167.877462943909,179199.5767334558,0.01,1.0,,945.693
0.009999998,0.01,100.0,1210.2893809012655,1.0,100,1210.2892,1.0,3.5044917e-18,443.7355,100.0,198890.11784253258,1.0,122.06,1210.2893809012655,198890.11784253258,0.01,1.0,,996.52167
0.009999998,0.01,100.0,1256.887126748743,1.0,100,1256.8871,1.0,3.5044917e-18,502.8636,100.0,255426.06524373518,1.0,126.72,1256.887126748743,255426.06524373518,0.01,1.0,,928.66064
0.009999998,0.01,100.0,1360.3191446055293,1.0,100,1360.3191,1.0,3.5044917e-18,526.80145,100.0,280323.0296062476,1.0,137.06,1360.3191446055293,280323.0296062476,0.01,1.0,,1085.9546
0.009999998,0.01,100.0,1230.1907694117797,1.0,100,1230.1908,1.0,3.5044917e-18,541.4634,100.0,296144.0228228665,1.0,124.05,1230.1907694117797,296144.0228228665,0.01,1.0,,943.20337
0.009999998,0.01,100.0,1253.9090169885803,1.0,100,1253.9089,1.0,3.5044917e-18,476.15335,100.0,229012.10600094934,1.0,126.42,1253.9090169885803,229012.10600094934,0.01,1.0,,1033.4084
0.009999998,0.01,100.0,1262.9803867560408,1.0,100,1262.9802,1.0,3.5044917e-18,559.1431,100.0,315799.0634065983,1.0,127.33,1262.9803867560408,315799.0634065983,0.01,1.0,,964.2088
0.009999998,0.01,100.0,1218.2031307963318,1.0,100,1218.2031,1.0,3.5044917e-18,405.77942,100.0,166320.13694443228,1.0,122.85,1218.2031307963318,166320.13694443228,0.01,1.0,,1042.3082
0.009999998,0.01,100.0,1217.8785478057036,1.0,100,1217.8785,1.0,3.5044917e-18,412.75037,100.0,172083.71358120092,1.0,122.82,1217.8785478057036,172083.71358120092,0.01,1.0,,978.0219
0.009999998,0.01,100.0,1161.8669106153993,1.0,100,1161.8668,1.0,3.5044917e-18,416.23422,100.0,175000.95636701194,1.0,117.22,1161.8669106153993,175000.95636701194,0.01,1.0,,945.5739
0.009999998,0.01,100.0,1176.9968440478226,1.0,100,1176.9968,1.0,3.5044917e-18,472.55475,100.0,225563.6197199686,1.0,118.73,1176.9968440478226,225563.6197199686,0.01,1.0,,970.80334
0.009999998,0.01,100.0,1171.6871126779217,1.0,100,1171.6871,1.0,3.5044917e-18,459.41724,100.0,213196.17247476074,1.0,118.2,1171.6871126779217,213196.17247476074,0.01,1.0,,964.6525
0.009999998,0.01,100.0,1141.9491932747453,1.0,100,1141.9491,1.0,3.5044917e-18,471.55847,100.0,224613.52611215797,1.0,115.23,1141.9491932747453,224613.52611215797,0.01,1.0,,904.6155
0.009999998,0.01,100.0,1175.1670927529967,1.0,100,1175.1672,1.0,3.5044917e-18,402.3182,100.0,163494.9003994429,1.0,118.55,1175.1670927529967,163494.9003994429,0.01,1.0,,962.24164
0.009999998,0.01,100.0,1199.1578011480724,1.0,100,1199.1578,1.0,3.5044917e-18,517.7781,100.0,270802.16931849957,1.0,120.95,1199.1578011480724,270802.16931849957,0.01,1.0,,850.7311
0.009999998,0.01,100.0,1192.2858721116995,1.0,100,1192.2859,1.0,3.5044917e-18,507.3093,100.0,259962.37181452653,1.0,120.26,1192.2858721116995,259962.37181452653,0.01,1.0,,937.2784
0.009999998,0.01,100.0,1095.9361149042402,1.0,100,1095.936,1.0,3.5044917e-18,380.41968,100.0,146180.94333895587,1.0,110.63,1095.9361149042402,146180.94333895587,0.01,1.0,,895.6342
0.009999998,0.01,100.0,1266.9910711624484,1.0,100,1266.9911,1.0,3.5044917e-18,558.75964,100.0,315366.03178876895,1.0,127.73,1266.9910711624484,315366.03178876895,0.01,1.0,,1009.461
0.009999998,0.01,100.0,1254.2866329526012,1.0,100,1254.2865,1.0,3.5044917e-18,469.77185,100.0,222914.7541801127,1.0,126.46,1254.2866329526012,222914.7541801127,0.01,1.0,,996.75464
0.009999998,0.01,100.0,1240.8850775916071,1.0,100,1240.885,1.0,3.5044917e-18,576.4473,100.0,335648.0149594093,1.0,125.12,1240.8850775916071,335648.0149594093,0.01,1.0,,903.399
0.009999998,0.01,100.0,1301.2006171726543,1.0,100,1301.2007,1.0,3.5044917e-18,609.3947,100.0,375113.0882325616,1.0,131.15,1301.2006171726543,375113.0882325616,0.01,1.0,,1006.6384
0.009999998,0.01,100.0,1211.793774481694,1.0,100,1211.7937,1.0,3.5044917e-18,501.05737,100.0,253594.46795806804,1.0,122.21,1211.793774481694,253594.46795806804,0.01,1.0,,950.8953
0.009999998,0.01,100.0,1196.480084899604,1.0,100,1196.4801,1.0,3.5044917e-18,448.33945,100.0,203038.64521726748,1.0,120.68,1196.480084899604,203038.64521726748,0.01,1.0,,949.0471
0.009999998,0.01,100.0,1245.4851350731722,1.0,100,1245.4851,1.0,3.5044917e-18,455.2099,100.0,209309.13825110273,1.0,125.58,1245.4851350731722,209309.13825110273,0.01,1.0,,993.0059
0.009999998,0.01,100.0,1253.4666241664424,1.0,100,1253.4667,1.0,3.5044917e-18,480.14563,100.0,232868.5308691353,1.0,126.38,1253.4666241664424,232868.5308691353,0.01,1.0,,971.5286
0.009999998,0.01,100.0,1197.0672851065826,1.0,100,1197.0673,1.0,3.5044917e-18,438.91696,100.0,194594.04401238108,1.0,120.74,1197.0672851065826,194594.04401238108,0.01,1.0,,950.47644
0.009999998,0.01,100.0,1285.9037384600067,1.0,100,1285.9037,1.0,3.5044917e-18,519.952,100.0,273080.92238780257,1.0,129.62,1285.9037384600067,273080.92238780257,0.01,1.0,,1046.8873
0.009999998,0.01,100.0,1242.6763487153478,1.0,100,1242.6763,1.0,3.5044917e-18,470.33173,100.0,223446.40417740683,1.0,125.3,1242.6763487153478,223446.40417740683,0.01,1.0,,1025.5432
0.009999998,0.01,100.0,1230.5988467633128,1.0,100,1230.5989,1.0,3.5044917e-18,402.1374,100.0,163347.97245731732,1.0,124.09,1230.5988467633128,163347.97245731732,0.01,1.0,,1034.5046
0.009999998,0.01,100.0,1203.3791336237475,1.0,100,1203.3792,1.0,3.5044917e-18,450.64038,100.0,205128.02686234974,1.0,121.37,1203.3791336237475,205128.02686234974,0.01,1.0,,961.83746
0.009999998,0.01,100.0,1113.2206504286112,1.0,100,1113.2206,1.0,3.5044917e-18,354.63943,100.0,127039.53855905659,1.0,112.36,1113.2206504286112,127039.53855905659,0.01,1.0,,884.30334
0.009999998,0.01,100.0,1141.87018188885,1.0,100,1141.8702,1.0,3.5044917e-18,490.83344,100.0,243350.95198674902,1.0,115.22,1141.87018188885,243350.95198674902,0.01,1.0,,926.41876
0.009999998,0.01,100.0,1247.2825037897592,1.0,100,1247.2825,1.0,3.5044917e-18,483.8041,100.0,236430.7328027678,1.0,125.76,1247.2825037897592,236430.7328027678,0.01,1.0,,945.1443
0.009999998,0.01,100.0,1178.4663038525023,1.0,100,1178.4663,1.0,3.5044917e-18,368.097,100.0,136864.03273331118,1.0,118.88,1178.4663038525023,136864.03273331118,0.01,1.0,,975.6396
0.009999998,0.01,100.0,1191.671486327547,1.0,100,1191.6714,1.0,3.5044917e-18,393.39374,100.0,156321.84572809652,1.0,120.2,1191.671486327547,156321.84572809652,0.01,1.0,,973.6958
0.009999998,0.01,100.0,1234.890848146401,1.0,100,1234.8909,1.0,3.5044917e-18,524.8051,100.0,278202.45955078234,1.0,124.52,1234.890848146401,278202.45955078234,0.01,1.0,,967.25916
0.009999998,0.01,100.0,1170.2831845341773,1.0,100,1170.2831,1.0,3.5044917e-18,481.34607,100.0,234034.40407076056,1.0,118.06,1170.2831845341773,234034.40407076056,0.01,1.0,,959.0399
0.009999998,0.01,100.0,1243.7869557833571,1.0,100,1243.7869,1.0,3.5044917e-18,469.61572,100.0,222766.59413233012,1.0,125.41,1243.7869557833571,222766.59413233012,0.01,1.0,,1044.3267
0.009999998,0.01,100.0,1247.8909731019205,1.0,100,1247.8909,1.0,3.5044917e-18,445.34708,100.0,200337.40181382193,1.0,125.82,1247.8909731019205,200337.40181382193,0.01,1.0,,1031.5977
0.009999998,0.01,100.0,1224.9805042747657,1.0,100,1224.9803,1.0,3.5044917e-18,439.2465,100.0,194886.33633278514,1.0,123.53,1224.9805042747657,194886.33633278514,0.01,1.0,,1021.312
0.009999998,0.01,100.0,1302.406295297847,1.0,100,1302.4062,1.0,3.5044917e-18,526.9238,100.0,280453.2530196549,1.0,131.27,1302.406295297847,280453.2530196549,0.01,1.0,,1021.3105
0.009999998,0.01,100.0,1252.3967586624854,1.0,100,1252.3966,1.0,3.5044917e-18,549.8542,100.0,305393.590850494,1.0,126.27,1252.3967586624854,305393.590850494,0.01,1.0,,967.0908
0.009999998,0.01,100.0,1194.4854712375422,1.0,100,1194.4854,1.0,3.5044917e-18,442.12943,100.0,197452.96658153756,1.0,120.48,1194.4854712375422,197452.96658153756,0.01,1.0,,959.67725
0.009999998,0.01,100.0,1178.2784610142635,1.0,100,1178.2784,1.0,3.5044917e-18,433.164,100.0,189526.3488800315,1.0,118.86,1178.2784610142635,189526.3488800315,0.01,1.0,,975.45276
0.009999998,0.01,100.0,1178.3545293412099,1.0,100,1178.3545,1.0,3.5044917e-18,513.7409,100.0,266595.65066631336,1.0,118.87,1178.3545293412099,266595.65066631336,0.01,1.0,,883.7905
0.009999998,0.01,100.0,1174.1693451986491,1.0,100,1174.1693,1.0,3.5044917e-18,460.89093,100.0,214566.13495436212,1.0,118.45,1174.1693451986491,214566.13495436212,0.01,1.0,,898.12103
