VarVanillaIw,VarDiscRet,AvgVanillaIw,IterType,J,MaxVanillaIw,AvgEpLen,VanillaAvgRet,VarRet,VarJ,MaxNormIw,AvgDiscRet,AvgRet,MinNormIw,Bound,MinVanillaIw,ESSRenyi,ESSClassic,VarNormIw,AvgNormIw,BatchSize,EpsThisIter,eRenyi2
,3306.112060341344,1.0,2,0.99883294,1.0,56.86,0.9988329091272519,3306.112060341344,57.210583,0.01,0.9988329091272519,0.9988329091272519,0.01,-36.76332,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,2475.356959648131,1.0,2,4.955068,1.0,54.14,8.911303894991118,2475.356959648131,53.64214,0.005,8.911303894991118,8.911303894991118,0.005,-21.746807,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1388.0092764355722,1.0,2,7.1162033,1.0,55.41,11.438473481002974,1388.0092764355722,48.84366,0.0033333334,11.438473481002974,11.438473481002974,0.0033333334,-14.685785,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,794.9213576603487,1.0,2,5.8792677,1.0,43.44,2.1684585941768204,794.9213576603487,44.61626,0.0025,2.1684585941768204,2.1684585941768204,0.0025,-13.001809,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
11551272000.0,895.5672378997803,4807.5317,1,272.76166,2403256.2,48.48,10.597447304630471,895.5672378997803,1.2110374,0.99978805,10.597447304630471,10.597447304630471,6.415102e-09,254.66507,0.015420402,435.43164197946123,1.0004240529972828,0.0019991507,0.002,500,100,1.1482859
,1491.3703979163145,1.0,2,6.657629,1.0,49.82,6.6576297674137574,1491.3703979163145,38.42469,0.01,6.6576297674137574,6.6576297674137574,0.01,-8.96402,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1412.8843581865578,1.0,2,5.855491,1.0,68.39,5.0533526753881235,1412.8843581865578,37.92426,0.005,5.0533526753881235,5.0533526753881235,0.005,-5.213795,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1020.2941071897116,1.0,2,6.5096135,1.0,49.81,7.817858237342014,1020.2941071897116,36.00536,0.0033333334,7.817858237342014,7.817858237342014,0.0033333334,-2.528421,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,880.1886523405847,1.0,2,7.2051907,1.0,46.91,9.291921340121833,880.1886523405847,34.51938,0.0025,9.291921340121833,9.291921340121833,0.0025,-0.62197685,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
20806087000.0,960.8744335785127,6451.7427,1,185.97581,3225375.2,44.34,2.7890388060048616,960.8744335785127,0.589498,0.9998462,2.7890388060048616,2.7890388060048616,6.056293e-08,178.39496,0.19536822,437.6134123275757,1.0003075847609222,0.0019993838,0.002,500,100,1.142561
,1817.5994431186325,1.0,2,11.192404,1.0,48.22,11.192403382398423,1817.5994431186325,42.419613,0.01,11.192403382398423,11.192403382398423,0.01,-9.212976,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,723.5094991777281,1.0,2,8.791365,1.0,40.15,6.390325978566481,723.5094991777281,35.547348,0.005,6.390325978566481,6.390325978566481,0.005,-5.637418,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1002.3982595929143,1.0,2,8.164539,1.0,44.43,6.910887507145884,1002.3982595929143,34.263485,0.0033333334,6.910887507145884,6.910887507145884,0.0033333334,-3.6165123,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,892.3196942664708,1.0,2,7.9345407,1.0,53.81,7.244547368990758,892.3196942664708,33.18882,0.0025,7.244547368990758,7.244547368990758,0.0025,-2.2681494,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
19109556000.0,1117.5931410259154,6183.147,1,242.41676,3091082.0,59.66,0.32965167100151205,1117.5931410259154,0.8165958,0.99984103,0.32965167100151205,0.32965167100151205,7.534948e-08,232.6148,0.23294847,433.3754691719202,1.0003180369046683,0.0019993628,0.0020000003,500,100,1.153734
,1636.0116876979748,1.0,2,7.970271,1.0,52.28,7.970271751844091,1636.0116876979748,40.244892,0.01,7.970271751844091,7.970271751844091,0.01,-8.243152,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1460.5583188979704,1.0,2,4.414497,1.0,49.23,0.8587212853094266,1460.5583188979704,39.312157,0.005,0.8587212853094266,0.8587212853094266,0.005,-11.570019,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,799.4505294445979,1.0,2,5.3842645,1.0,43.44,7.3238004050038334,799.4505294445979,35.999954,0.0033333334,7.3238004050038334,7.3238004050038334,0.0033333334,-7.6670365,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1279.0472409112917,1.0,2,4.2626214,1.0,52.01,0.8976939047861597,1279.0472409112917,35.949074,0.0025,0.8976939047861597,0.8976939047861597,0.0025,-7.040138,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
53813500000.0,881.1398220047164,10375.434,1,192.6271,5187173.5,56.85,8.136919342283393,881.1398220047164,0.40340677,0.9998952,8.136919342283393,8.136919342283393,5.6786453e-10,181.4593,0.0029459205,409.72559850133746,1.0002095663364006,0.00199958,0.0019999996,500,100,1.2203289
,1466.556443473943,1.0,2,13.603937,1.0,49.11,13.60393626664581,1466.556443473943,38.103683,0.01,13.60393626664581,13.60393626664581,0.01,0.8034859,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1497.8206637011417,1.0,2,9.39631,1.0,56.75,5.188683786866092,1497.8206637011417,38.536613,0.005,5.188683786866092,5.188683786866092,0.005,0.3450241,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1350.481040485979,1.0,2,9.639567,1.0,54.66,10.12608008717811,1350.481040485979,37.892273,0.0033333334,10.12608008717811,10.12608008717811,0.0033333334,1.5603962,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,699.8803058126776,1.0,2,7.8145614,1.0,48.37,2.339545302624184,699.8803058126776,35.497612,0.0025,2.339545302624184,2.339545302624184,0.0025,0.81779337,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
4305309000.0,1304.014414759554,2935.3784,1,152.04462,1467193.8,44.29,1.203950947035541,1304.014414759554,1.0780202,0.9996624,1.203950947035541,1.203950947035541,7.3403015e-08,141.33585,0.10773282,446.62499391711884,1.0006755531367502,0.0019986473,0.0020000003,500,100,1.1195074
,1889.6087756075049,1.0,2,-0.4122074,1.0,58.84,-0.41220802393491857,1889.6087756075049,43.251736,0.01,-0.41220802393491857,-0.41220802393491857,0.01,-15.236073,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,941.0618784050907,1.0,2,2.6517875,1.0,43.77,5.7157830481684035,941.0618784050907,37.55756,0.005,5.7157830481684035,5.7157830481684035,0.005,-7.830268,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,793.6042519199326,1.0,2,4.396666,1.0,41.15,7.886422066855402,793.6042519199326,34.76145,0.0033333334,7.886422066855402,7.886422066855402,0.0033333334,-4.161896,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,2459.7483454437997,1.0,2,4.943955,1.0,55.37,6.585820435241365,2459.7483454437997,38.935272,0.0025,6.585820435241365,6.585820435241365,0.0025,-7.3540196,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
1076433.8,1045.0528742552524,65.41908,1,144.59839,23010.084,55.61,15.662580046882331,1045.0528742552524,294.23007,0.703467,15.662580046882331,15.662580046882331,1.8850447e-14,120.91334,6.165895e-10,107.83964661190024,1.9839667553772269,0.0010060938,0.0019999999,500,100,4.6365137
,808.1667503047603,1.0,2,4.45911,1.0,50.76,4.459109580665405,808.1667503047603,28.285776,0.01,4.459109580665405,4.459109580665405,0.01,-5.3342443,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1015.9192596448693,1.0,2,5.515316,1.0,48.27,6.571523253346061,1015.9192596448693,30.067226,0.005,6.571523253346061,6.571523253346061,0.005,-1.4096313,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1022.7176976968263,1.0,2,6.3969755,1.0,48.42,8.160293562147125,1022.7176976968263,30.687841,0.0033333334,8.160293562147125,8.160293562147125,0.0033333334,-0.53953123,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1332.38921845696,1.0,2,5.1524577,1.0,48.45,1.4189070064776892,1332.38921845696,32.2602,0.0025,1.4189070064776892,1.4189070064776892,0.0025,-1.0930557,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
101616880000.0,1083.7470225759519,14257.069,1,142.22397,7128005.0,52.22,9.4731875180044,1083.7470225759519,0.20427088,0.99992573,9.4731875180044,9.4731875180044,1.1147511e-08,136.101,0.07946542,416.1705774836285,1.000148574437535,0.0019997025,0.0020000003,500,100,1.2014304
,1298.1702443735685,1.0,2,6.772495,1.0,63.4,6.772495794179472,1298.1702443735685,35.849525,0.01,6.772495794179472,6.772495794179472,0.01,-5.7853227,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,844.0592437562767,1.0,2,5.5891185,1.0,54.8,4.405741199144295,844.0592437562767,32.585335,0.005,4.405741199144295,4.405741199144295,0.005,-3.2905993,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1690.8507495957424,1.0,2,5.196043,1.0,52.69,4.409891811129069,1690.8507495957424,35.58313,0.0033333334,4.409891811129069,4.409891811129069,0.0033333334,-4.6308384,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1150.7036207600922,1.0,2,6.6261854,1.0,53.12,10.91661448172668,1150.7036207600922,35.221504,0.0025,10.91661448172668,10.91661448172668,0.0025,-1.8841438,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
6649133000.0,1894.119338276672,3647.6628,1,203.48752,1823340.1,47.26,8.501872635395129,1894.119338276672,1.1474557,0.99973065,8.501872635395129,8.501872635395129,7.898121e-08,194.79776,0.14404841,430.5883212871789,1.0005389188449476,0.0019989205,0.0019999996,500,100,1.161202
,1633.8638716512878,1.0,2,1.8047256,1.0,60.0,1.8047258008463205,1633.8638716512878,40.218468,0.01,1.8047258008463205,1.8047258008463205,0.01,-13.486998,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1229.3750569529043,1.0,2,4.4965954,1.0,42.96,7.188464571869323,1229.3750569529043,37.743202,0.005,7.188464571869323,7.188464571869323,0.005,-6.316286,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,972.2493362686247,1.0,2,4.8082085,1.0,46.7,5.431434523300359,972.2493362686247,35.64739,0.0033333334,5.431434523300359,5.431434523300359,0.0033333334,-4.0204716,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,2501.7072374439404,1.0,2,5.4686174,1.0,65.23,7.449846667108717,2501.7072374439404,39.66778,0.0025,7.449846667108717,7.449846667108717,0.0025,-3.4632902,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
1362648600000.0,1367.2177908688548,52211.805,1,271.46094,26102194.0,44.53,12.304778612806395,1367.2177908688548,0.5026664,0.99985796,12.304778612806395,12.304778612806395,6.2917887e-12,255.10379,0.00016425282,195.12015394859864,1.0002841342282356,0.0019994308,0.002,500,100,2.5625236
,822.9018135672698,1.0,2,6.496181,1.0,55.11,6.496180099619416,822.9018135672698,28.542473,0.01,6.496180099619416,6.496180099619416,0.01,-3.969027,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1236.6055684761134,1.0,2,6.7225,1.0,48.67,6.948819743288079,1236.6055684761134,31.929726,0.005,6.948819743288079,6.948819743288079,0.005,-4.3612547,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,793.4215784609803,1.0,2,7.179501,1.0,43.33,8.093502452721175,793.4215784609803,30.690691,0.0033333334,8.093502452721175,8.093502452721175,0.0033333334,-1.8703456,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1275.3394142788493,1.0,2,7.3018823,1.0,61.06,7.6690265275252125,1275.3394142788493,31.970774,0.0025,7.6690265275252125,7.6690265275252125,0.0025,-0.5355153,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
10298511000.0,1470.6742704830322,4539.4277,1,170.51768,2269198.5,49.86,10.398234266503694,1470.6742704830322,0.7882166,0.99977297,10.398234266503694,10.398234266503694,5.626859e-08,163.04602,0.12771359,440.1175534469546,1.0004541766592827,0.0019990902,0.0019999999,500,100,1.1360601
,923.5346590353447,1.0,2,10.289857,1.0,51.4,10.289857544478325,923.5346590353447,30.237383,0.01,10.289857544478325,10.289857544478325,0.01,-2.381753,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1947.1949621106223,1.0,2,14.846722,1.0,55.04,19.403584837367607,1947.1949621106223,37.970726,0.005,19.403584837367607,19.403584837367607,0.005,1.8097467,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1616.777871731426,1.0,2,12.990121,1.0,60.57,9.27691903061749,1616.777871731426,38.750675,0.0033333334,9.27691903061749,9.27691903061749,0.0033333334,1.3471832,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1250.67749448281,1.0,2,11.271784,1.0,55.74,6.116772317883241,1250.67749448281,38.00805,0.0025,6.116772317883241,6.116772317883241,0.0025,1.1887035,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
198034950000.0,1325.9517216373624,21328.666,1,214.6814,9943016.0,64.4,5.9448100071767715,1325.9517216373624,108.92184,0.9323617,5.9448100071767715,5.9448100071767715,1.8687994e-17,177.78088,1.9929498e-10,29.866322503965936,1.14822345095594,0.0017413037,0.0020000003,500,100,16.741264
,534.1737917449872,1.0,2,8.180034,1.0,48.17,8.180033344870846,534.1737917449872,22.996347,0.01,8.180033344870846,8.180033344870846,0.01,-2.0950623,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1497.8820408717957,1.0,2,7.138602,1.0,50.78,6.097170188273753,1497.8820408717957,31.73251,0.005,6.097170188273753,6.097170188273753,0.005,-2.285914,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,789.9204627853578,1.0,2,7.2977843,1.0,45.43,7.616147938499072,789.9204627853578,30.5291,0.0033333334,7.616147938499072,7.616147938499072,0.0033333334,-0.39729977,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1284.821381776623,1.0,2,8.028049,1.0,54.92,10.218843090957636,1284.821381776623,31.91571,0.0025,10.218843090957636,10.218843090957636,0.0025,-0.99090767,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
0.11392379,1649.945485618743,1.0356206,1,19.326181,4.897464,61.83,17.640235093715663,1649.945485618743,60.13009,0.009458027,17.640235093715663,17.640235093715663,0.0005476737,11.203925,0.2835911,493.19570948480424,452.0758544984189,4.2488654e-07,0.002,500,100,1.0137963
,2305.8232076123154,1.0,2,12.81446,1.0,53.89,12.814460689720088,2305.8232076123154,47.77829,0.01,12.814460689720088,12.814460689720088,0.01,-5.0748053,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1608.3811098041165,1.0,2,12.505101,1.0,47.41,12.195744848147296,1608.3811098041165,44.018482,0.005,12.195744848147296,12.195744848147296,0.005,-1.5492678,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,965.1373679419476,1.0,2,11.977937,1.0,59.48,10.923600983614236,965.1373679419476,40.134804,0.0033333334,10.923600983614236,10.923600983614236,0.0033333334,0.50259304,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1350.6279020391337,1.0,2,12.306731,1.0,58.44,13.293119756081872,1350.6279020391337,39.2773,0.0025,13.293119756081872,13.293119756081872,0.0025,2.3687916,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
5.0563945e-12,1635.525096043587,0.99999994,1,12.561733,1.0000074,49.93,13.58152198320551,1635.525096043587,39.474823,0.002000015,13.58152198320551,13.58152198320551,0.0019999847,3.6729698,0.99999225,500.0,499.99994560744494,2.0255461e-17,0.002,500,100,1.0
