J,EpsThisIter,AvgDiscRet,VarDiscRet,eRenyi2,MinNormIw,VanillaAvgRet,IterType,AvgRet,VarNormIw,AvgVanillaIw,Bound,AvgNormIw,ESSClassic,MinVanillaIw,AvgEpLen,VarRet,BatchSize,VarJ,Delta,VarVanillaIw,MaxVanillaIw,MaxNormIw,ESSRenyi
77.141,100,76.9668640802,289.598390716,1.00549,0.00861441,76.9668640802,1,76.9668640802,4.08442e-07,0.985823,41.9371,0.01,99.59729664,0.849228,500.0,289.598390716,100,17.2124,0.1,0.00396943,1.18387,0.012009,99.4541444463
79.3078,100,78.6343272228,384.121035035,1.01838,0.00725682,78.6343272228,1,78.6343272228,1.73872e-06,1.00983,41.7662,0.01,98.3078173601,0.732818,500.0,384.121035035,100,19.5125,0.1,0.0177309,1.34643,0.0133332,98.1949269163
77.8615,100,77.2617471803,388.822266902,1.01339,0.00743821,77.2617471803,1,77.2617471803,2.16992e-06,1.01301,31.1566,0.01,97.8969472579,0.753501,500.0,388.822266902,100,19.8226,0.1,0.0222677,1.71837,0.0169629,98.6782217375
80.9203,100,80.4283316322,353.437484938,1.0126,0.00423714,80.4283316322,1,80.4283316322,1.29025e-06,0.98861,43.9137,0.01,98.7387952805,0.418888,500.0,353.437484938,100,18.9761,0.1,0.0126103,1.20826,0.0122218,98.7556256783
79.9051,100,78.8683797555,447.449096776,1.0279,0.00603439,78.8683797555,1,78.8683797555,3.41493e-06,1.00892,42.3828,0.01,96.7297518823,0.60882,500.0,447.449096776,100,21.2098,0.1,0.034761,1.54749,0.0153382,97.2859218292
79.2904,100,78.558335777,339.924877095,1.01856,0.00574694,78.558335777,1,78.558335777,2.2986e-06,0.976342,37.8718,0.01,97.7750489971,0.561097,500.0,339.924877095,100,19.3251,0.1,0.0219112,1.2715,0.0130231,98.1777342296
83.0825,100,80.2954170821,421.661332693,1.08607,0.00602751,80.2954170821,1,80.2954170821,1.55715e-05,1.00697,41.5431,0.01,86.6433084231,0.606951,500.0,421.661332693,100,29.2291,0.1,0.157892,4.26016,0.0423068,92.0750407684
75.6825,100,75.1544827647,308.197463249,1.01465,0.00717107,75.1544827647,1,75.1544827647,1.19643e-06,0.988014,39.8013,0.01,98.8293841171,0.708511,500.0,308.197463249,100,17.8028,0.1,0.0116792,1.19506,0.0120956,98.5559451844
77.5992,100,75.4164677979,396.183785644,1.05868,0.00537023,75.4164677979,1,75.4164677979,7.65964e-06,1.026,39.7659,0.01,92.9514489704,0.550987,500.0,396.183785644,100,21.4771,0.1,0.0806317,2.22294,0.021666,94.4572435167
80.8135,100,80.2650712322,376.331495221,1.01218,0.00380556,80.2650712322,1,80.2650712322,1.40409e-06,1.01272,42.8165,0.01,98.6289949799,0.385397,500.0,376.331495221,100,19.2239,0.1,0.0144004,1.36839,0.013512,98.7965548553
95.1811,100,76.744265324,416.265509224,1.65552,0.00151139,76.744265324,1,76.744265324,0.0017469,1.60312,47.8255,0.01,5.46616971499,0.242293,500.0,416.265509224,100,107.264,0.1,44.8951,67.8006,0.42293,60.4038048759
78.9112,100,77.6788519647,434.182303222,1.03582,0.00538659,77.6788519647,1,77.6788519647,3.59162e-06,0.998164,41.2035,0.01,96.5663748521,0.53767,500.0,434.182303222,100,22.2714,0.1,0.0357844,1.54266,0.0154549,96.5414806535
80.6802,100,79.4314865798,430.834744991,1.03433,0.00545264,79.4314865798,1,79.4314865798,6.68135e-06,1.03066,38.8771,0.01,93.7958264532,0.561981,500.0,430.834744991,100,22.0829,0.1,0.070973,2.89675,0.0281058,96.6806636783
79.6079,100,79.2133424304,389.297572054,1.01099,0.00855514,79.2133424304,1,79.2133424304,1.34897e-06,1.00293,41.6423,0.01,98.6821184389,0.858023,500.0,389.297572054,100,19.9259,0.1,0.0135689,1.59575,0.0159109,98.9130960267
76.5809,100,75.2882578876,364.802245927,1.04021,0.00363346,75.2882578876,1,75.2882578876,5.46922e-06,0.966383,38.8543,0.01,94.8635655533,0.351131,500.0,364.802245927,100,19.9017,0.1,0.0510767,1.38831,0.014366,96.1346539392
79.1003,100,78.4387382848,402.537578895,1.01783,0.0076972,78.4387382848,1,78.4387382848,2.39262e-06,0.991942,40.417,0.01,97.6861280329,0.763518,500.0,402.537578895,100,19.5792,0.1,0.0235421,1.8259,0.0184073,98.2479679558
78.53,100,77.6956703076,402.699681522,1.01917,0.0049233,77.6956703076,1,77.6956703076,2.50894e-06,0.999061,36.7541,0.01,97.5763490939,0.491868,500.0,402.699681522,100,20.4853,0.1,0.0250423,1.18836,0.0118948,98.1189729134
78.6883,100,78.3044401788,403.105188444,1.00939,0.00854738,78.3044401788,1,78.3044401788,9.59898e-07,0.989592,36.0313,0.01,99.0586524998,0.845842,500.0,403.105188444,100,20.2207,0.1,0.00940021,1.26653,0.0127985,99.0698759295
78.0863,100,77.7418952509,384.716333946,1.00946,0.00622448,77.7418952509,1,77.7418952509,1.19801e-06,1.00739,40.8153,0.01,98.8278840333,0.627048,500.0,384.716333946,100,19.5469,0.1,0.0121579,1.25926,0.0125002,99.0624702557
81.9742,100,81.1519439957,458.244557434,1.0211,0.00536296,81.1519439957,1,81.1519439957,2.80008e-06,0.985294,44.8899,0.01,97.3027170934,0.528409,500.0,458.244557434,100,20.6745,0.1,0.0271832,1.4178,0.0143896,97.9338711756
81.7632,100,81.1119568294,373.803715374,1.01679,0.0049763,81.1119568294,1,81.1119568294,1.7639e-06,0.98684,40.4021,0.01,98.2837184902,0.491081,500.0,373.803715374,100,19.9041,0.1,0.0171778,1.2649,0.0128177,98.3482951501
75.0888,100,74.5124795009,413.753157003,1.01319,0.00706508,74.5124795009,1,74.5124795009,1.60149e-06,0.998049,31.9014,0.01,98.4393098077,0.70513,500.0,413.753157003,100,20.2454,0.1,0.0159525,1.50823,0.0151117,98.6982958365
78.5472,100,77.4326364573,300.682506968,1.03361,0.00658543,77.4326364573,1,77.4326364573,4.15409e-06,0.997925,41.5477,0.01,96.0498771688,0.657176,500.0,300.682506968,100,18.7934,0.1,0.0413687,2.4023,0.024073,96.7485144217
77.9916,100,77.1513569373,316.593528448,1.02256,0.00591825,77.1513569373,1,77.1513569373,2.22543e-06,0.987721,41.5857,0.01,97.8443082533,0.584557,500.0,316.593528448,100,17.5388,0.1,0.0217111,1.4581,0.0147622,97.7934646338
81.4586,100,80.5406495666,366.778316152,1.02737,0.00452731,80.5406495666,1,80.5406495666,2.64903e-06,0.995547,43.5689,0.01,97.4444595531,0.450715,500.0,366.778316152,100,19.4625,0.1,0.0262549,1.24145,0.01247,97.3363135487
77.472,100,76.5495772642,326.054054001,1.02326,0.00601147,76.5495772642,1,76.5495772642,2.11028e-06,1.02418,37.7743,0.01,97.953571914,0.615681,500.0,326.054054001,100,19.005,0.1,0.0221356,1.48412,0.0144908,97.7272488977
81.2604,100,80.0511823086,349.108361591,1.03762,0.00518007,80.0511823086,1,80.0511823086,6.85504e-06,1.04297,43.5539,0.01,93.6448329129,0.540267,500.0,349.108361591,100,21.6616,0.1,0.0745686,2.35603,0.0225896,96.374156457
78.3668,100,77.9628973321,336.769511679,1.00997,0.00591402,77.9628973321,1,77.9628973321,1.05267e-06,0.997227,39.4575,0.01,98.9685980396,0.589762,500.0,336.769511679,100,18.3328,0.1,0.0104685,1.27519,0.0127874,99.0132793057
81.9547,100,80.6278580828,515.033418793,1.0328,0.00644536,80.6278580828,1,80.6278580828,3.99802e-06,0.996987,38.2487,0.01,96.192662298,0.642594,500.0,515.033418793,100,23.6987,0.1,0.0397396,1.75504,0.0176035,96.8245287649
79.274,100,78.1541535552,438.308528462,1.02662,0.00538718,78.1541535552,1,78.1541535552,2.79174e-06,0.96413,35.9998,0.01,97.3104995124,0.519395,500.0,438.308528462,100,21.8038,0.1,0.0259506,1.30372,0.0135223,97.4065583722
79.0546,100,78.4666562663,283.718132864,1.01529,0.00621459,78.4666562663,1,78.4666562663,1.61754e-06,0.999118,42.2515,0.01,98.4238646737,0.620911,500.0,283.718132864,100,16.8987,0.1,0.0161469,1.33836,0.0133954,98.493654148
80.2308,100,79.8732160639,390.684164309,1.00795,0.00862169,79.8732160639,1,79.8732160639,7.51907e-07,1.01289,36.1385,0.01,99.2611315888,0.873285,500.0,390.684164309,100,19.6092,0.1,0.0077142,1.28323,0.012669,99.2116744328
75.541,100,75.0845825612,340.574435306,1.01271,0.00693277,75.0845825612,1,75.0845825612,1.48824e-06,1.01369,38.0517,0.01,98.5480344665,0.70277,500.0,340.574435306,100,18.5614,0.1,0.0152927,1.31898,0.0130116,98.7450586907
80.1187,100,79.4825708191,450.435093813,1.01495,0.00811917,79.4825708191,1,79.4825708191,9.45697e-07,0.984742,39.6574,0.01,99.0724554008,0.799529,500.0,450.435093813,100,21.475,0.1,0.00917059,1.21263,0.0123142,98.5267859974
83.0392,100,80.2137156432,408.766069443,1.08617,0.00301814,80.2137156432,1,80.2137156432,1.43617e-05,0.986805,43.8051,0.01,87.551859503,0.297831,500.0,408.766069443,100,23.0655,0.1,0.139852,2.75433,0.0279116,92.0668856737
82.5443,100,81.9660913776,293.459503376,1.01675,0.00650915,81.9660913776,1,81.9660913776,1.48937e-06,1.01496,45.3671,0.01,98.5469752504,0.660651,500.0,293.459503376,100,17.5431,0.1,0.0153426,1.38642,0.0136598,98.3528729256
82.0035,100,79.5006574458,413.703425625,1.07232,0.00233581,79.5006574458,1,79.5006574458,7.78716e-06,0.983153,42.3529,0.01,92.842495683,0.229646,500.0,413.703425625,100,24.3391,0.1,0.0752699,2.57916,0.0262336,93.2559947208
80.0529,100,79.5857464642,302.51721066,1.01271,0.00538546,79.5857464642,1,79.5857464642,9.44079e-07,1.01616,42.5123,0.01,99.0740057691,0.547249,500.0,302.51721066,100,17.2589,0.1,0.00974838,1.18889,0.0116998,98.7452911633
78.3348,100,77.2293841411,324.923910965,1.03151,0.00504614,77.2293841411,1,77.2293841411,3.18999e-06,0.995174,40.2834,0.01,96.9386288373,0.502178,500.0,324.923910965,100,18.1506,0.1,0.0315927,1.3566,0.0136318,96.9451322001
83.8935,100,80.8993198039,468.000339581,1.0823,0.0022774,80.8993198039,1,80.8993198039,9.45984e-06,1.01511,42.6971,0.01,91.4367200877,0.231181,500.0,468.000339581,100,23.1882,0.1,0.0974791,1.54715,0.0152412,92.3954618039
80.4298,100,79.8360433973,331.895458957,1.01432,0.00562535,79.8360433973,1,79.8360433973,2.29573e-06,0.976,37.1548,0.01,97.7777638685,0.549034,500.0,331.895458957,100,18.4377,0.1,0.0218686,1.5501,0.0158822,98.5882151902
91.7751,100,82.3481743961,438.989233187,1.32567,0.00225149,82.3481743961,1,82.3481743961,0.00042049,1.36781,41.7725,0.01,19.3691674254,0.307961,500.0,438.989233187,100,70.8297,0.1,7.86696,28.4465,0.207971,75.4337169311
80.3548,100,79.6813554654,400.87707628,1.01696,0.00648228,79.6813554654,1,79.6813554654,1.83872e-06,0.981064,36.6958,0.01,98.2122376198,0.635953,500.0,400.87707628,100,20.8312,0.1,0.0176974,1.21713,0.0124062,98.332293581
82.0803,100,80.2675374748,424.972254343,1.04903,0.00242628,80.2675374748,1,80.2675374748,5.95811e-06,1.0095,41.4443,0.01,94.430016647,0.244932,500.0,424.972254343,100,21.9881,0.1,0.0607185,1.57917,0.0156431,95.3257300248
84.9772,100,84.307557244,410.056220588,1.01587,0.00669676,84.307557244,1,84.307557244,1.94282e-06,1.02481,41.7842,0.01,98.1129299438,0.686291,500.0,410.056220588,100,19.987,0.1,0.0204042,1.60939,0.0157043,98.4381873994
81.9546,100,80.8133457235,377.620935725,1.0312,0.00639576,80.8133457235,1,80.8133457235,3.75178e-06,1.0207,44.1029,0.01,96.4187443004,0.652816,500.0,377.620935725,100,20.3298,0.1,0.0390873,1.61547,0.0158271,96.9739343062
84.1817,100,83.3535075471,361.560600131,1.02,0.00498702,83.3535075471,1,83.3535075471,2.59685e-06,0.992878,41.9212,0.01,97.4936057033,0.49515,500.0,361.560600131,100,19.5222,0.1,0.0255999,1.26502,0.012741,98.0395956358
88.216,100,85.9084221534,376.741241948,1.06609,0.00316139,85.9084221534,1,85.9084221534,6.9061e-06,1.02754,49.7699,0.01,93.6004631961,0.324847,500.0,376.741241948,100,21.0077,0.1,0.0729179,2.06338,0.0200807,93.8006806206
81.8965,100,80.90692915,210.159360526,1.02622,0.00428616,80.90692915,1,80.90692915,2.9366e-06,1.00767,44.3625,0.01,97.174895413,0.431906,500.0,210.159360526,100,14.7997,0.1,0.0298185,1.32112,0.0131106,97.4446900907
84.6563,100,83.9595217236,354.988505499,1.01998,0.00630581,83.9595217236,1,83.9595217236,2.00351e-06,0.99171,47.1098,0.01,98.0550967379,0.625354,500.0,354.988505499,100,18.5775,0.1,0.0197043,1.27386,0.0128451,98.0415893882
84.4435,100,83.2642183176,321.367184481,1.03499,0.00402924,83.2642183176,1,83.2642183176,3.88818e-06,1.01796,46.4153,0.01,96.29338594,0.410159,500.0,321.367184481,100,18.6729,0.1,0.0402908,1.46321,0.014374,96.6189281513
86.3465,100,85.532041499,448.141616357,1.02289,0.00501412,85.532041499,1,85.532041499,2.41764e-06,1.00915,47.5871,0.01,97.6624797141,0.506,500.0,448.141616357,100,21.4352,0.1,0.0246209,1.2052,0.0119427,97.7626811605
83.7321,100,83.1951874071,340.056249205,1.0119,0.00606669,83.1951874071,1,83.1951874071,1.19536e-06,0.977441,38.7074,0.01,98.8304219487,0.592983,500.0,340.056249205,100,18.6673,0.1,0.0114203,1.14348,0.0116987,98.8235222048
86.2056,100,84.5567022338,269.445454599,1.04238,0.00391778,84.5567022338,1,84.5567022338,4.64071e-06,0.99747,45.9109,0.01,95.6074896009,0.390786,500.0,269.445454599,100,15.9922,0.1,0.0461726,1.4071,0.0141066,95.9340760633
87.3459,100,85.5921641517,348.761910097,1.05384,0.00351052,85.5921641517,1,85.5921641517,5.69098e-06,1.01654,49.3742,0.01,94.666419714,0.35686,500.0,348.761910097,100,18.5326,0.1,0.0588084,1.55644,0.0153111,94.8914585099
87.2083,100,86.2739300797,425.805760531,1.02466,0.00563594,86.2739300797,1,86.2739300797,2.59756e-06,1.01523,48.8514,0.01,97.4928305715,0.572177,500.0,425.805760531,100,21.3538,0.1,0.0267727,1.23238,0.0121389,97.5937349084
85.8513,100,84.8908158114,330.437967263,1.02598,0.00573742,84.8908158114,1,84.8908158114,4.27996e-06,1.01234,44.9672,0.01,95.9350766787,0.580822,500.0,330.437967263,100,19.1002,0.1,0.0438624,1.82831,0.0180602,97.4682176484
85.2697,100,84.3904811446,318.766331847,1.02568,0.00788162,84.3904811446,1,84.3904811446,2.64141e-06,0.991899,47.2234,0.01,97.451632902,0.781777,500.0,318.766331847,100,18.9372,0.1,0.0259879,2.08907,0.0210613,97.496549572
86.5422,100,84.3979668703,372.48738538,1.04696,0.00627482,84.3979668703,1,84.3979668703,4.54718e-06,1.00766,36.7474,0.01,95.6922172678,0.632287,500.0,372.48738538,100,23.579,0.1,0.0461709,2.12155,0.0210543,95.51438305
84.8672,100,84.477970964,349.552192153,1.01026,0.00737892,84.477970964,1,84.477970964,8.63726e-07,1.01773,47.3535,0.01,99.1521634611,0.750976,500.0,349.552192153,100,18.6624,0.1,0.0089463,1.2638,0.0124178,98.9841058718
85.8214,100,85.030193038,469.244675157,1.01953,0.00578378,85.030193038,1,85.030193038,1.48601e-06,1.00396,42.0303,0.01,98.5501668659,0.580668,500.0,469.244675157,100,21.6937,0.1,0.014978,1.37609,0.0137066,98.0842223764
82.9433,100,82.654876094,307.296754433,1.00765,0.00701655,82.654876094,1,82.654876094,9.82244e-07,0.988336,45.0193,0.01,99.036930775,0.693471,500.0,307.296754433,100,17.7885,0.1,0.00959465,1.11199,0.0112511,99.2404538561
84.0749,100,82.8193258812,353.683282144,1.02935,0.00507852,82.8193258812,1,82.8193258812,3.94158e-06,0.974587,41.1847,0.01,96.2443849355,0.494946,500.0,353.683282144,100,18.7534,0.1,0.0374379,1.3028,0.0133677,97.1488170777
86.9255,100,85.6962078907,271.934933052,1.03439,0.00207534,85.6962078907,1,85.6962078907,3.55008e-06,0.990464,49.0822,0.01,96.6047657112,0.205555,500.0,271.934933052,100,17.4695,0.1,0.0348269,1.53205,0.015468,96.6753043501
85.6159,100,83.9464088703,364.487480173,1.039,0.00490472,83.9464088703,1,83.9464088703,4.10458e-06,0.996739,41.6742,0.01,96.0951466838,0.488872,500.0,364.487480173,100,19.9526,0.1,0.0407785,1.47821,0.0148305,96.2466305221
85.6786,100,83.9576984606,360.909113758,1.04782,0.00283256,83.9576984606,1,83.9576984606,5.85664e-06,0.981461,47.5746,0.01,94.5197019275,0.278005,500.0,360.909113758,100,19.3303,0.1,0.056415,1.70715,0.017394,95.4366759044
84.6825,100,84.3101228381,288.407129358,1.00976,0.00665802,84.3101228381,1,84.3101228381,1.04212e-06,0.995591,46.9898,0.01,98.9787883872,0.662866,500.0,288.407129358,100,17.3292,0.1,0.0103296,1.20884,0.0121419,99.0330223094
87.4202,100,87.0946087892,296.64684682,1.00866,0.00837751,87.0946087892,1,87.0946087892,6.82213e-07,1.00406,49.543,0.01,99.329150365,0.841149,500.0,296.64684682,100,17.4426,0.1,0.00687759,1.33339,0.01328,99.1411228561
86.197,100,85.5243697682,401.18258867,1.01711,0.00504422,85.5243697682,1,85.5243697682,1.66284e-06,1.01056,47.7915,0.01,98.3804444699,0.509747,500.0,401.18258867,100,19.7394,0.1,0.0169813,1.24747,0.0123444,98.3178758783
88.0337,100,87.5872779968,465.671053974,1.01015,0.0072336,87.5872779968,1,87.5872779968,8.29926e-07,0.999224,44.2566,0.01,99.1851032847,0.722798,500.0,465.671053974,100,21.656,0.1,0.00828638,1.16809,0.01169,98.9953082127
