TimestepsSoFar,TimeElapsed,Iteration,EmpiricalD2,Weights,MaxIW,InitialBound,InitialReturnStd,EpThisIter,OptimizationReturnMean,EpisodesSoFar,MinIWNorm,ReturnStepMax,Bound,InitialReturnMean,EpLenMean,InitialReturnMax,ReturnStepMaxmin,OptimizationReturnMax,StdIW,MeanIWNorm,ESSClassic,MeanEntropy,OptimizationReturnMin,LearnableVariance,MaxIWNorm,StdIWNorm,InitialReturnMin,ESSRenyi,EpRewMean,MeanIW,MinIW,J_sample_variance,ReturnMeanIW,VarianceInit
4751599,6186.570296049118,440,1.115892,[-0.034  0.256 -0.446  0.024 -0.014  0.023 -0.331 -0.952 -0.049  0.  0.    -1.467],2.142986,775.46906,355.6757,100,737.3663,44000,0.0022295138,9.359977,849.3274,1585.5056,172.59,2700.122,9.359977,1851.9827,0.33112937,0.010643934,91.17588,-0.048285127,,True,0.021429861,0.003311294,848.13934,89.6144,1585.5056469299827,1.0643935,0.22295138,1091594.0,1705.016,-1
4768458,6199.65692448616,441,1.0529784,[-0.033  0.256 -0.446  0.022 -0.016  0.021 -0.333 -0.95  -0.046  0.  0.    -1.467],1.5853636,806.2887,329.85474,100,733.93787,44100,0.0046881605,9.359978,832.94763,1546.0579,168.59,2465.8975,9.359978,1653.7775,0.23477723,0.010230751,94.99726,-0.048820898,,True,0.015853636,0.0023477722,812.12,94.96871,1546.0578729386084,1.0230752,0.46881604,863737.75,1592.0598,-1
4784163,6213.215246915817,442,1.0587217,[-0.035  0.256 -0.446  0.021 -0.018  0.022 -0.333 -0.95  -0.046  0.  0.    -1.468],2.174437,559.0653,350.80573,100,1092.0073,44200,0.0058421865,9.35986,627.9425,1440.186,157.05,2937.0693,9.35986,2588.8904,0.25273848,0.010538735,94.56148,-0.049519774,,True,0.02174437,0.0025273848,348.1789,94.45353,1440.1860957385468,1.0538735,0.5842187,470040.16,1534.5647,-1
4800264,6226.17150592804,443,1.694317,[-0.033  0.256 -0.446  0.02  -0.019  0.02  -0.333 -0.95  -0.043  0.  0.    -1.468],8.27064,755.8041,321.6792,100,789.45435,44300,0.0014665158,9.359935,1011.1827,1477.2177,161.01,2404.7117,9.359935,1716.9485,1.2435919,0.012793192,51.41582,-0.049236298,,True,0.0827064,0.012435919,687.76324,59.020832,1477.217654020061,1.2793192,0.14665158,2722230.2,1950.2173,-1
4817641,6240.255399942398,444,1.011034,[-0.028  0.256 -0.446  0.021 -0.018  0.016 -0.331 -0.945 -0.047  0.  0.    -1.468],1.2935648,620.81934,425.73834,100,837.1727,44400,0.0075254566,9.359989,631.77484,1593.2214,173.77,3241.34,9.359989,2485.2915,0.10286891,0.010109213,98.97514,-0.04924615,,True,0.012935648,0.0010286891,756.0486,98.90864,1593.2213233354994,1.0109214,0.75254565,778887.2,1609.5269,-1
4834364,6252.720562696457,445,1.1782191,[-0.028  0.256 -0.446  0.021 -0.018  0.016 -0.332 -0.945 -0.048  0.  0.    -1.468],3.1287236,638.3196,389.82584,100,824.57666,44500,0.0039476026,9.359995,774.12366,1537.6907,167.23,2997.9038,9.359995,2284.7898,0.48298153,0.011266001,84.47446,-0.04924998,,True,0.031287234,0.004829815,713.114,84.873856,1537.6906303951014,1.1266,0.39476025,1075852.2,1750.3533,-1
4851361,6266.779105901718,446,1.0717467,[-0.025  0.256 -0.446  0.02  -0.019  0.013 -0.329 -0.944 -0.044  0.  0.    -1.468],2.3205066,459.48645,398.34863,100,623.99585,44600,0.003740852,9.359978,523.9901,1561.715,169.97,3674.0947,9.359978,2736.3755,0.2668524,0.010698715,94.1431,-0.049452458,,True,0.023205066,0.0026685242,937.7191,93.305626,1561.714969074236,1.0698715,0.37408522,1221977.0,1665.0743,-1
4868079,6279.811863422394,447,1.2430396,[-0.025  0.256 -0.446  0.02  -0.019  0.011 -0.329 -0.942 -0.044  0.  0.    -1.468],5.3070683,578.85724,361.07776,100,877.97534,44700,0.002968365,9.359994,676.4429,1536.5317,167.18,3192.248,9.359994,2533.6917,0.63264877,0.01089314,74.777435,-0.049958836,,True,0.053070683,0.0063264878,658.55646,80.44796,1536.5317130279113,1.0893141,0.29683653,2421296.8,1744.1702,-1
4884571,6292.3291556835175,448,1.5977869,[-0.022  0.256 -0.447  0.02  -0.018  0.006 -0.333 -0.94  -0.044  0.  0.    -1.469],10.02032,713.7805,360.5484,100,572.0779,44800,0.001135342,9.359987,900.20245,1519.6108,164.92,2686.1013,9.359987,1738.5684,1.2202016,0.012318435,50.474777,-0.050018404,,True,0.10020319,0.012202016,947.5329,62.586567,1519.6108041315447,1.2318436,0.11353421,3078300.8,1918.801,-1
4901372,6304.815120220184,449,1.2108533,[-0.023  0.256 -0.447  0.019 -0.02   0.003 -0.332 -0.937 -0.043  0.  0.    -1.469],3.471701,563.2267,476.6224,100,889.50073,44900,0.002295305,9.3599825,690.032,1547.9531,168.01,3282.422,9.3599825,2623.9697,0.5722091,0.011139111,79.12136,-0.053134892,,True,0.03471701,0.0057220906,658.4525,82.58639,1547.9532354705455,1.113911,0.22953051,1789839.5,1773.6132,-1
4917939,6316.279766798019,450,259.61688,[-2.063e-02  2.581e-01 -4.478e-01  2.109e-02 -1.756e-02 -1.439e-03 -3.336e-01 -9.379e-01 -4.183e-02  0.000e+00  0.000e+00 -1.472e+00],2741.2131,679.8924,373.9072,100,656.1418,45000,1.0119627e-05,9.359929,24019.564,1528.5027,165.67,2828.7007,9.359929,1956.3397,272.64395,0.2859687,1.0881622,-0.050950624,,True,27.41213,2.7264392,872.36096,0.38518298,1528.5027098797539,28.596872,0.0010119628,14381157000.0,37692.906,-1
4934283,6327.532613992691,451,1.3014122,[-0.014  0.261 -0.449  0.01  -0.029 -0.002 -0.329 -0.943 -0.039  0.  0.    -1.47 ],5.368759,665.5365,383.6759,100,721.1385,45100,0.0039274325,9.35999,864.4013,1501.7767,163.44,2787.4675,9.35999,2006.8293,0.67480046,0.011796946,75.34667,-0.052403897,,True,0.05368759,0.0067480044,780.6382,76.83961,1501.7767710522717,1.1796947,0.39274326,2155743.2,1818.3796,-1
4950718,6336.870703935623,452,1.0626696,[-0.012  0.259 -0.448  0.008 -0.031 -0.006 -0.333 -0.938 -0.037  0.  0.    -1.471],2.5482454,723.1526,364.90588,100,565.56885,45200,0.0055534285,9.359884,758.9328,1508.0177,164.35,2616.2163,9.359884,1673.7676,0.2921661,0.0103446385,92.61248,-0.05230322,,True,0.025482453,0.0029216611,942.4487,94.10262,1508.0175322072942,1.0344638,0.55534285,1145121.2,1568.0176,-1
4966227,6347.252357006073,453,1.0465615,[-0.011  0.26  -0.448  0.009 -0.029 -0.006 -0.331 -0.937 -0.037  0.  0.    -1.471],1.7407546,687.11865,365.73953,100,1115.5698,45300,0.0042853616,9.359934,723.813,1427.586,155.09,2468.2253,9.359934,2156.209,0.22714436,0.010413463,95.45824,-0.051240243,,True,0.017407546,0.0022714436,312.01633,95.551,1427.5861233621401,1.0413464,0.42853618,317815.8,1481.3231,-1
4982057,6358.02845621109,454,1.0708854,[-0.012  0.258 -0.447  0.009 -0.029 -0.006 -0.331 -0.935 -0.04   0.  0.    -1.47 ],2.0178013,511.68414,395.12418,100,729.95734,45400,0.0045640105,9.359704,566.6774,1456.3997,158.3,3149.0522,9.359704,2422.6099,0.2899774,0.010442276,92.84061,-0.051439676,,True,0.020178013,0.0028997741,726.4424,93.38067,1456.3997607109184,1.0442276,0.45640108,932051.7,1544.3032,-1
4997788,6368.704798936844,455,1.021604,[-0.014  0.259 -0.448  0.008 -0.03  -0.005 -0.332 -0.937 -0.04   0.  0.    -1.47 ],1.3188409,170.06091,530.87506,100,1031.5026,45500,0.007020945,9.359981,206.55676,1447.4486,157.31,4257.959,9.359981,3842.013,0.13615474,0.010460448,98.33401,-0.04994955,,True,0.013188409,0.0013615474,415.94598,97.88529,1447.4485101386144,1.0460448,0.70209455,473706.72,1497.6691,-1
5013747,6378.607234954834,456,1.1183703,[-0.013  0.259 -0.448  0.008 -0.03  -0.006 -0.332 -0.935 -0.04   0.  0.    -1.469],2.8417983,590.8864,450.83972,100,1020.4894,45600,0.0038140237,9.359994,654.97144,1470.2833,159.59,2931.3228,9.359994,2481.529,0.39929697,0.010475546,87.31405,-0.04893875,,True,0.028417982,0.003992969,449.79376,89.415825,1470.2831161950476,1.0475546,0.38140237,818355.0,1584.9602,-1
5029686,6388.087647438049,457,1.1333113,[-0.015  0.259 -0.449  0.009 -0.029 -0.006 -0.332 -0.936 -0.041  0.  0.    -1.468],3.5748184,596.0778,405.3998,100,928.7885,45700,0.0038373172,9.359986,692.0792,1466.4036,159.39,2901.086,9.359986,2363.4707,0.44600618,0.011079785,86.05563,-0.0476798,,True,0.035748184,0.004460062,537.6151,88.237015,1466.4035468238299,1.1079787,0.38373172,769192.0,1618.6027,-1
5046183,6399.44734120369,458,1.0625961,[-0.012  0.259 -0.449  0.009 -0.029 -0.008 -0.334 -0.933 -0.039  0.  0.    -1.467],2.0485299,655.10455,407.5604,100,961.3324,45800,0.0055496055,9.35992,718.38983,1517.8057,164.97,2875.6697,9.35992,2319.1965,0.23949543,0.01043942,95.000046,-0.047698963,,True,0.020485299,0.0023949542,556.47314,94.10914,1517.8055913916933,1.0439419,0.55496055,654647.8,1607.6818,-1
5062582,6409.888934135437,459,1.1000065,[-0.012  0.26  -0.449  0.009 -0.029 -0.006 -0.334 -0.934 -0.037  0.  0.    -1.467],3.1238337,655.14764,430.21118,100,859.14,45900,0.0033980298,9.359915,760.18536,1509.7562,163.99,2848.695,9.359915,2198.0789,0.38363525,0.010707345,88.62319,-0.05197791,,True,0.031238336,0.0038363524,650.6162,90.908554,1509.756174134285,1.0707346,0.33980298,933587.3,1656.509,-1
5079578,6421.962302446365,460,1.010354,[-0.013  0.264 -0.451  0.01  -0.029 -0.006 -0.337 -0.94  -0.039  0.  0.    -1.471],1.5136355,671.10565,448.839,100,812.1941,46000,0.007751427,9.359997,681.6153,1562.5446,169.96,2971.4631,9.359997,2221.1125,0.096723504,0.010048516,99.081955,-0.05312339,,True,0.015136355,0.0009672351,750.3505,98.975204,1562.5445972275818,1.0048516,0.7751427,823423.5,1577.6573,-1
5096365,6432.9322645664215,461,1.0939754,[-0.013  0.264 -0.451  0.01  -0.029 -0.006 -0.338 -0.94  -0.038  0.  0.    -1.472],4.747098,690.6529,403.7604,100,774.5206,46100,0.0044686995,9.359989,751.75555,1546.4688,167.87,2852.7197,9.359989,2080.7715,0.45261005,0.010578561,84.52652,-0.0559134,,True,0.04747098,0.0045261006,771.9482,91.40973,1546.4688269335977,1.0578561,0.44686997,1026281.94,1646.8815,-1
5113055,6443.999278783798,462,1.0831314,[-0.013  0.263 -0.451  0.011 -0.027 -0.005 -0.339 -0.943 -0.034  0.  0.    -1.475],1.9506859,645.2443,435.5075,100,756.57544,46200,0.005442915,9.35999,712.21204,1534.9321,166.9,2965.6257,9.35999,2187.2693,0.29012674,0.01052464,92.93762,-0.05714027,,True,0.019506859,0.002901267,778.35645,92.3249,1534.932024383652,1.0524641,0.5442915,999355.56,1638.1421,-1
5130037,6455.74763917923,463,8.666424,[-0.012  0.264 -0.452  0.013 -0.025 -0.005 -0.338 -0.945 -0.033  0.  0.    -1.476],109.31665,531.52454,473.47256,100,657.8347,46300,2.4548694e-05,9.359998,2211.5447,1561.1257,169.82,3432.0044,9.359998,2528.7134,10.81138,0.02095517,3.6207907,-0.060230255,,True,1.0931665,0.108113796,903.291,11.538785,1561.125725870637,2.095517,0.0024548694,764908600.0,5242.5664,-1
5146977,6467.031583786011,464,1.2455738,[-0.014  0.267 -0.453  0.019 -0.019 -0.01  -0.341 -0.941 -0.033  0.  0.    -1.479],5.8307495,623.57776,461.03772,100,935.01764,46400,0.003408907,9.359982,793.1017,1563.4795,169.4,3133.0063,9.359982,2504.5444,0.7215043,0.011031687,70.04008,-0.059888218,,True,0.058307495,0.0072150426,628.46204,80.28429,1563.479643192486,1.1031688,0.3408907,3093997.2,1842.0817,-1
5163595,6478.98720407486,465,1.0523987,[-0.015  0.268 -0.453  0.017 -0.02  -0.01  -0.344 -0.938 -0.031  0.  0.    -1.479],1.7191925,599.31964,414.91656,100,592.2268,46500,0.0044042603,9.359985,656.93854,1530.0563,166.18,3102.4553,9.359985,2164.626,0.2516749,0.010526952,94.59326,-0.05927534,,True,0.017191924,0.0025167488,937.8294,95.02103,1530.0562336262144,1.0526953,0.44042605,1196076.1,1611.7484,-1
5179972,6489.963478088379,466,1.0390781,[-0.015  0.268 -0.453  0.018 -0.02  -0.01  -0.347 -0.941 -0.032  0.  0.    -1.478],1.5357541,473.86072,446.46533,100,831.10736,46600,0.0047266902,9.359997,514.2147,1513.5118,163.77,3465.5042,9.359997,2783.0996,0.18389688,0.01043786,96.989426,-0.060512863,,True,0.015357541,0.001838969,682.40466,96.23916,1513.5119943787452,1.0437862,0.47266904,736187.0,1573.9851,-1
5197858,6501.932028770447,467,1.081162,[-0.014  0.267 -0.453  0.02  -0.018 -0.012 -0.349 -0.941 -0.033  0.  0.    -1.479],2.619221,675.1876,517.19116,100,759.39343,46700,0.005410443,9.359964,730.47394,1649.3097,178.86,3247.0737,9.359964,2357.1575,0.30528107,0.010461044,92.15208,-0.06083783,,True,0.026192209,0.0030528104,889.9162,92.49308,1649.3095904465172,1.0461043,0.5410443,1287434.6,1743.3557,-1
5215151,6514.175541877747,468,1.0649784,[-0.013  0.268 -0.454  0.019 -0.019 -0.011 -0.347 -0.944 -0.034  0.  0.    -1.48 ],2.770928,581.2501,510.24252,100,800.10376,46800,0.0042915433,9.359997,643.4971,1592.6803,172.93,3371.434,9.359997,2578.8574,0.30059204,0.010425835,92.325424,-0.059757315,,True,0.02770928,0.0030059202,792.5766,93.89862,1592.680360230666,1.0425835,0.42915434,1185171.1,1687.2708,-1
5231418,6523.753134489059,469,3.3516755,[-0.012  0.269 -0.454  0.02  -0.018 -0.012 -0.345 -0.941 -0.033  0.  0.    -1.479],57.475468,743.24585,386.73633,100,682.451,46900,0.0012909116,9.359984,1177.4535,1500.0057,162.67,2522.5334,9.359984,1704.9785,5.9293447,0.016891187,7.5061936,-0.05578124,,True,0.57475466,0.05929344,817.55493,29.835823,1500.00591787849,1.6891189,0.12909116,17097000.0,2562.8982,-1
5248129,6534.581214904785,470,1.1182102,[-0.009  0.271 -0.455  0.02  -0.019 -0.008 -0.347 -0.947 -0.028  0.  0.    -1.475],2.1641338,363.04907,474.42484,100,642.7318,47000,0.0044899387,9.359871,443.7256,1534.1133,167.11,3903.5476,9.359871,3012.166,0.35660517,0.010796469,90.16345,-0.05593456,,True,0.021641338,0.0035660516,891.3816,89.42863,1534.1133999534034,1.0796467,0.44899386,1352060.6,1682.0729,-1
5265712,6547.251675367355,471,814.88885,[-0.01   0.271 -0.455  0.021 -0.017 -0.007 -0.349 -0.946 -0.027  0.  0.    -1.475],2793.7222,716.55383,420.01904,100,680.6142,47100,6.3440225e-06,9.36,33291.445,1615.3593,175.83,2996.0178,9.36,2061.273,277.88516,0.28918344,1.0713667,-0.056395106,,True,27.937222,2.7788517,934.7449,0.12271612,1615.3591299850273,28.918344,0.00063440227,98087125000.0,58948.977,-1
5282124,6559.576722383499,472,3.4349096,[-0.004  0.271 -0.455  0.02  -0.019 -0.002 -0.353 -0.944 -0.019  0.  0.    -1.475],51.936546,552.49786,439.7585,100,858.69025,47200,0.000374277,9.359975,965.45703,1505.188,164.12,3175.6335,9.359975,2529.136,6.004531,0.020345427,10.298526,-0.054661896,,True,0.51936543,0.060045302,646.4976,29.112848,1505.1879098487605,2.0345428,0.0374277,14142747.0,2731.126,-1
5298676,6572.678930044174,473,1.4416568,[-0.006  0.272 -0.455  0.018 -0.021  0.005 -0.354 -0.94  -0.016  0.  0.    -1.474],6.8680353,589.1072,388.6536,100,823.5613,47300,0.0013802107,9.359961,732.18604,1513.4304,165.52,3081.0776,9.359961,2391.2085,1.121636,0.011885656,52.894695,-0.054628856,,True,0.06868035,0.01121636,689.86914,69.36463,1513.4304260114195,1.1885656,0.13802108,2550705.8,1842.012,-1
5316172,6584.482080698013,474,1.0807276,[-0.008  0.275 -0.456  0.022 -0.017  0.007 -0.352 -0.946 -0.015  0.  0.    -1.474],1.7699065,643.8796,458.86154,100,657.99084,47400,0.0034735238,9.359928,718.22485,1603.3008,174.96,3198.0708,9.359928,2252.7607,0.2969759,0.010734485,92.890305,-0.052688252,,True,0.017699065,0.002969759,945.30994,92.53026,1603.300818348404,1.0734485,0.3473524,1308378.9,1715.6204,-1
5332974,6596.504405498505,475,1.0887609,[-0.008  0.275 -0.456  0.024 -0.015  0.007 -0.353 -0.948 -0.014  0.  0.    -1.472],3.1921802,543.0863,439.32043,100,947.87555,47500,0.0062930565,9.359955,663.4155,1540.2336,168.02,3323.8247,9.359955,2731.4666,0.3589141,0.010836566,90.11462,-0.04694211,,True,0.0319218,0.003589141,592.35815,91.847534,1540.2336596385283,1.0836567,0.62930566,886762.0,1703.8761,-1
5349992,6606.98153424263,476,1.15303,[-0.007  0.277 -0.458  0.023 -0.015  0.006 -0.358 -0.951 -0.018  0.  0.    -1.466],2.465482,740.3708,389.81805,100,794.79156,47600,0.0038321703,9.359954,842.3222,1557.6444,170.18,2724.245,9.359954,1961.3923,0.4324429,0.011112426,86.84778,-0.049278155,,True,0.024654819,0.0043244287,762.8528,86.72801,1557.6443477997307,1.1112425,0.38321704,1053842.4,1719.9043,-1
5366797,6618.571278095245,477,1.1029664,[-0.008  0.277 -0.458  0.021 -0.017  0.007 -0.361 -0.951 -0.02   0.  0.    -1.468],2.8021247,695.8341,408.40518,100,892.1663,47700,0.0047545233,9.35999,783.822,1541.3911,168.05,2818.5234,9.35999,2169.2988,0.32763258,0.0107898675,91.558105,-0.05026009,,True,0.028021246,0.0032763255,649.22473,90.66459,1541.3911449531274,1.0789866,0.47545233,805198.4,1671.8447,-1
5382972,6630.3940641880035,478,1.0171933,[-0.007  0.277 -0.458  0.019 -0.019  0.007 -0.36  -0.952 -0.019  0.  0.    -1.469],1.4348752,733.77094,294.9981,100,597.63354,47800,0.0061252913,9.359909,748.5342,1477.3036,161.75,2478.4424,9.359909,1598.7722,0.12879577,0.010097512,98.39909,-0.049401816,,True,0.014348752,0.0012879577,879.67017,98.30973,1477.3036699585748,1.0097512,0.61252916,904151.44,1498.4315,-1
5399244,6641.7781047821045,479,1.0075313,[-0.007  0.278 -0.459  0.02  -0.018  0.006 -0.361 -0.953 -0.018  0.  0.    -1.468],1.3018882,607.79254,403.55792,100,926.3814,47900,0.00823319,9.359926,613.7384,1491.4872,162.72,2945.649,9.359926,2380.543,0.096066765,0.010090835,99.101814,-0.050220396,,True,0.013018882,0.0009606676,565.10583,99.2525,1491.4873053330243,1.0090835,0.823319,482142.75,1500.7545,-1
5415888,6652.45459151268,480,1.0742906,[-0.007  0.278 -0.459  0.02  -0.018  0.006 -0.362 -0.953 -0.019  0.  0.    -1.469],1.8965989,679.1858,387.4667,100,862.3064,48000,0.0052298694,9.359987,752.67706,1521.8925,166.44,2809.0227,9.359987,2149.4365,0.23481584,0.010625537,95.343666,-0.049808595,,True,0.01896599,0.0023481583,659.5862,93.08468,1521.8926140025558,1.0625538,0.52298695,775377.7,1626.1257,-1
5432674,6662.610796928406,481,1.0439833,[-0.007  0.278 -0.459  0.022 -0.016  0.005 -0.364 -0.952 -0.019  0.  0.    -1.469],1.963516,524.6346,501.96738,100,874.7445,48100,0.0061094207,9.359976,565.68115,1538.9314,167.86,3380.9893,9.359976,2716.8025,0.22749865,0.010319971,95.365616,-0.050736986,,True,0.01963516,0.0022749864,664.18677,95.78697,1538.9313430041523,1.0319972,0.61094207,846280.06,1602.044,-1
5449390,6672.373073339462,482,28849.45,[-0.008  0.279 -0.46   0.021 -0.016  0.005 -0.366 -0.953 -0.019  0.  0.    -1.47 ],22697.98,653.7084,437.40555,100,1090.7347,48200,2.7370223e-07,9.359993,246115.14,1533.4697,167.16,2932.538,9.359993,2489.8032,2258.3193,2.2806008,1.0095348,-0.04983865,,True,226.9798,22.583193,442.735,0.0034662706,1533.4696822673366,228.0601,2.7370223e-05,8605190000000.0,395543.72,-1
5465118,6682.049795389175,483,1.0678177,[-0.013  0.281 -0.461  0.027 -0.011  0.021 -0.378 -0.954 -0.017  0.  0.    -1.469],1.8242648,683.1306,403.92487,100,1000.3283,48300,0.005429877,9.359937,738.5144,1441.5941,157.28,2528.211,9.359937,2086.945,0.24215,0.010485142,94.93646,-0.049147274,,True,0.018242648,0.0024215,441.2658,93.64895,1441.5940525107071,1.0485142,0.5429877,497393.22,1522.2744,-1
5480529,6690.534541130066,484,1.19264,[-0.013  0.282 -0.462  0.025 -0.012  0.021 -0.378 -0.954 -0.014  0.  0.    -1.468],2.822538,684.67163,370.7068,100,1042.6846,48400,0.0037736194,9.359939,811.3133,1412.0536,154.11,2424.6067,9.359939,2055.2375,0.4862625,0.011479021,84.78563,-0.048970856,,True,0.028225379,0.004862624,369.36908,83.8476,1412.0536543734258,1.1479021,0.37736195,612354.94,1605.673,-1
5494575,6698.930477142334,485,1.0089142,[-0.012  0.282 -0.462  0.028 -0.01   0.021 -0.378 -0.956 -0.017  0.  0.    -1.468],1.2551829,572.4453,336.80426,100,936.96204,48500,0.007853078,9.359952,584.2719,1285.6492,140.46,2377.3467,9.359952,2028.6594,0.092905365,0.010153431,99.16969,-0.048561405,,True,0.012551828,0.0009290536,348.6872,99.116455,1285.6492539732444,1.0153432,0.78530777,250342.77,1300.6477,-1
5510006,6707.0483276844025,486,1.0537019,[-0.013  0.28  -0.461  0.028 -0.009  0.022 -0.377 -0.957 -0.015  0.  0.    -1.468],2.2165456,627.6745,409.76608,100,848.83307,48600,0.0040155197,9.359838,670.6881,1409.6196,154.31,2606.484,9.359838,2045.6971,0.27680606,0.010258934,93.21379,-0.04862373,,True,0.022165455,0.0027680604,560.78674,94.9035,1409.6197175863072,1.0258934,0.40155196,708083.3,1473.3546,-1
5524578,6715.009637355804,487,1.1591076,[-0.013  0.283 -0.463  0.027 -0.01   0.022 -0.381 -0.959 -0.018  0.  0.    -1.468],10.03471,416.15753,390.40445,100,965.40845,48700,0.0031275663,9.359963,604.69135,1333.3701,145.72,3057.375,9.359963,2689.4133,0.96973383,0.011373928,57.9067,-0.047115713,,True,0.100347094,0.009697338,367.96167,86.27327,1333.3700507177234,1.1373929,0.31275663,2308272.5,1592.1793,-1
5539418,6723.024554014206,488,1.0766445,[-0.016  0.284 -0.464  0.026 -0.011  0.024 -0.379 -0.961 -0.012  0.  0.    -1.466],2.6459885,592.6955,404.1979,100,920.55524,48800,0.0039714295,9.359975,645.6498,1360.5614,148.4,2559.5532,9.359975,2119.5469,0.32807285,0.010661446,91.35,-0.046981398,,True,0.026459884,0.0032807284,440.00626,92.881165,1360.5614009286112,1.0661446,0.39714295,509619.47,1442.3989,-1
5554301,6729.571277856827,489,1.0526952,[-0.016  0.283 -0.463  0.026 -0.011  0.025 -0.381 -0.961 -0.009  0.  0.    -1.466],2.0795138,533.7241,383.16266,100,840.9313,48900,0.0056410995,9.359916,575.5246,1364.5884,148.83,2769.5486,9.359916,2245.8914,0.23575196,0.010343892,95.062035,-0.046662945,,True,0.020795137,0.0023575195,523.6572,94.99426,1364.5885046114927,1.0343891,0.56411,546409.94,1427.9994,-1
5569333,6737.904665470123,490,1.10281,[-0.017  0.283 -0.463  0.024 -0.013  0.025 -0.382 -0.962 -0.008  0.  0.    -1.466],2.7987294,595.17035,428.44302,100,853.76263,49000,0.0054386137,9.359974,658.03656,1372.5952,150.32,2591.416,9.359974,2072.5835,0.35981563,0.010630628,89.7213,-0.04803838,,True,0.027987294,0.0035981562,518.8325,90.67745,1372.595159832217,1.0630628,0.5438614,610263.7,1474.4474,-1
5585116,6747.306232452393,491,1.0254776,[-0.017  0.283 -0.463  0.024 -0.012  0.024 -0.383 -0.96  -0.007  0.  0.    -1.467],1.5170244,667.30164,369.67325,100,763.0009,49100,0.00507807,9.359974,702.4822,1445.2277,157.83,2593.087,9.359974,1910.8601,0.1602929,0.01028871,97.630295,-0.04827461,,True,0.015170244,0.0016029289,682.22675,97.51553,1445.2276964122852,1.0288708,0.507807,673585.94,1490.2557,-1
