Bound,ReturnMeanIW,LearnableVariance,ESSRenyi,OptimizationReturnMin,StdIW,MinIW,MeanIW,EpThisIter,TimeElapsed,TimestepsSoFar,MeanIWNorm,InitialReturnMin,Iteration,J_sample_variance,OptimizationReturnMax,MeanEntropy,Weights,InitialReturnMax,ESSClassic,MaxIWNorm,MaxIW,EpLenMean,EpisodesSoFar,StdIWNorm,ReturnStepMaxmin,ReturnStepMax,InitialReturnMean,EpRewMean,OptimizationReturnMean,MinIWNorm,VarianceInit,InitialReturnStd,InitialBound,EmpiricalD2
276.96933,749.4287,True,99.35787,,0.08733107,0.8583908,1.0059075,100,399.941645860672,250266,0.010059075,268.99515,54,147662.12,1300.805,0.62465817,[-0.234  0.256 -0.325  0.006 -0.002  0.115 -0.222 -0.734  0.     0.  0.    -0.795],1569.8002,99.251884,0.01609348,1.609348,80.37,5400,0.00087331067,9.359936,9.359936,743.9423,743.9423119457265,474.94714,0.008583908,-1,261.83838,273.00223,1.0064628
301.92703,790.7014,True,87.61596,,0.4086113,0.439937,1.076805,100,411.6571958065033,257947,0.01076805,276.47333,55,257611.45,1248.5581,0.61914855,[-2.307e-01  2.573e-01 -3.276e-01  6.403e-03 -9.802e-05  1.139e-01 -2.226e-01 -7.328e-01  0.000e+00  0.000e+00  0.000e+00 -7.943e-01],1525.0315,87.41299,0.026190804,2.6190805,76.81,5500,0.004086113,9.3599825,9.3599825,711.54877,711.5487364241111,435.07544,0.00439937,-1,260.90146,254.03928,1.1413445
458.29492,946.3803,True,65.618614,,1.806122,0.12640285,1.1865387,100,424.57983231544495,265708,0.011865387,238.97234,56,2856676.2,1078.9447,0.59096444,[-2.325e-01  2.576e-01 -3.297e-01  7.373e-03  5.887e-06  1.075e-01 -2.334e-01 -7.278e-01  0.000e+00  0.000e+00  0.000e+00 -7.998e-01],1317.917,30.147514,0.18239868,18.239868,77.61,5600,0.01806122,9.359969,9.359969,718.66455,718.6645291377383,479.6922,0.0012640285,-1,262.93716,323.28943,1.5239577
504.04224,1153.0521,True,42.363846,,2.099239,0.054608457,1.4096392,100,436.22365403175354,273943,0.014096393,238.92188,57,2357326.2,1169.1594,0.5380226,[-2.474e-01  2.659e-01 -3.386e-01  6.346e-03  4.192e-04  1.182e-01 -2.466e-01 -7.394e-01  0.000e+00  0.000e+00  0.000e+00 -8.280e-01],1408.0813,31.077852,0.17247254,17.247253,82.35,5700,0.02099239,9.359843,9.359843,761.8908,761.8907594538141,522.9689,0.00054608454,-1,279.50998,339.46637,2.3605034
445.88217,819.1743,True,88.26854,,0.37200922,0.44186664,1.0719347,100,451.3730311393738,282151,0.010719346,323.7452,58,241851.45,845.298,0.5338675,[-2.757e-01  2.712e-01 -3.430e-01 -8.552e-05 -8.148e-03  1.327e-01 -2.543e-01 -7.604e-01  0.000e+00  0.000e+00  0.000e+00 -8.809e-01],1169.0432,89.25065,0.02313048,2.3130481,82.08,5800,0.003720092,9.359844,9.359844,759.42377,759.423787413666,435.6786,0.0044186665,-1,241.87965,408.71082,1.1329064
454.01282,915.88025,True,90.32337,,0.3495478,0.49117258,1.1009701,100,467.3760983943939,290906,0.0110097015,230.11722,59,251195.6,1233.0574,0.5274054,[-2.748e-01  2.639e-01 -3.416e-01  6.935e-03  3.338e-04  1.340e-01 -2.534e-01 -7.635e-01  0.000e+00  0.000e+00  0.000e+00 -8.851e-01],1463.1746,90.84299,0.02297945,2.297945,87.55,5900,0.0034954778,9.359944,9.359944,809.983,809.9829749114372,579.8658,0.004911726,-1,262.14224,371.03058,1.1071332
398.50165,1002.4741,True,75.034,,0.69328624,0.2558453,1.2430803,100,482.5407090187073,299483,0.012430801,275.52533,60,422218.78,1468.3882,0.5326919,[-2.843e-01  2.677e-01 -3.455e-01  7.521e-03  6.386e-04  1.347e-01 -2.620e-01 -7.687e-01  0.000e+00  0.000e+00  0.000e+00 -8.915e-01],1743.9136,76.27489,0.03935149,3.935149,85.77,6000,0.006932862,9.359857,9.359857,794.0469,794.046867504331,518.52155,0.002558453,-1,284.89703,270.8728,1.3327292
396.7801,818.91486,True,95.45773,,0.18846402,0.60961473,1.0299151,100,496.5945887565613,307943,0.010299151,285.26044,61,185922.06,1089.5266,0.5280458,[-0.288  0.271 -0.353  0.013  0.007  0.126 -0.279 -0.774  0.     0.  0.    -0.886],1374.7871,96.759964,0.015188243,1.5188243,84.6,6100,0.0018846402,9.359801,9.359801,783.0739,783.0738424272276,497.81345,0.006096147,-1,263.79126,370.63776,1.047584
403.9013,985.90137,True,71.5918,,0.94067466,0.2611674,1.1954769,100,511.6613874435425,316388,0.011954768,230.06644,62,842852.06,1411.4054,0.5289683,[-0.286  0.266 -0.351  0.01   0.003  0.122 -0.283 -0.772  0.     0.  0.    -0.891],1641.4718,61.760757,0.062763415,6.276342,84.45,6200,0.009406746,9.359795,9.359795,780.14685,780.1468729849169,550.08044,0.002611674,-1,250.24619,287.70535,1.396808
379.69882,861.9099,True,90.26969,,0.38003743,0.37392068,1.0486895,100,523.5099229812622,324888,0.010486895,249.7044,63,272418.44,1277.4639,0.51535815,[-0.284  0.267 -0.353  0.016  0.01   0.128 -0.285 -0.776  0.     0.  0.    -0.89 ],1527.1683,88.39165,0.022849469,2.284947,85.0,6300,0.0038003745,9.359955,9.359955,786.83044,786.8305325084226,537.12616,0.0037392068,-1,269.54617,328.68002,1.1077915
379.43134,854.6929,True,90.31233,,0.38440728,0.2547243,1.0430292,100,536.5387253761292,333563,0.010430292,313.15573,64,231272.08,1192.3588,0.5117207,[-0.28   0.268 -0.355  0.01   0.004  0.127 -0.284 -0.775  0.     0.  0.    -0.904],1505.5145,88.04146,0.029882314,2.9882314,86.75,6400,0.003844073,9.359898,9.359898,802.11304,802.1131007466319,488.95734,0.002547243,-1,233.81853,350.4587,1.1072685
346.35373,834.4716,True,92.67747,,0.2683568,0.49388283,1.0391086,100,547.3342459201813,341994,0.010391085,238.91959,65,198341.67,1327.4368,0.50539976,[-0.286  0.269 -0.356  0.006 -0.002  0.126 -0.288 -0.777  0.     0.  0.    -0.907],1566.3563,93.747375,0.02000029,2.000029,84.31,6500,0.0026835678,9.359992,9.359992,780.6922,780.6922143490694,541.77264,0.0049388283,-1,255.63797,310.78534,1.079011
498.39813,961.6974,True,84.014984,,0.45238715,0.358037,1.1115696,100,563.0589334964752,351065,0.011115695,294.6151,66,312284.9,1120.9138,0.48733586,[-0.282  0.268 -0.357  0.007 -0.001  0.124 -0.287 -0.784  0.     0.  0.    -0.914],1415.5289,85.79029,0.029181441,2.9181442,90.71,6600,0.0045238715,9.359915,9.359915,839.3105,839.3104835764725,544.6954,0.0035803698,-1,256.47437,414.65182,1.1902639
479.34857,1012.51166,True,59.37438,,1.3834004,0.07450024,1.1973755,100,576.3093936443329,359917,0.011973755,238.77292,67,1148012.0,1130.6525,0.4801611,[-0.281  0.27  -0.364  0.013  0.004  0.121 -0.297 -0.8    0.     0.  0.    -0.932],1369.4254,42.829155,0.104092136,10.409214,88.52,6700,0.013834003,9.359869,9.359869,818.9734,818.9734087004097,580.20044,0.0007450024,-1,226.84698,408.14578,1.6842282
441.95758,908.6179,True,81.40329,,0.533543,0.18132164,1.0957891,100,591.8305714130402,368809,0.010957888,257.58612,68,252060.53,1145.8757,0.46004418,[-2.935e-01  2.762e-01 -3.648e-01  9.512e-03  4.650e-04  1.234e-01 -2.871e-01 -8.070e-01  0.000e+00  0.000e+00  0.000e+00 -9.388e-01],1403.4619,80.83588,0.028572578,2.8572578,88.92,6800,0.00533543,9.359892,9.359892,822.48706,822.4870770421787,564.901,0.0018132164,-1,243.43246,401.44852,1.2284516
534.9611,1193.4424,True,45.3878,,2.1459153,0.021494787,1.3955058,100,607.4766280651093,378092,0.013955058,285.11456,69,2182235.8,1193.6252,0.45159632,[-0.291  0.278 -0.369  0.012  0.003  0.115 -0.292 -0.807  0.     0.  0.    -0.959],1478.7397,29.721012,0.16580115,16.580116,92.83,6900,0.021459153,9.359981,9.359981,859.2598,859.259884254191,574.1453,0.00021494787,-1,236.24152,415.638,2.2032354
410.92212,887.8025,True,92.61032,,0.35389054,0.37244105,1.0418636,100,624.1929757595062,387278,0.010418636,238.71158,70,185843.64,1291.0294,0.4627691,[-0.299  0.272 -0.361  0.009 -0.004  0.117 -0.269 -0.801  0.     0.  0.    -0.967],1529.741,89.65584,0.027381243,2.7381244,91.86,7000,0.003538905,9.359966,9.359966,850.5337,850.5337450590376,611.82214,0.0037244104,-1,235.56366,391.61148,1.0797932
510.89777,1013.9254,True,70.30023,,0.77310884,0.20603995,1.1984671,100,640.2339134216309,395892,0.0119846715,247.81654,71,475485.56,1158.0658,0.44771227,[-0.292  0.271 -0.362  0.009 -0.006  0.117 -0.266 -0.799  0.     0.  0.    -0.956],1405.8823,70.615,0.048841804,4.8841805,86.14,7100,0.0077310884,9.359813,9.359813,797.22095,797.2209613300706,549.4044,0.0020603994,-1,270.91116,375.45627,1.4224705
517.75195,1130.668,True,69.13374,,1.5157483,0.28244627,1.2309616,100,657.7652163505554,405338,0.0123096155,257.1403,72,1974591.4,1441.5913,0.43796048,[-0.281  0.27  -0.375  0.003 -0.01   0.105 -0.294 -0.825  0.     0.  0.    -0.971],1698.7316,39.74199,0.14432928,14.432928,94.46,7200,0.015157483,9.359984,9.359984,874.9542,874.9541326764536,617.81384,0.0028244625,-1,263.47464,365.33466,1.4464717
423.2964,887.9982,True,97.3629,,0.1556579,0.65986884,1.0182292,100,672.66468334198,414713,0.010182292,266.1376,73,147863.77,1262.3077,0.43569937,[-0.261  0.262 -0.375  0.002 -0.009  0.085 -0.304 -0.821  0.     0.  0.    -0.981],1528.4453,97.71643,0.014305485,1.4305485,93.75,7300,0.001556579,9.359821,9.359821,868.6779,868.6779422729518,602.5403,0.006598688,-1,239.36937,410.14435,1.0270853
402.50385,915.10785,True,93.52901,,0.26120466,0.45781115,1.0431235,100,688.5299031734467,424087,0.010431235,324.19995,74,217290.9,1328.2712,0.4284757,[-0.261  0.26  -0.376  0.002 -0.008  0.082 -0.311 -0.823  0.     0.  0.    -0.983],1652.4712,94.09963,0.01702969,1.702969,93.74,7400,0.0026120467,9.359848,9.359848,868.44556,868.445552415269,544.2456,0.004578111,-1,218.57079,372.70416,1.069187
258.114,909.5159,True,96.833664,,0.1779249,0.49710202,1.0377235,100,701.579395532608,433617,0.010377236,332.0526,75,186522.7,1804.6349,0.4257507,[-0.259  0.256 -0.374 -0.002 -0.012  0.078 -0.314 -0.821  0.     0.  0.    -0.99 ],2136.6875,97.1442,0.015048684,1.5048684,95.3,7500,0.0017792489,9.359895,9.359895,883.13385,883.1338454052437,551.08124,0.00497102,-1,250.67258,242.12762,1.0326988
1792.3617,3472.5564,True,7.2947307,,14.311659,0.0008677095,3.2197106,100,715.3444058895111,443327,0.032197107,303.34857,76,202327860.0,1209.3171,0.37960485,[-0.26   0.259 -0.377 -0.003 -0.014  0.077 -0.317 -0.817  0.     0.  0.    -0.993],1512.6658,4.8173857,1.1886076,118.860756,97.1,7600,0.14311658,9.359896,9.359896,899.2902,899.2902228128264,595.94165,8.677095e-06,-1,216.14561,445.49045,13.708526
554.4419,1238.6575,True,58.535477,,1.0497373,0.19143416,1.3728302,100,731.264631986618,452884,0.013728305,366.9541,77,1010148.75,1377.989,0.36738086,[-2.505e-01  2.606e-01 -3.827e-01 -9.874e-04 -1.246e-02  7.446e-02 -3.415e-01 -8.003e-01  0.000e+00  0.000e+00  0.000e+00 -1.039e+00],1744.9431,63.103703,0.052821483,5.2821484,95.57,7700,0.0104973735,9.359988,9.359988,885.08044,885.0804959766092,518.1264,0.0019143416,-1,224.14275,361.5976,1.7083657
409.74637,895.2096,True,96.834946,,0.18686245,0.51921856,1.022786,100,749.5760307312012,462292,0.01022786,304.6746,78,166530.02,1287.7217,0.35909703,[-0.268  0.268 -0.383 -0.003 -0.015  0.082 -0.329 -0.807  0.     0.  0.    -1.052],1592.3962,96.76992,0.015729737,1.5729737,94.08,7800,0.0018686246,9.359928,9.359928,871.05084,871.0508499129531,566.3762,0.0051921858,-1,215.3111,393.33194,1.032685
550.5204,1002.78577,True,83.66838,,0.48392186,0.35476464,1.1248138,100,764.6561803817749,471857,0.011248137,350.17072,79,294384.66,1028.793,0.36198196,[-0.268  0.267 -0.383 -0.005 -0.016  0.082 -0.331 -0.813  0.     0.  0.    -1.06 ],1378.9636,84.3816,0.029348211,2.9348211,95.65,7900,0.004839218,9.359973,9.359973,886.5643,886.5643371352485,536.3936,0.0035476463,-1,199.03201,472.87527,1.1951946
420.31744,988.14667,True,79.43314,,0.59330493,0.2263641,1.092831,100,781.9328708648682,481225,0.01092831,238.50911,80,551436.25,1448.422,0.3610342,[-0.279  0.271 -0.383 -0.003 -0.014  0.088 -0.324 -0.819  0.     0.  0.    -1.057],1686.9312,77.235146,0.038002577,3.800258,93.68,8000,0.0059330487,9.359987,9.359987,868.0206,868.0205579164126,629.5115,0.002263641,-1,206.58896,361.94125,1.2589203
496.3067,1136.197,True,57.613087,,1.4054354,0.10237911,1.2000463,100,794.0096485614777,490560,0.012000462,247.67258,81,2720506.2,1371.3201,0.3588457,[-0.269  0.268 -0.383 -0.007 -0.018  0.082 -0.322 -0.825  0.     0.  0.    -1.058],1618.9927,42.16572,0.12777461,12.777461,93.35,8100,0.014054355,9.359846,9.359846,865.2606,865.2606216455482,617.5881,0.0010237911,-1,231.23143,379.56284,1.7357167
1567.9896,2877.8398,True,16.954025,,13.249012,0.040579025,2.3504739,100,808.7266166210175,499975,0.023504736,405.93884,82,210587300.0,1391.8422,0.37397507,[-0.26   0.27  -0.384 -0.008 -0.019  0.088 -0.307 -0.831  0.     0.  0.    -1.06 ],1797.781,3.0513067,1.3332996,133.32997,94.15,8200,0.13249011,9.359977,9.359977,872.18146,872.1814720720137,466.2426,0.00040579023,-1,248.0933,332.84717,5.8983045
458.04004,870.5538,True,98.64597,,0.11908484,0.7634084,1.0194664,100,826.3897716999054,509252,0.010194664,306.13232,83,135591.28,1059.5725,0.37661994,[-0.249  0.273 -0.385  0.013  0.002  0.081 -0.298 -0.821  0.     0.  0.    -1.045],1365.7048,98.65388,0.013562535,1.3562535,92.77,8300,0.0011908484,9.359947,9.359947,859.844,859.8439375331469,553.7117,0.007634084,-1,189.73373,450.1325,1.0137261
412.33075,1085.0983,True,71.08582,,1.3312889,0.11362048,1.1884204,100,843.1840207576752,518735,0.011884204,248.82135,84,1794005.9,1641.9338,0.3781707,[-0.247  0.27  -0.383  0.014  0.004  0.08  -0.297 -0.816  0.     0.  0.    -1.042],1890.7551,44.348118,0.12978391,12.978392,94.83,8400,0.013312889,9.3599415,9.3599415,877.9793,877.9792108554783,629.1579,0.0011362048,-1,269.39493,310.7527,1.4067503
372.09583,908.9652,True,96.31699,,0.2321091,0.63340724,1.0384803,100,860.5162117481232,528269,0.010384803,275.51343,85,167047.14,1480.7871,0.37974837,[-0.245  0.267 -0.384  0.014  0.004  0.07  -0.311 -0.81   0.     0.  0.    -1.041],1756.3005,95.24207,0.019125238,1.9125239,95.34,8500,0.002321091,9.359978,9.359978,884.09235,884.0923474947032,608.5789,0.006334072,-1,247.36603,357.20215,1.0382384
479.04214,930.42694,True,82.89843,,0.6398777,0.30297154,1.088219,100,872.9798290729523,537466,0.01088219,285.12247,86,352881.8,1084.809,0.37733743,[-0.245  0.265 -0.385  0.015  0.006  0.067 -0.316 -0.809  0.     0.  0.    -1.039],1369.9314,74.308044,0.05996481,5.996481,91.97,8600,0.006398777,9.359848,9.359848,852.1864,852.1864108558286,567.06396,0.0030297153,-1,192.10168,441.207,1.2062955
629.24994,1259.2444,True,50.93239,,2.347149,0.15381797,1.3346875,100,889.4551844596863,546870,0.013346875,293.5893,87,5101820.0,1205.103,0.3650547,[-0.253  0.265 -0.384  0.014  0.006  0.074 -0.322 -0.808  0.     0.  0.    -1.042],1498.6924,24.434412,0.17995143,17.995144,94.04,8700,0.02347149,9.359941,9.359941,872.0494,872.0493677764912,578.4601,0.0015381796,-1,204.21327,422.44162,1.9633873
389.57678,1020.0784,True,75.50696,,1.0739431,0.28596976,1.0906205,100,902.5867640972137,556367,0.0109062055,350.87726,88,1101277.6,1475.3655,0.3560929,[-0.254  0.259 -0.382  0.01   0.002  0.074 -0.335 -0.795  0.     0.  0.    -1.054],1826.2427,50.770428,0.08719664,8.719665,94.97,8800,0.010739432,9.359969,9.359969,880.3466,880.3466643002293,529.46936,0.0028596977,-1,238.75798,332.47388,1.3243812
670.51135,1817.9575,True,34.271385,,3.9965808,0.05300933,1.5239303,100,917.1903817653656,566040,0.015239302,266.60126,89,49776064.0,1972.5164,0.35754108,[-0.251  0.262 -0.383  0.002 -0.004  0.078 -0.328 -0.799  0.     0.  0.    -1.063],2239.1177,12.693966,0.35477433,35.477432,96.73,8900,0.03996581,9.359873,9.359873,896.7495,896.749548719958,630.14825,0.0005300933,-1,251.76923,225.01422,2.917886
566.7218,1177.9453,True,71.122116,,0.8337566,0.16612121,1.2426853,100,932.4581413269043,576068,0.012426852,416.44824,90,708405.3,1301.781,0.35296625,[-2.332e-01  2.550e-01 -3.868e-01  4.276e-03 -7.815e-04  6.225e-02 -3.532e-01 -7.858e-01  0.000e+00  0.000e+00  0.000e+00 -1.061e+00],1718.2292,68.95844,0.04812614,4.812614,100.28,9000,0.008337566,9.359937,9.359937,930.06,930.0600435278019,513.6118,0.0016612121,-1,221.82721,414.59125,1.4060324
8352.394,15422.07,True,0.5010019,,148.77823,0.0017356889,16.077663,100,946.4017088413239,585166,0.16077663,341.26544,91,8863001000.0,1326.742,0.33750522,[-0.227  0.257 -0.393 -0.002 -0.008  0.061 -0.358 -0.801  0.     0.  0.    -1.066],1668.0073,1.1543164,14.961933,1496.1934,90.98,9100,1.4877822,9.359895,9.359895,843.3645,843.3644895935089,502.09903,1.7356888e-05,-1,196.60037,342.96228,199.60005
444.49524,998.0164,True,82.78342,,0.6076181,0.27533892,1.102004,100,961.1021404266357,594842,0.01102004,342.83545,92,334320.25,1335.9094,0.33675846,[-0.177  0.256 -0.398  0.011  0.003  0.023 -0.355 -0.792  0.     0.  0.    -1.081],1678.7449,76.68624,0.04223472,4.223472,96.76,9200,0.0060761804,9.359744,9.359744,897.02893,897.028934849637,554.19354,0.002753389,-1,240.15501,393.4055,1.2079715
240.33722,1138.9692,True,80.860596,,0.7637802,0.122706816,1.1874185,100,977.3726506233215,604681,0.011874185,349.38434,93,1331344.4,2344.191,0.34699923,[-0.176  0.26  -0.401  0.008 -0.001  0.028 -0.355 -0.8    0.     0.  0.    -1.082],2693.5752,70.73429,0.050033893,5.0033894,98.39,9300,0.007637802,9.359946,9.359946,913.10876,913.1088075030926,563.72455,0.0012270681,-1,323.21213,105.036255,1.2366964
837.18854,1654.2148,True,34.10736,,5.582022,0.02183933,1.7562816,100,994.0907485485077,614479,0.017562814,293.8823,94,17233724.0,1296.6367,0.34321672,[-0.188  0.265 -0.404  0.012  0.004  0.034 -0.356 -0.803  0.     0.  0.    -1.072],1590.519,9.007623,0.53938293,53.938293,97.98,9400,0.055820227,9.359955,9.359955,908.77924,908.7792608515115,614.897,0.0002183933,-1,241.47389,431.62357,2.9319184
439.34274,906.0264,True,92.21423,,0.34799457,0.41572618,1.0412033,100,1010.4369876384735,623760,0.010412034,332.45328,95,200463.03,1161.3739,0.3374819,[-0.178  0.267 -0.404  0.021  0.013  0.039 -0.343 -0.806  0.     0.  0.    -1.076],1493.8271,89.95187,0.022647467,2.2647467,92.81,9500,0.0034799455,9.359918,9.359918,860.0597,860.0596058244439,527.6063,0.004157262,-1,173.53268,411.91144,1.0844313
428.2658,1086.9275,True,85.809204,,0.6068934,0.3891571,1.1371969,100,1022.7739868164062,633873,0.011371967,247.74786,96,497878.72,1786.0515,0.34704503,[-0.178  0.26  -0.401  0.017  0.01   0.041 -0.345 -0.805  0.     0.  0.    -1.081],2033.7993,77.83259,0.043664146,4.3664145,101.13,9600,0.0060689347,9.359945,9.359945,937.3957,937.3956334124481,689.6478,0.0038915707,-1,295.08185,327.2558,1.1653762
517.8791,1213.354,True,78.45717,,0.778822,0.29189423,1.1867051,100,1037.9843635559082,644382,0.011867051,276.21606,97,793628.6,1777.198,0.3408175,[-0.181  0.264 -0.404  0.014  0.006  0.045 -0.343 -0.815  0.     0.  0.    -1.072],2053.414,69.89508,0.06722276,6.7222757,105.09,9700,0.00778822,9.359947,9.359947,973.8972,973.8971658008652,697.6811,0.0029189421,-1,268.1525,357.873,1.2745808
428.32574,976.8472,True,94.65953,,0.2623267,0.57897335,1.0382929,100,1055.3510916233063,654567,0.010382929,322.24554,98,203807.4,1456.6667,0.3386371,[-0.185  0.269 -0.405  0.013  0.005  0.055 -0.339 -0.824  0.     0.  0.    -1.078],1778.9124,93.99972,0.020394253,2.0394254,101.85,9800,0.0026232668,9.359905,9.359905,942.6205,942.6205079232896,620.375,0.0057897335,-1,243.86607,408.94684,1.0564177
370.1986,1081.9987,True,93.23689,,0.318199,0.46336913,1.0488725,100,1073.664363861084,665482,0.010488724,284.40942,99,358914.03,2006.6201,0.3374016,[-0.184  0.269 -0.405  0.01   0.002  0.056 -0.339 -0.828  0.     0.  0.    -1.08 ],2291.0295,91.57216,0.028108222,2.8108222,109.15,9900,0.00318199,9.359953,9.359953,1011.4321,1011.432175723342,727.02264,0.004633691,-1,310.68768,324.1233,1.0725368
519.7452,1088.7014,True,83.867744,,0.47569877,0.29696885,1.1297271,100,1090.356568813324,675902,0.011297272,330.87805,100,389332.28,1405.9431,0.33654776,[-0.178  0.264 -0.406  0.009  0.001  0.049 -0.345 -0.833  0.     0.  0.    -1.082],1736.8212,84.93987,0.027015142,2.7015142,104.2,10000,0.0047569876,9.359941,9.359941,965.464,965.4639681381847,634.5859,0.0029696885,-1,258.63336,444.41766,1.1923535
680.7149,1381.0182,True,56.32618,,1.4430951,0.10884191,1.3330559,100,1108.718377828598,686500,0.013330558,247.61078,101,1726832.4,1504.3325,0.31976295,[-0.176  0.262 -0.403  0.009  0.001  0.052 -0.334 -0.836  0.     0.  0.    -1.082],1751.9434,46.042477,0.10577802,10.577803,105.98,10100,0.014430951,9.359973,9.359973,982.31305,982.313017153458,734.7022,0.0010884191,-1,258.81628,456.73004,1.7753733
677.7908,1448.5122,True,51.907635,,2.2403128,0.07990046,1.269108,100,1126.3957014083862,697302,0.012691081,304.30487,102,9101466.0,1546.633,0.32440093,[-0.182  0.267 -0.406  0.002 -0.007  0.061 -0.331 -0.852  0.     0.  0.    -1.099],1850.9379,24.294472,0.17823961,17.823961,108.02,10200,0.022403127,9.359977,9.359977,999.91016,999.9100843084165,695.6052,0.00079900457,-1,276.2692,444.62878,1.9264989
523.07153,1114.7684,True,85.20216,,0.5277454,0.4157341,1.1172996,100,1144.8771018981934,708003,0.011172996,358.9273,103,429524.03,1461.626,0.33073533,[-0.174  0.27  -0.408 -0.008 -0.017  0.056 -0.34  -0.842  0.     0.  0.    -1.095],1820.5532,81.7591,0.03100259,3.100259,107.01,10300,0.005277454,9.359941,9.359941,990.9939,990.9940332719931,632.0668,0.004157341,-1,227.16998,444.828,1.1736791
412.1978,956.21533,True,96.85747,,0.18507613,0.625991,1.0248431,100,1159.704899072647,718100,0.010248432,238.86368,104,157592.11,1545.8075,0.33153996,[-0.182  0.271 -0.41  -0.008 -0.018  0.062 -0.344 -0.846  0.     0.  0.    -1.088],1784.6711,96.84171,0.015867744,1.5867743,100.97,10400,0.0018507612,9.359966,9.359966,934.34064,934.3406857230636,695.47705,0.00625991,-1,266.7538,398.93933,1.032445
376.24377,1021.3692,True,93.67908,,0.3345029,0.49700385,1.0532928,100,1178.301368713379,728442,0.010532927,351.64188,105,319513.8,1729.7039,0.3329625,[-0.182  0.272 -0.41  -0.007 -0.016  0.06  -0.347 -0.843  0.     0.  0.    -1.087],2081.3457,90.83841,0.025752138,2.575214,103.42,10500,0.0033450287,9.359862,9.359862,958.18134,958.1813556219088,606.5394,0.0049700383,-1,266.26712,333.77765,1.0674742
360.0744,1083.6793,True,87.320206,,0.39627832,0.31968445,1.1140305,100,1193.9566617012024,738802,0.011140305,376.62354,106,389575.84,1877.292,0.32827735,[-0.188  0.271 -0.41  -0.008 -0.018  0.062 -0.349 -0.851  0.     0.  0.    -1.086],2253.9155,88.76787,0.02223084,2.223084,103.6,10600,0.003962783,9.35991,9.35991,959.0847,959.0846259955437,582.4611,0.0031968444,-1,244.80667,282.90997,1.1452103
511.23642,1018.5679,True,92.48282,,0.3424837,0.43565744,1.0732207,100,1209.5009591579437,748930,0.0107322065,357.9513,107,288373.47,1268.3502,0.3186982,[-0.187  0.27  -0.41  -0.01  -0.02   0.059 -0.348 -0.858  0.     0.  0.    -1.091],1626.3015,90.75761,0.024038315,2.4038315,101.28,10700,0.0034248373,9.36,9.36,937.5146,937.5146073560304,579.5633,0.0043565743,-1,212.38316,449.6241,1.0812819
406.75732,1054.991,True,90.88996,,0.3870991,0.3900831,1.0470226,100,1225.2637016773224,759648,0.0104702255,285.8938,108,300659.97,1774.1111,0.31845483,[-0.18   0.27  -0.412 -0.011 -0.021  0.054 -0.351 -0.851  0.     0.  0.    -1.1  ],2060.005,87.97484,0.029292978,2.929298,107.18,10800,0.0038709908,9.359968,9.359968,992.9986,992.9985295020077,707.10474,0.0039008309,-1,252.46857,374.99713,1.1002315
598.55524,1428.9198,True,61.205193,,1.1698853,0.17550038,1.3153424,100,1240.8131766319275,770783,0.013153423,375.86624,109,2383468.2,1789.5515,0.32072425,[-0.185  0.274 -0.415 -0.008 -0.017  0.058 -0.352 -0.861  0.     0.  0.    -1.1  ],2165.4177,55.83289,0.06813016,6.813016,111.35,10900,0.011698852,9.359931,9.359931,1031.105,1031.1050569709146,655.23883,0.0017550037,-1,278.7732,381.47968,1.6338483
416.7553,1107.8445,True,80.44978,,0.63052285,0.3236196,1.1265225,100,1259.324755191803,781155,0.011265227,274.8203,110,459164.78,1791.3936,0.3146065,[-0.166  0.271 -0.42  -0.009 -0.019  0.043 -0.365 -0.857  0.     0.  0.    -1.098],2066.2139,76.145676,0.04081015,4.081015,103.72,11000,0.0063052285,9.359989,9.359989,960.9547,960.954655387446,686.1344,0.003236196,-1,226.22588,341.0905,1.2430115
620.2326,1164.7728,True,73.40693,,0.6978124,0.23309097,1.147337,100,1277.3156096935272,791953,0.011473369,284.99597,111,432957.22,1270.1718,0.2948608,[-0.164  0.265 -0.418 -0.002 -0.011  0.044 -0.367 -0.857  0.     0.  0.    -1.104],1555.1677,72.997536,0.03975496,3.9754963,107.98,11100,0.006978124,9.359899,9.359899,1000.5103,1000.5103471189901,715.5143,0.0023309097,-1,201.5126,533.96,1.3622693
373.0102,1038.3851,True,94.070145,,0.290269,0.5986906,1.0462098,100,1296.3447456359863,802654,0.010462098,229.66144,112,206202.02,1921.4907,0.29440632,[-1.675e-01  2.622e-01 -4.155e-01 -7.920e-04 -1.127e-02  5.201e-02 -3.703e-01 -8.620e-01  0.000e+00  0.000e+00  0.000e+00 -1.124e+00],2151.152,92.85245,0.020676078,2.0676079,107.01,11200,0.0029026894,9.359863,9.359863,991.39154,991.3915793878763,761.73016,0.005986906,-1,277.06964,346.04602,1.0630366
