J_sample_variance,ReturnStepMax,MeanEntropy,Iteration,EpLenMean,InitialReturnMin,MinIWNorm,OptimizationReturnMean,OptimizationReturnMin,MaxIW,StdIW,ESSClassic,MeanIW,Bound,MaxIWNorm,EpisodesSoFar,EmpiricalD2,MeanIWNorm,InitialReturnStd,Weights,InitialReturnMean,TimestepsSoFar,MinIW,OptimizationReturnMax,ReturnStepMaxmin,ESSRenyi,InitialReturnMax,LearnableVariance,StdIWNorm,InitialBound,VarianceInit,ReturnMeanIW,EpThisIter,EpRewMean,TimeElapsed
450445.5,9.359941,-0.09010039,386,135.93,507.45282,0.0021511556,743.1563,,3.8702383,0.40581688,87.15227,1.0569544,763.8755,0.038702384,38600,1.0848434,0.010569544,258.74872,[-0.146  0.04  -0.236  0.026 -0.01   0.121 -0.318 -1.012  0.03   0.  0.    -1.509],1250.6091,3486403,0.21511558,1282.9749,9.359941,92.17921,1790.4277,True,0.004058169,713.4807,-1,1323.3258,100,1250.6091135517222,12436.103864192963
3796938.0,9.359961,-0.091545895,387,134.25,486.76132,0.0008602196,748.4367,,21.019041,2.3311915,24.62647,1.3325071,823.5838,0.2101904,38700,1.9845961,0.013325074,283.10892,[-0.146  0.041 -0.237  0.026 -0.01   0.12  -0.318 -1.013  0.026  0.  0.    -1.509],1235.1981,3499828,0.08602196,1485.0303,9.359961,50.388084,1971.7916,True,0.023311913,643.66064,-1,1656.9164,100,1235.1981294734107,12487.420433282852
264959.5,9.359999,-0.09221987,388,132.5,349.63245,0.005382278,870.84186,,1.5948741,0.19289781,96.70362,1.0447929,598.9732,0.01594874,38800,1.0420185,0.010447929,313.22287,[-0.15   0.042 -0.236  0.027 -0.009  0.12  -0.318 -1.011  0.029  0.  0.    -1.51 ],1220.4742,3513078,0.5382278,1840.034,9.359999,95.96758,2189.6665,True,0.001928978,563.57446,-1,1269.5321,100,1220.474320434839,12536.454013109207
1576480.8,9.359992,-0.09336582,389,131.36,469.6093,0.0015661606,737.17126,,8.958475,1.2735091,47.96831,1.2227715,764.0939,0.089584745,38900,1.5520238,0.012227714,324.33963,[-0.149  0.042 -0.236  0.028 -0.008  0.119 -0.319 -1.009  0.03   0.  0.    -1.511],1206.7805,3526214,0.15661606,1528.0232,9.359992,64.432,1997.6326,True,0.012735092,607.4909,-1,1510.6906,100,1206.780551342104,12588.483289957047
935345800.0,9.359959,-0.0971977,390,131.82,525.3861,0.00031137135,688.15625,,323.53363,32.114464,1.8525858,4.4121513,4302.651,3.2353363,39000,9.729878,0.044121515,277.65045,[-0.148  0.042 -0.237  0.025 -0.011  0.121 -0.324 -1.008  0.029  0.  0.    -1.512],1213.5422,3539396,0.031137135,1518.4655,9.359959,10.27762,2043.8516,True,0.32114464,600.3869,-1,6215.2515,100,1213.5423750143493,12636.450263023376
406824.72,9.359986,-0.09689251,391,134.4,515.74445,0.003818078,722.0751,,2.1773698,0.27840516,93.550285,1.0603023,713.9052,0.021773698,39100,1.0735586,0.010603022,265.1096,[-0.147  0.046 -0.235  0.019 -0.016  0.124 -0.313 -0.997  0.052  0.  0.    -1.516],1237.8196,3552836,0.3818078,1398.0791,9.359986,93.148155,1913.8235,True,0.0027840515,663.6724,-1,1308.7943,100,1237.8195518596901,12690.371350049973
378640.94,9.35997,-0.0972832,392,132.02,385.2417,0.005008012,830.4004,,2.5893984,0.33775607,90.83191,1.0631225,710.82587,0.025893982,39200,1.0935321,0.010631226,291.4809,[-0.146  0.045 -0.236  0.019 -0.016  0.122 -0.317 -0.997  0.054  0.  0.    -1.516],1215.6421,3566038,0.5008012,1495.7917,9.35997,91.44679,1881.0334,True,0.0033775605,651.332,-1,1300.9366,100,1215.6421263948007,12738.151045560837
3530772.2,9.359943,-0.09690776,393,133.52,459.77893,0.00025343968,770.47327,,23.982807,2.4120674,22.377672,1.2951007,702.4639,0.23982807,39300,1.9551115,0.012951007,289.0816,[-0.148  0.044 -0.235  0.022 -0.014  0.123 -0.317 -0.998  0.059  0.  0.    -1.516],1230.2523,3579390,0.025343968,1663.7775,9.359943,51.14798,2123.5564,True,0.024120674,593.1854,-1,1593.2446,100,1230.25227651537,12785.676430225372
29581350000.0,9.359967,-0.10170002,394,139.44,534.872,9.264805e-06,749.0122,,1644.313,163.52444,1.10864,17.314054,19936.111,16.443129,39400,117.59004,0.17314053,273.20508,[-0.151  0.043 -0.235  0.021 -0.014  0.124 -0.323 -0.997  0.061  0.  0.    -1.516],1283.884,3593334,0.00092648057,1675.7783,9.359967,0.85041213,2210.6504,True,1.6352445,620.6891,-1,27127.729,100,1283.8841074887441,12832.23835682869
2695528.2,9.359976,-0.095428675,395,137.34,450.05408,0.000977798,814.37756,,12.15426,1.4626321,41.43966,1.230386,816.334,0.121542595,39500,1.8523902,0.01230386,259.039,[-0.135  0.041 -0.236  0.025 -0.01   0.11  -0.324 -0.995  0.065  0.  0.    -1.521],1264.4315,3607068,0.0977798,1478.4044,9.359976,53.984306,1928.4585,True,0.01462632,685.894,-1,1603.7383,100,1264.4316336990667,12871.30586028099
671096.5,9.359988,-0.095809944,396,129.87,469.70953,0.0033243725,725.27716,,6.9214916,0.6746784,72.16052,1.0862161,703.0318,0.06921492,39600,1.1413164,0.010862162,280.22116,[-0.13   0.046 -0.239  0.023 -0.011  0.106 -0.32  -0.999  0.081  0.  0.    -1.514],1194.9867,3620055,0.33243725,1415.5454,9.359988,87.61812,1885.2549,True,0.006746784,629.41016,-1,1307.2507,100,1194.9866846122327,12912.504473924637
2728426.8,9.35994,-0.09746246,397,135.95,404.68643,0.0027804058,847.8857,,13.968101,1.5512182,40.29799,1.274442,879.7441,0.139681,39700,1.559635,0.012744418,296.293,[-0.13   0.047 -0.239  0.024 -0.01   0.107 -0.317 -1.001  0.078  0.  0.    -1.515],1252.572,3633650,0.2780406,1579.5532,9.35994,64.11756,1984.2396,True,0.0155121805,657.3002,-1,1623.1515,100,1252.572059049675,12960.687456846237
622496.94,9.35999,-0.09653034,398,144.29,648.5036,0.0038434758,680.92206,,1.8257538,0.24784118,94.870094,1.0658168,656.74976,0.018257538,39800,1.0738606,0.010658166,290.02008,[-0.13   0.049 -0.24   0.018 -0.016  0.108 -0.315 -1.004  0.079  0.  0.    -1.516],1329.4257,3648079,0.3843476,1822.4922,9.35999,93.121956,2470.9958,True,0.0024784117,588.12683,-1,1424.9373,100,1329.4256329115192,12999.703569173813
756413.06,9.359993,-0.09661359,399,140.71,527.9835,0.002443533,766.88763,,4.5498757,0.6221999,76.28076,1.115802,792.3962,0.045498755,39900,1.2056543,0.01115802,273.74365,[-0.13   0.05  -0.241  0.016 -0.018  0.108 -0.315 -1.006  0.077  0.  0.    -1.515],1294.8711,3662150,0.24435331,1514.1802,9.359993,82.94252,2042.1637,True,0.0062219985,682.22205,-1,1465.0989,100,1294.8711318191363,13039.790429830551
1820450600.0,9.359951,-0.10270231,400,136.46,461.29218,8.936222e-06,791.82385,,416.24353,41.339962,1.446589,5.0084896,3798.5457,4.162435,40000,32.634445,0.050084885,303.50278,[-0.135  0.051 -0.241  0.018 -0.016  0.112 -0.313 -1.01   0.075  0.  0.    -1.516],1253.116,3675796,0.00089362223,1515.2456,9.359951,3.064247,1976.5378,True,0.4133996,660.15466,-1,7185.93,100,1253.1159434969704,13077.844756126404
553809.56,9.359981,-0.1031542,401,138.72,535.6466,0.0048499946,738.2414,,2.7681599,0.37555432,89.23549,1.0812954,703.8295,0.027681598,40100,1.1322137,0.010812952,291.16248,[-0.125  0.049 -0.242  0.022 -0.012  0.109 -0.318 -1.006  0.075  0.  0.    -1.522],1273.888,3689668,0.48499945,1627.7826,9.359981,88.32255,2163.4292,True,0.0037555434,624.8591,-1,1394.432,100,1273.8879571379603,13119.90404343605
486316.7,9.359979,-0.10186786,402,136.09,574.1869,0.0045452584,676.7498,,2.3516686,0.2480092,94.509125,1.0289252,585.4514,0.023516685,40200,1.0444226,0.010289251,303.7444,[-0.123  0.049 -0.242  0.021 -0.013  0.108 -0.318 -1.007  0.075  0.  0.    -1.522],1250.9368,3703277,0.45452586,1727.1683,9.359979,95.74668,2301.3552,True,0.0024800918,560.5301,-1,1291.0262,100,1250.9367104271705,13156.308079004288
432289.28,9.359967,-0.10458912,403,135.19,504.6187,0.0054007,738.0131,,2.2902937,0.18139248,96.98034,1.0279759,626.8107,0.022902936,40300,1.0284897,0.010279761,299.701,[-0.123  0.048 -0.241  0.02  -0.014  0.108 -0.317 -1.006  0.078  0.  0.    -1.521],1242.6318,3716796,0.54007,1660.0671,9.359967,97.22995,2164.6858,True,0.0018139246,593.22614,-1,1285.4022,100,1242.6317811261817,13203.82356953621
544756200.0,9.359939,-0.10913633,404,138.48,460.39307,1.7053671e-05,812.90265,,179.57094,17.881496,2.471639,2.8466291,2626.0356,1.7957094,40400,10.547866,0.028466286,300.8334,[-0.124  0.049 -0.241  0.02  -0.014  0.109 -0.318 -1.008  0.075  0.  0.    -1.524],1273.2958,3730644,0.0017053672,1548.9956,9.359939,9.480591,2009.3887,True,0.17881495,670.4792,-1,4583.832,100,1273.2958055595896,13254.630301713943
1266592.6,9.35998,-0.110651895,405,135.4,459.4203,0.0023464991,785.99884,,5.002888,1.0165684,60.918552,1.2691884,861.1819,0.05002888,40500,1.5894738,0.012691884,311.11304,[-0.116  0.051 -0.245  0.026 -0.009  0.106 -0.331 -1.016  0.077  0.  0.    -1.528],1245.4191,3744184,0.23464993,1522.8707,9.35998,62.913902,1982.291,True,0.010165684,650.7318,-1,1610.9299,100,1245.4190940612589,13304.75978755951
2335174.2,9.359943,-0.10634544,406,137.3,570.55286,0.001805588,693.2727,,14.804159,1.7586603,36.01632,1.3194623,778.54584,0.14804159,40600,1.7546065,0.013194622,293.96207,[-0.12   0.05  -0.245  0.022 -0.012  0.108 -0.335 -1.016  0.078  0.  0.    -1.53 ],1263.8254,3757914,0.1805588,1711.121,9.359943,56.992836,2281.6738,True,0.017586602,579.3233,-1,1685.248,100,1263.825522519093,13347.623862981796
376877.66,9.359956,-0.107643075,407,137.97,515.1291,0.00761251,752.4359,,1.365073,0.10580749,98.91829,1.0118109,615.1036,0.013650729,40700,1.0125357,0.010118109,300.09256,[-0.123  0.052 -0.246  0.023 -0.012  0.11  -0.34  -1.016  0.081  0.  0.    -1.525],1267.565,3771711,0.76125103,1703.988,9.359956,98.76195,2219.1172,True,0.0010580749,601.82996,-1,1284.9984,100,1267.5650233174083,13376.370154857635
689364.94,9.359957,-0.10886328,408,134.37,536.07874,0.0025575012,697.7871,,4.05227,0.5482353,79.410866,1.0766832,693.595,0.0405227,40800,1.2080017,0.010766831,267.9158,[-0.122  0.052 -0.246  0.024 -0.011  0.109 -0.34  -1.016  0.081  0.  0.    -1.527],1233.8658,3785148,0.25575012,1466.3768,9.359957,82.78134,2002.4556,True,0.005482353,633.1291,-1,1353.8594,100,1233.8658208519525,13404.951766729355
623806.25,9.359944,-0.10867295,409,142.25,547.0437,0.0030797347,763.5093,,5.507394,0.5780487,77.47746,1.0721205,695.88293,0.055073936,40900,1.1233331,0.010721206,260.15213,[-0.117  0.053 -0.246  0.022 -0.013  0.105 -0.342 -1.012  0.086  0.  0.    -1.528],1310.5531,3799373,0.30797347,1679.3235,9.359944,89.02079,2226.3672,True,0.005780487,642.6429,-1,1403.7836,100,1310.5530208129546,13437.29175400734
758009.94,9.359995,-0.10896369,410,134.37,583.69586,0.0015262531,651.22284,,4.103798,0.6591729,76.271866,1.1818156,775.00555,0.041037977,41000,1.2925487,0.011818155,285.0261,[-0.116  0.053 -0.247  0.022 -0.013  0.105 -0.343 -1.012  0.091  0.  0.    -1.528],1234.9187,3812810,0.1526253,1408.3933,9.359995,77.36652,1992.0891,True,0.006591729,637.292,-1,1454.4492,100,1234.918692752302,13467.565183877945
590140.5,9.359994,-0.111188024,411,138.59,486.84918,0.0021457796,789.18005,,3.2678657,0.4397749,85.93168,1.0868908,689.5593,0.032678656,41100,1.1368953,0.010868908,356.46637,[-0.117  0.053 -0.247  0.019 -0.017  0.105 -0.345 -1.01   0.092  0.  0.    -1.528],1276.0293,3826669,0.21457796,1700.5469,9.359994,87.95885,2187.396,True,0.004397749,619.81055,-1,1389.2545,100,1276.0292313849586,13501.392320871353
440749.94,9.359974,-0.112073556,412,139.86,563.53064,0.007207398,722.9313,,2.0986469,0.15531126,97.75363,1.0245411,585.0202,0.020986468,41200,1.0231208,0.010245412,292.1326,[-0.121  0.054 -0.247  0.02  -0.016  0.108 -0.345 -1.012  0.091  0.  0.    -1.53 ],1286.4619,3840655,0.7207398,1869.5343,9.359974,97.74017,2433.065,True,0.0015531125,556.54236,-1,1323.3296,100,1286.4619095900882,13539.996408700943
948165.6,9.359979,-0.11278515,413,144.7,598.4619,0.003004189,733.1895,,4.5551977,0.5359602,80.06234,1.0740131,693.3035,0.045551974,41300,1.1923714,0.010740131,315.6349,[-0.121  0.054 -0.247  0.02  -0.015  0.107 -0.346 -1.013  0.094  0.  0.    -1.531],1331.6514,3855125,0.3004189,1779.8965,9.359979,83.866486,2378.3584,True,0.0053596017,618.144,-1,1472.4235,100,1331.651387640797,13588.831187963486
12818705.0,9.359891,-0.11482293,414,135.38,535.10095,0.0003770564,706.8592,,54.7819,5.4129715,8.434012,1.6428041,1040.6567,0.54781896,41400,2.9033806,0.016428042,267.5124,[-0.118  0.057 -0.249  0.021 -0.014  0.105 -0.345 -1.015  0.094  0.  0.    -1.532],1241.9602,3868663,0.03770564,1278.1097,9.359891,34.442608,1813.2107,True,0.054129712,697.997,-1,1967.5325,100,1241.9602209463553,13638.256016731262
433195.34,9.359909,-0.113601506,415,140.34,535.00824,0.005330276,756.29407,,2.0585008,0.23959939,94.7912,1.0221173,633.096,0.020585008,41500,1.0456561,0.010221172,289.84213,[-0.119  0.059 -0.249  0.018 -0.018  0.111 -0.341 -1.019  0.092  0.  0.    -1.534],1291.3022,3882697,0.53302765,1716.9758,9.359909,95.633736,2251.9841,True,0.0023959938,615.7069,-1,1323.9417,100,1291.3022279663464,13675.930753946304
6167184.0,9.359973,-0.11623378,416,128.58,489.6656,0.00041360583,692.3117,,20.37347,2.3016117,27.543829,1.4190787,807.24756,0.2037347,41600,2.235325,0.014190786,374.73233,[-0.118  0.058 -0.249  0.017 -0.019  0.11  -0.342 -1.021  0.092  0.  0.    -1.533],1181.9773,3895555,0.041360583,1610.0215,9.359973,44.73622,2099.687,True,0.023016114,552.07135,-1,1749.0204,100,1181.9773248863398,13709.167823553085
615191.44,9.359942,-0.11573234,417,132.26,435.76617,0.0043757427,784.2286,,2.8279612,0.5298176,82.0188,1.1315502,670.02655,0.028279612,41700,1.2067565,0.0113155,343.4214,[-0.121  0.058 -0.25   0.01  -0.026  0.113 -0.346 -1.021  0.086  0.  0.    -1.535],1219.9948,3908781,0.43757427,1739.0435,9.359942,82.86676,2174.8096,True,0.0052981754,567.55194,-1,1386.7511,100,1219.9947341824497,13744.123314857483
402317.16,9.359957,-0.11554208,418,138.87,468.75385,0.003646995,807.34576,,2.2750704,0.27369803,93.62969,1.0492976,737.3896,0.022750704,41800,1.0590945,0.010492976,291.10138,[-0.123  0.058 -0.25   0.014 -0.023  0.115 -0.348 -1.022  0.086  0.  0.    -1.535],1276.0996,3922668,0.3646995,1491.4062,9.359957,94.42027,1960.1602,True,0.00273698,688.0517,-1,1342.5635,100,1276.0996464680975,13780.433221817017
1469751.4,9.359991,-0.11383752,419,127.7,554.99347,0.000946683,619.4838,,10.0699,1.1559,49.56493,1.1458853,704.8777,0.10069899,41900,1.4581847,0.011458853,309.17996,[-0.122  0.058 -0.251  0.013 -0.023  0.114 -0.349 -1.027  0.086  0.  0.    -1.534],1174.4773,3935438,0.0946683,1348.3118,9.359991,68.578415,1903.3052,True,0.011559001,603.48566,-1,1394.3804,100,1174.4773149133584,13813.068401098251
1037049.1,9.359934,-0.11256947,420,135.85,523.2355,0.0025109232,724.12396,,5.562002,0.86595905,65.390366,1.1902981,832.36664,0.055620022,42000,1.379501,0.0119029805,304.48267,[-0.123  0.057 -0.251  0.015 -0.022  0.113 -0.347 -1.031  0.081  0.  0.    -1.533],1247.3595,3949023,0.2510923,1394.2963,9.359934,72.48998,1917.5317,True,0.008659591,672.0999,-1,1508.0214,100,1247.3594628684389,13849.482181310654
1002147.94,9.359975,-0.11836238,421,138.3,555.08716,0.0015774053,716.13196,,5.426865,0.8657567,63.200073,1.1345695,731.3089,0.05426865,42100,1.4329162,0.011345696,308.0347,[-0.119  0.058 -0.251  0.017 -0.019  0.112 -0.346 -1.028  0.082  0.  0.    -1.532],1271.2191,3962853,0.15774053,1514.106,9.359975,69.78775,2069.193,True,0.008657565,650.46124,-1,1474.3839,100,1271.219064082869,13882.580877065659
521933.22,9.3599825,-0.118845545,422,141.07,582.22644,0.0045725,715.9895,,1.9280033,0.2353175,95.19621,1.0475415,669.43475,0.019280033,42200,1.0537784,0.010475415,315.8936,[-0.117  0.058 -0.253  0.018 -0.021  0.108 -0.348 -1.036  0.09   0.  0.    -1.537],1298.2161,3976960,0.45725003,1663.4694,9.3599825,94.896614,2245.6958,True,0.0023531748,624.5074,-1,1361.0217,100,1298.2159765857143,13923.958235502243
1095451.2,9.359976,-0.11862698,423,134.86,516.64136,0.0012478525,721.1802,,6.4337277,0.92680293,60.65036,1.1506249,658.7061,0.064337276,42300,1.4020659,0.011506247,319.79678,[-0.117  0.059 -0.254  0.019 -0.02   0.109 -0.349 -1.038  0.09   0.  0.    -1.538],1237.8214,3990446,0.12478525,1709.0857,9.359976,71.323326,2225.727,True,0.00926803,570.10345,-1,1449.3435,100,1237.8215024416368,13969.587328195572
561730.56,9.359942,-0.12018785,424,137.15,545.35034,0.0042575155,716.2573,,2.1662593,0.32733586,91.0611,1.0447626,636.78577,0.021662593,42400,1.0984433,0.010447626,323.97617,[-0.12   0.059 -0.254  0.017 -0.022  0.11  -0.351 -1.036  0.091  0.  0.    -1.538],1261.6078,4004161,0.42575157,1678.6741,9.359942,91.037926,2224.0244,True,0.0032733583,594.4004,-1,1336.0634,100,1261.6077084338765,14023.108247756958
495434.94,9.359949,-0.12238869,425,138.89,507.14404,0.0046894113,767.0865,,2.1424532,0.38489032,88.57038,1.0714331,767.66486,0.021424532,42500,1.1232598,0.01071433,267.37686,[-0.118  0.059 -0.254  0.016 -0.023  0.107 -0.351 -1.035  0.092  0.  0.    -1.539],1274.2305,4018050,0.46894115,1400.3674,9.359949,89.0266,1907.5115,True,0.003848903,701.97705,-1,1374.1616,100,1274.2304730625153,14055.070472717285
1387138.1,9.35998,-0.11990863,426,139.54,450.75372,0.0010879869,831.3296,,9.953303,1.2247542,49.028072,1.2011739,773.28796,0.09953303,42600,1.54296,0.012011739,316.00266,[-0.118  0.06  -0.255  0.014 -0.026  0.108 -0.352 -1.036  0.095  0.  0.    -1.541],1282.0834,4032004,0.10879869,1665.5115,9.35998,64.81049,2116.2651,True,0.012247543,647.20386,-1,1561.9095,100,1282.0833745975815,14099.587973117828
67955940.0,9.35996,-0.12109375,427,136.53,460.56528,0.00032965367,793.7661,,101.50317,10.105092,4.294798,2.140641,1244.0406,1.0150317,42700,5.1888304,0.02140641,304.64938,[-0.121  0.06  -0.255  0.015 -0.025  0.107 -0.351 -1.035  0.092  0.  0.    -1.539],1254.3314,4045657,0.03296537,1703.5546,9.35996,19.272165,2164.1199,True,0.10105093,605.0954,-1,2722.9355,100,1254.33140336413,14133.701158046722
430154.16,9.359931,-0.12254383,428,131.61,460.04315,0.00399197,747.5,,2.3297756,0.33122662,90.92682,1.0485555,668.1894,0.023297755,42800,1.0970327,0.010485555,307.06775,[-0.117  0.062 -0.256  0.016 -0.023  0.109 -0.354 -1.031  0.099  0.  0.    -1.54 ],1207.5431,4058818,0.39919698,1484.4836,9.359931,91.15499,1944.5269,True,0.0033122664,624.18506,-1,1279.1947,100,1207.543069063501,14164.23422050476
462505.47,9.359976,-0.12376164,429,139.65,460.1743,0.00402753,825.77045,,1.9853808,0.357317,89.965034,1.0698739,621.45593,0.019853808,42900,1.1081463,0.010698739,331.9253,[-0.117  0.061 -0.256  0.015 -0.025  0.107 -0.356 -1.03   0.099  0.  0.    -1.541],1285.9448,4072783,0.402753,1941.6909,9.359976,90.24079,2401.8652,True,0.0035731697,565.3852,-1,1379.9784,100,1285.9447320942497,14193.607588768005
43743096.0,9.359981,-0.1278235,430,133.4,526.4717,0.00011999313,695.7021,,76.871994,7.629561,5.1465445,1.7771775,1187.3987,0.7687199,43000,3.899562,0.017771773,272.0838,[-0.116  0.06  -0.256  0.016 -0.024  0.107 -0.359 -1.028  0.099  0.  0.    -1.543],1222.1737,4086123,0.011999313,1417.406,9.359981,25.643906,1943.8777,True,0.0762956,639.01056,-1,2338.9893,100,1222.1738102233085,14220.453646183014
513097.66,9.359972,-0.12725067,431,137.99,582.36884,0.0053499234,685.5386,,2.0634325,0.29096887,92.873505,1.0503997,739.10223,0.020634323,43100,1.0863242,0.010503996,245.50764,[-0.121  0.061 -0.257  0.02  -0.018  0.107 -0.36  -1.033  0.09   0.  0.    -1.547],1267.9075,4099922,0.53499234,1340.085,9.359972,92.05355,1922.4537,True,0.0029096883,691.17126,-1,1340.2163,100,1267.9074826024337,14253.385569572449
448125.22,9.359986,-0.12718016,432,141.43,524.9798,0.0039603035,774.3831,,1.8492491,0.26897067,93.70262,1.0375327,703.8354,0.01849249,43200,1.0746748,0.0103753265,297.0844,[-0.124  0.062 -0.257  0.019 -0.02   0.109 -0.361 -1.034  0.088  0.  0.    -1.546],1299.3628,4114065,0.39603037,1574.3889,9.359986,93.0514,2099.3687,True,0.0026897066,669.55237,-1,1356.7382,100,1299.3628939161263,14292.180411338806
389803.7,9.35997,-0.12822723,433,136.04,516.97,0.0032736866,732.0623,,2.0656242,0.23284653,95.224625,1.039779,636.256,0.020656241,43300,1.0411607,0.010397791,265.93912,[-0.123  0.062 -0.258  0.019 -0.02   0.107 -0.361 -1.035  0.089  0.  0.    -1.546],1249.0323,4127669,0.32736868,1644.3435,9.35997,96.04665,2161.3135,True,0.0023284652,600.63837,-1,1297.8596,100,1249.0323265148875,14336.233835935593
899153.06,9.35997,-0.12842564,434,141.86,562.7823,0.0014099454,741.4631,,4.818758,0.8192607,67.05859,1.1689026,809.6175,0.04818758,43400,1.4068393,0.011689028,249.57544,[-0.124  0.062 -0.258  0.018 -0.02   0.107 -0.361 -1.037  0.085  0.  0.    -1.547],1304.2454,4141855,0.14099455,1478.4905,9.35997,71.08133,2041.2727,True,0.008192607,691.8636,-1,1535.9651,100,1304.24536208367,14384.677833557129
1447104.6,9.359953,-0.13168101,435,141.85,525.16534,0.0034750188,778.32025,,5.5526724,0.7691745,68.035866,1.1221797,690.1066,0.055526722,43500,1.3290579,0.011221797,337.1388,[-0.126  0.061 -0.257  0.021 -0.018  0.106 -0.362 -1.039  0.082  0.  0.    -1.547],1303.4856,4156040,0.34750187,1840.2654,9.359953,75.241264,2365.4307,True,0.0076917456,593.85645,-1,1508.201,100,1303.4855899754057,14425.149344682693
553009.7,9.3599825,-0.13173443,436,144.42,572.8235,0.0046424153,756.18005,,1.9211689,0.31091806,91.81352,1.0412395,752.4296,0.019211689,43600,1.0787992,0.010412395,277.38034,[-0.122  0.061 -0.258  0.024 -0.015  0.102 -0.363 -1.041  0.085  0.  0.    -1.551],1329.0035,4170482,0.46424156,1498.3044,9.3599825,92.695656,2071.128,True,0.0031091806,707.6651,-1,1397.7843,100,1329.0035094839136,14483.900488376617
381863.84,9.359998,-0.13292503,437,139.37,535.20825,0.0073312097,744.7738,,1.3017355,0.11651215,98.69013,1.0113335,626.7583,0.0130173545,43700,1.0168447,0.010113334,261.49103,[-0.123  0.06  -0.258  0.022 -0.017  0.104 -0.36  -1.039  0.085  0.  0.    -1.551],1279.982,4184419,0.733121,1682.6726,9.359998,98.34343,2217.8809,True,0.0011651216,614.61786,-1,1297.7031,100,1279.9820767620267,14543.593728542328
655032.44,9.359978,-0.13007592,438,135.41,477.23062,0.0020924422,767.2269,,6.346878,0.7592921,68.79902,1.1274985,741.5518,0.06346878,43800,1.232452,0.011274984,261.9712,[-0.123  0.061 -0.258  0.021 -0.018  0.104 -0.361 -1.04   0.084  0.  0.    -1.552],1244.4575,4197960,0.20924424,1482.956,9.359978,81.13906,1960.1866,True,0.0075929207,656.40155,-1,1394.3872,100,1244.45751846247,14595.146164178848
816221.8,9.35999,-0.13036884,439,141.31,514.6558,0.001339489,784.0072,,3.6871812,0.60321254,78.23709,1.1437163,725.51074,0.036871813,43900,1.2470118,0.011437162,331.36395,[-0.122  0.06  -0.258  0.019 -0.02   0.106 -0.36  -1.042  0.085  0.  0.    -1.549],1298.663,4212091,0.1339489,1735.5925,9.35999,80.1917,2250.2483,True,0.0060321256,623.5884,-1,1479.3643,100,1298.6629818187548,14641.417255878448
466387.03,9.35998,-0.1271463,440,142.63,524.0261,0.00499449,787.06616,,2.2525835,0.3084568,92.08313,1.0519807,711.0981,0.022525834,44000,1.0819567,0.010519807,279.09302,[-0.126  0.062 -0.258  0.017 -0.022  0.109 -0.359 -1.044  0.086  0.  0.    -1.549],1311.0923,4226354,0.49944904,1634.4221,9.35998,92.42514,2158.4482,True,0.0030845676,663.55786,-1,1384.6449,100,1311.092300104792,14692.131776809692
637382.4,9.359978,-0.12790146,441,141.45,543.79407,0.0030903614,756.67084,,3.351238,0.48415262,83.42202,1.0860673,774.2193,0.03351238,44100,1.1699635,0.010860672,289.51477,[-0.125  0.064 -0.259  0.015 -0.024  0.108 -0.358 -1.038  0.085  0.  0.    -1.546],1300.465,4240499,0.30903614,1467.8473,9.359978,85.472755,2011.6414,True,0.0048415265,696.9725,-1,1426.986,100,1300.464941256343,14734.974887132645
478313.56,9.359829,-0.12790924,442,140.57,552.5019,0.0017634551,738.9458,,2.5284393,0.3665806,89.6706,1.0800827,803.11414,0.025284393,44200,1.1230925,0.010800826,232.96179,[-0.127  0.065 -0.26   0.015 -0.024  0.108 -0.358 -1.043  0.083  0.  0.    -1.547],1291.4478,4254556,0.17634551,1261.8105,9.359829,89.039856,1814.3125,True,0.0036658063,747.15405,-1,1379.9352,100,1291.447740284016,14783.463886499405
478139.5,9.359952,-0.12896682,443,142.9,571.14307,0.0049293297,740.94086,,3.4049654,0.33301005,90.81999,1.0474334,709.7703,0.034049653,44300,1.0582116,0.010474333,238.43163,[-0.128  0.065 -0.26   0.013 -0.026  0.108 -0.361 -1.045  0.086  0.  0.    -1.547],1312.0839,4268846,0.492933,1569.3188,9.359952,94.49906,2140.462,True,0.0033301006,669.9452,-1,1370.3345,100,1312.0839350171816,14830.14526104927
418640.66,9.359991,-0.12831925,444,139.19,459.66016,0.0058827,820.3535,,1.7041628,0.2527138,94.46945,1.0444565,676.9616,0.017041627,44400,1.0796275,0.010444565,305.97614,[-0.129  0.067 -0.261  0.012 -0.027  0.108 -0.359 -1.042  0.087  0.  0.    -1.548],1280.0137,4282765,0.58827,1733.9536,9.359991,92.624535,2193.6138,True,0.002527138,621.92957,-1,1360.7448,100,1280.0136951080763,14882.714968919754
725745.44,9.359983,-0.13054836,445,139.46,541.10693,0.004284103,741.08307,,6.685286,0.71982455,69.885605,1.0965626,737.1294,0.06685286,44500,1.1903003,0.010965627,263.86594,[-0.129  0.066 -0.26   0.013 -0.026  0.107 -0.358 -1.043  0.086  0.  0.    -1.547],1282.1901,4296711,0.4284103,1566.5837,9.359983,84.01241,2107.6907,True,0.0071982453,649.8829,-1,1426.9822,100,1282.19003998005,14916.309819936752
