EpLenMean,MeanIW,EpThisIter,EpisodesSoFar,ESSClassic,EpRewMean,MinIW,OptimizationReturnMax,InitialBound,MaxIWNorm,InitialReturnMean,TimeElapsed,TimestepsSoFar,ReturnStepMaxmin,MeanEntropy,InitialReturnMax,VarianceInit,LearnableVariance,Bound,J_sample_variance,InitialReturnMin,ESSRenyi,StdIW,MeanIWNorm,OptimizationReturnMin,EmpiricalD2,ReturnStepMax,Iteration,Weights,OptimizationReturnMean,MinIWNorm,InitialReturnStd,MaxIW,ReturnMeanIW,StdIWNorm
39.99,1.0592908,100,6200,90.31021,370.7991988809231,0.4314074,449.53494,161.31583,0.028486451,370.7992,373.6736915111542,207965,9.359973,0.59311754,698.27795,-1,True,178.18248,83949.89,248.74301,90.69319,0.34697962,0.010592908,,1.1026186,9.359973,62,[ 0.586 -0.096  0.128  0.04  -0.02  -0.056  0.068 -0.403  0.     0.  0.    -0.819],122.05619,0.004314074,93.12619,2.8486452,398.15186,0.003469796
41.15,1.0479848,100,6300,93.73684,381.60554377215004,0.36324763,620.9653,128.9092,0.018062882,381.6056,380.13899302482605,212080,9.359955,0.5784018,842.32117,-1,True,139.99936,71472.92,221.3559,93.73212,0.2708925,0.010479849,,1.0668702,9.359955,63,[ 0.591 -0.077  0.135  0.041 -0.013 -0.039  0.092 -0.398  0.     0.  0.    -0.826],160.24963,0.0036324763,112.65271,1.8062882,401.0079,0.002708925
40.07,1.1483968,100,6400,45.25847,371.51805313896546,0.14083773,452.2202,166.96187,0.12652954,371.51804,388.2610607147217,216087,9.359483,0.5630192,681.8541,-1,True,199.77724,313768.34,229.63393,71.71219,1.2629918,0.011483967,,1.3944631,9.359483,64,[ 0.601 -0.078  0.133  0.043 -0.015 -0.037  0.087 -0.407  0.     0.  0.    -0.841],141.88412,0.0014083773,102.20096,12.652954,441.33237,0.01262992
42.02,1.2145232,100,6500,42.148903,389.5782627319389,0.093035646,494.60757,172.16092,0.10215656,389.57825,396.847195148468,220289,9.35986,0.51512897,724.72455,-1,True,225.70178,387979.5,230.11697,56.607025,1.4228805,0.012145231,,1.7665652,9.35986,65,[ 0.622 -0.091  0.136  0.044 -0.016 -0.05   0.073 -0.386  0.     0.  0.    -0.856],159.46129,0.00093035644,104.83775,10.215656,514.67596,0.014228805
38.85,1.1113563,100,6600,81.84516,359.9653053992886,0.4361117,393.65195,169.6798,0.039874706,359.9653,404.43371057510376,224174,9.359875,0.5079976,634.28516,-1,True,200.91446,109687.21,240.63321,82.2846,0.52342314,0.011113563,,1.2152942,9.359875,66,[ 0.656 -0.098  0.139  0.038 -0.026 -0.046  0.061 -0.391  0.     0.  0.    -0.904],119.33209,0.004361117,87.35066,3.9874709,410.68597,0.0052342317
40.03,1.1158414,100,6700,86.72382,371.14233927239206,0.24599628,537.04535,138.11612,0.03052715,371.14233,410.3531529903412,228177,9.359876,0.47732562,776.7541,-1,True,171.09694,107537.0,239.70874,88.355545,0.4365861,0.011158414,,1.1317909,9.359876,67,[ 0.651 -0.09   0.135  0.044 -0.023 -0.043  0.06  -0.414  0.     0.  0.    -0.911],131.43361,0.0024599629,97.955215,3.052715,419.00342,0.004365861
42.75,1.0871615,100,6800,81.421646,396.38035520054734,0.1432192,533.8699,161.37566,0.026925089,396.38034,417.1343343257904,232452,9.35995,0.46916905,783.3491,-1,True,190.82562,124685.305,249.47925,80.74664,0.5193113,0.010871616,,1.2384416,9.35995,68,[ 0.646 -0.09   0.134  0.043 -0.021 -0.053  0.05  -0.408  0.     0.  0.    -0.942],146.90111,0.001432192,112.765236,2.692509,452.35132,0.005193113
41.53,1.0756955,100,6900,87.785645,385.13226669482947,0.36396992,505.7348,161.58412,0.024376968,385.13226,423.57400488853455,236605,9.359906,0.4660975,745.1605,-1,True,180.57149,85891.78,239.42574,88.39042,0.40124768,0.010756956,,1.1313443,9.359906,69,[ 0.647 -0.09   0.129  0.043 -0.025 -0.056  0.052 -0.427  0.     0.  0.    -0.95 ],145.70653,0.0036396992,100.057755,2.437697,418.34775,0.0040124767
40.82,1.4680954,100,7000,11.10821,378.67076995302557,0.20617628,478.85458,160.4424,0.41482025,378.67075,430.21488428115845,240687,9.359992,0.45717308,727.42786,-1,True,336.2624,1334002.1,248.57327,55.168594,4.1530113,0.014680956,,1.8126255,9.359992,70,[ 0.634 -0.087  0.124  0.039 -0.027 -0.066  0.036 -0.417  0.     0.  0.    -0.953],130.09749,0.0020617628,86.5113,41.482025,630.0715,0.041530106
42.2,9.865774,100,7100,1.6450286,391.434380149753,0.002475876,395.1946,195.62819,7.6143317,391.43442,437.27854466438293,244907,9.359933,0.39219934,652.6874,-1,True,3331.0022,634815100.0,257.49277,0.7834382,76.28561,0.09865774,,127.64249,9.359933,71,[ 0.654 -0.067  0.128  0.032 -0.034 -0.027  0.079 -0.404  0.     0.  0.    -0.962],133.9416,2.4758758e-05,87.02947,761.43317,5543.2007,0.7628561
46.32,1.0623187,100,7200,89.791756,429.7934325196456,0.3016277,540.0178,195.93088,0.027184999,429.79343,444.74134850502014,249539,9.359941,0.38278273,779.5419,-1,True,218.7328,95190.336,239.52402,90.5558,0.35818893,0.010623188,,1.1042914,9.359941,72,[ 0.648 -0.053  0.119  0.027 -0.032 -0.007  0.098 -0.47   0.     0.  0.    -1.027],190.26941,0.003016277,117.000534,2.7185,464.4879,0.0035818892
45.28,1.0846246,100,7300,47.772575,419.94345323512346,0.26559195,464.98175,200.10681,0.113105774,419.94345,453.2901494503021,254067,9.359943,0.36530837,732.7888,-1,True,220.42392,300162.94,267.80707,73.0292,1.1340688,0.010846246,,1.3693154,9.359943,73,[ 0.668 -0.057  0.124  0.024 -0.037 -0.005  0.096 -0.474  0.     0.  0.    -1.036],152.13638,0.0026559194,103.35221,11.310577,477.6718,0.011340688
47.93,1.1054939,100,7400,74.43166,444.75349062719135,0.15446298,550.96716,193.13867,0.056863744,444.7535,461.468462228775,258860,9.359946,0.34655687,838.7162,-1,True,234.18332,211129.16,287.749,82.72064,0.64793104,0.011054938,,1.208888,9.359946,74,[ 6.716e-01 -6.197e-02  1.218e-01  2.448e-02 -3.525e-02 -5.994e-04  8.025e-02 -4.793e-01  0.000e+00  0.000e+00  0.000e+00 -1.054e+00],157.00449,0.0015446298,112.74508,5.6863747,510.83246,0.00647931
45.79,1.085356,100,7500,86.756485,424.70755505342925,0.18034568,447.65015,209.66933,0.03147249,424.70755,471.54660868644714,263439,9.359932,0.33238262,716.794,-1,True,246.93147,127864.0,269.14386,85.13174,0.4240556,0.010853559,,1.1746501,9.359932,75,[ 0.663 -0.067  0.118  0.016 -0.042 -0.017  0.06  -0.482  0.     0.  0.    -1.072],155.56369,0.0018034568,107.75867,3.147249,479.9926,0.004240556
45.11,1.0165067,100,7600,96.696945,418.48119152493905,0.66407305,550.28235,178.22997,0.014540262,418.48117,479.10527181625366,267950,9.359931,0.3262976,800.8374,-1,True,187.64572,86671.484,250.55502,95.9795,0.18787205,0.0101650655,,1.0418892,9.359931,76,[ 0.656 -0.065  0.113  0.015 -0.042 -0.019  0.05  -0.499  0.     0.  0.    -1.087],167.92618,0.0066407304,120.120155,1.4540262,432.8773,0.0018787205
44.77,1.0643188,100,7700,84.208145,415.4388479228507,0.29992437,411.64056,211.25517,0.028589206,415.43887,485.802508354187,272427,9.359861,0.3359405,680.6122,-1,True,232.02449,104920.266,268.97162,85.21756,0.46090496,0.010643187,,1.173467,9.359861,77,[ 0.651 -0.062  0.111  0.019 -0.037 -0.02   0.046 -0.5    0.     0.  0.    -1.093],146.46724,0.0029992436,98.82404,2.8589206,453.20987,0.0046090493
47.68,1.0616722,100,7800,93.48699,442.13061846311916,0.3699984,589.3838,182.2427,0.01695743,442.1306,494.16553354263306,277195,9.35988,0.33123788,866.29297,-1,True,199.56586,105376.05,276.9092,92.07188,0.28022403,0.010616723,,1.086108,9.35988,78,[ 0.662 -0.065  0.112  0.026 -0.028 -0.017  0.047 -0.511  0.     0.  0.    -1.083],165.2214,0.003699984,116.00397,1.6957431,470.41193,0.0028022404
47.31,1.3343709,100,7900,22.23317,439.0325584418933,0.0115063125,463.28802,213.65413,0.24421592,439.03253,500.4866020679474,281926,9.359708,0.28676194,751.2616,-1,True,286.20035,648367.5,287.97357,44.340332,2.4955893,0.0133437095,,2.255283,9.359708,79,[ 0.658 -0.058  0.112  0.02  -0.033 -0.021  0.039 -0.518  0.     0.  0.    -1.088],151.05899,0.00011506312,98.53604,24.421593,624.66473,0.024955893
48.92,3.1949353,100,8000,2.7768312,453.8524748395094,0.0019168282,494.94778,216.15489,1.8387239,453.85245,507.5355260372162,286818,9.359868,0.32373068,792.3253,-1,True,787.5114,22422534.0,297.37753,7.678421,18.904806,0.031949352,,13.023511,9.359868,80,[ 0.64  -0.046  0.107  0.009 -0.041 -0.008  0.046 -0.539  0.     0.  0.    -1.132],156.47495,1.9168281e-05,112.480896,183.87239,1645.3169,0.18904805
47.76,1.1330484,100,8100,82.78421,443.00060723573426,0.24204409,465.3477,214.62086,0.037224054,443.00058,516.222320318222,291594,9.359692,0.31086823,761.26587,-1,True,262.51178,144095.98,295.91818,80.32251,0.51669955,0.011330484,,1.244981,9.359692,81,[ 0.642 -0.035  0.107  0.028 -0.029 -0.01   0.053 -0.496  0.     0.  0.    -1.095],147.08243,0.0024204408,93.50287,3.7224057,517.33496,0.005166996
48.51,1.1355861,100,8200,76.35671,449.876981485186,0.23443128,552.4816,206.28224,0.041781105,449.87695,525.539698600769,296445,9.359977,0.293079,811.9824,-1,True,245.79993,119846.766,259.5008,83.13434,0.631903,0.011355863,,1.2028724,9.359977,82,[ 0.64  -0.031  0.103  0.026 -0.027 -0.009  0.047 -0.514  0.     0.  0.    -1.108],190.37619,0.0023443128,107.01692,4.1781106,512.96375,0.0063190297
48.73,1.0663124,100,8300,86.40465,451.8841774875384,0.2983269,467.54352,228.93552,0.02325821,451.88422,534.4423093795776,301318,9.359894,0.28349644,743.1623,-1,True,251.05533,109650.27,275.61877,87.25739,0.42297155,0.010663125,,1.1460347,9.359894,83,[ 0.626 -0.012  0.098  0.028 -0.025 -0.008  0.059 -0.507  0.     0.  0.    -1.126],176.26541,0.002983269,104.09158,2.325821,489.7286,0.0042297156
48.07,1.0218884,100,8400,94.44427,445.9312012248987,0.587011,453.70386,226.35701,0.0256299,445.9312,542.809407711029,306125,9.359947,0.28425577,731.91406,-1,True,235.14359,102814.336,278.2102,95.3249,0.24784851,0.010218884,,1.0490439,9.359947,84,[ 0.633 -0.019  0.099  0.024 -0.029 -0.013  0.044 -0.513  0.     0.  0.    -1.135],167.721,0.00587011,103.91119,2.5629902,460.03775,0.0024784848
48.61,1.034745,100,8500,88.774475,451.0871132383634,0.4300542,519.64526,206.01263,0.025164137,451.08716,549.8135304450989,310986,9.359995,0.2977937,816.9149,-1,True,220.25423,120454.484,297.26962,92.36212,0.36795318,0.010347448,,1.0826949,9.359995,85,[ 0.631 -0.014  0.097  0.02  -0.033 -0.008  0.047 -0.509  0.     0.  0.    -1.135],153.81749,0.0043005417,113.93697,2.5164137,475.26065,0.0036795316
49.27,1.0742962,100,8600,83.74713,457.138378845473,0.3035716,727.8092,155.42038,0.037773345,457.13837,559.5220897197723,315913,9.359918,0.29858318,1005.72656,-1,True,180.86136,131686.75,277.9174,86.23996,0.47326458,0.010742961,,1.1595553,9.359918,86,[ 0.634 -0.009  0.096  0.02  -0.036 -0.004  0.055 -0.515  0.     0.  0.    -1.121],179.22098,0.003035716,115.65001,3.7773345,505.75925,0.0047326456
50.57,1.0462219,100,8700,92.91774,469.3942160971261,0.44001606,620.5938,197.77109,0.025998697,469.39423,569.8201880455017,320970,9.359983,0.30504152,905.4104,-1,True,213.19275,108021.234,284.8166,92.31197,0.28884187,0.010462219,,1.0832831,9.359983,87,[ 0.627 -0.002  0.093  0.02  -0.036 -0.003  0.061 -0.524  0.     0.  0.    -1.12 ],184.57764,0.0044001606,105.05486,2.5998697,495.9005,0.0028884185
48.18,1.066513,100,8800,88.68525,446.6067019532447,0.49505734,629.6637,183.14981,0.028642373,446.60672,577.9046332836151,325788,9.359956,0.30406106,878.1897,-1,True,206.08661,94791.9,248.526,88.783806,0.3809455,0.01066513,,1.1263316,9.359956,88,[ 0.636 -0.002  0.092  0.022 -0.038  0.007  0.067 -0.532  0.     0.  0.    -1.114],198.0807,0.004950573,104.65119,2.8642373,485.69016,0.003809455
49.29,1.0106788,100,8900,96.5627,457.3266915693607,0.6069505,436.29303,245.93788,0.014677855,457.3267,584.595365524292,330717,9.359951,0.2928782,704.6294,-1,True,252.36198,89753.695,268.33636,96.963196,0.19068564,0.010106786,,1.0313191,9.359951,89,[ 0.642 -0.003  0.095  0.028 -0.032  0.012  0.069 -0.543  0.     0.  0.    -1.115],188.99036,0.006069505,105.76422,1.4677856,467.03555,0.0019068564
49.33,1.0646648,100,9000,90.82655,457.5531010233559,0.3356144,586.7417,198.3805,0.023829771,457.5531,591.219464302063,335650,9.359967,0.30654907,863.9086,-1,True,217.59155,113076.76,277.16693,91.41461,0.33835503,0.010646649,,1.093917,9.359967,90,[ 0.64  -0.005  0.095  0.03  -0.029  0.007  0.063 -0.546  0.     0.  0.    -1.126],180.38617,0.003356144,112.30607,2.3829772,488.6614,0.0033835503
51.14,1.0577956,100,9100,87.028076,474.5854666269454,0.45410067,532.8659,220.35463,0.026625795,474.58548,598.289609670639,340764,9.359996,0.2852129,847.4361,-1,True,244.51642,143105.25,314.5702,89.009995,0.40838906,0.010577956,,1.1234694,9.359996,91,[ 0.648 -0.015  0.091  0.029 -0.03   0.002  0.054 -0.559  0.     0.  0.    -1.112],160.01529,0.0045410064,108.093605,2.6625795,513.9854,0.00408389
49.76,1.1680275,100,9200,52.03642,461.72636286441,0.23717704,540.0156,210.54697,0.11486272,461.72638,607.3535132408142,345740,9.359787,0.2624653,837.26465,-1,True,263.21704,211955.31,297.24905,74.466774,1.1213862,0.011680275,,1.3428808,9.359787,92,[ 0.65  -0.005  0.093  0.028 -0.032  0.008  0.062 -0.55   0.     0.  0.    -1.134],164.47731,0.0023717703,111.21163,11.486272,554.2906,0.011213861
50.75,1.093681,100,9300,80.75298,470.7546413308797,0.37080276,484.6125,236.43489,0.031232813,470.75464,616.5045857429504,350815,9.359924,0.27438468,781.06586,-1,True,258.414,133386.89,296.45337,83.81278,0.53394073,0.010936809,,1.1931354,9.359924,93,[ 0.629 -0.002  0.085  0.023 -0.034 -0.004  0.045 -0.558  0.     0.  0.    -1.156],174.30127,0.0037080275,101.773575,3.1232815,514.3632,0.005339407
48.89,1.0492228,100,9400,94.642395,453.3570274097834,0.6395313,637.7843,173.40543,0.021765573,453.35703,625.1496288776398,355704,9.359927,0.26783383,933.17194,-1,True,187.64517,109867.52,295.3876,95.15009,0.24963789,0.010492227,,1.0509712,9.359927,94,[ 6.324e-01  1.833e-03  8.523e-02  1.760e-02 -3.685e-02 -3.049e-04  4.329e-02 -5.479e-01  0.000e+00  0.000e+00  0.000e+00 -1.145e+00],157.96942,0.006395313,102.99118,2.1765573,474.6428,0.002496379
51.83,1.1740785,100,9500,63.52342,481.0879767411677,0.17001851,662.80493,193.39749,0.07184441,481.088,634.6512894630432,360887,9.359966,0.25656614,958.9683,-1,True,249.63266,255542.83,296.1634,71.57629,0.889687,0.011740785,,1.3971107,9.359966,95,[ 6.213e-01  1.036e-02  8.255e-02  1.455e-02 -3.948e-02  3.290e-04  4.724e-02 -5.405e-01  0.000e+00  0.000e+00  0.000e+00 -1.151e+00],184.92458,0.001700185,118.62026,7.1844406,589.6812,0.008896871
50.14,2.9401252,100,9600,1.9944884,465.0052057691578,0.0022005055,432.73914,252.18849,2.0779374,465.00525,643.1318018436432,365901,9.359804,0.25773138,709.38904,-1,True,819.99713,25729578.0,276.6499,11.015533,20.60987,0.029401254,,9.07809,9.359804,96,[ 0.625  0.014  0.083  0.018 -0.036  0.016  0.052 -0.535  0.     0.  0.    -1.162],188.35532,2.2005053e-05,100.73837,207.79373,1461.211,0.2060987
50.09,1.0657992,100,9700,90.48895,464.536615198915,0.4759574,504.14825,224.36378,0.026274443,464.5366,651.2755839824677,370910,9.359977,0.26061893,800.5762,-1,True,256.58957,134857.7,296.42792,88.818596,0.34553486,0.010657992,,1.1258904,9.359977,97,[ 0.609  0.022  0.076  0.014 -0.032  0.026  0.02  -0.539  0.     0.  0.    -1.161],168.1087,0.004759574,102.17722,2.6274443,511.43213,0.0034553488
50.59,1.4059379,100,9800,34.2681,469.31398849865474,0.025631437,449.98334,242.93504,0.1643384,469.31403,659.0698373317719,375969,9.359855,0.21805355,754.59656,-1,True,323.8888,414330.1,304.61322,48.02639,1.9471942,0.014059378,,2.0821886,9.359855,98,[ 0.623  0.013  0.074  0.015 -0.032  0.03   0.02  -0.557  0.     0.  0.    -1.158],164.70078,0.00025631438,97.22421,16.43384,650.5489,0.019471942
48.44,1.1140285,100,9900,78.501686,449.0940519699428,0.18031317,464.91425,220.9123,0.033742428,449.09402,666.2135775089264,380813,9.35995,0.21087645,760.60583,-1,True,250.6401,144746.84,295.6916,79.24832,0.582987,0.011140284,,1.2618564,9.35995,99,[ 0.614  0.008  0.071  0.007 -0.04   0.017 -0.004 -0.54   0.     0.  0.    -1.201],153.40247,0.0018031317,99.0382,3.374243,506.9621,0.0058298693
50.33,1.8350606,100,10000,7.0617847,466.7431873673551,0.07965608,814.64276,133.74265,0.6588828,466.7432,674.51229429245,385846,9.359932,0.2283579,1110.0017,-1,True,355.4206,5514677.5,295.35895,25.912981,6.6571813,0.018350605,,3.8590698,9.359932,100,[ 0.618  0.013  0.076  0.004 -0.042  0.025  0.014 -0.543  0.     0.  0.    -1.208],171.38423,0.0007965608,114.95156,65.88828,1009.5839,0.06657181
51.71,1.3455725,100,10100,25.645504,479.68728813988156,0.15537131,554.6393,230.26787,0.16744262,479.68732,682.5875234603882,391017,9.359939,0.22670984,831.398,-1,True,291.94183,386258.34,276.75873,50.960594,2.2911587,0.013455724,,1.9623005,9.359939,101,[ 0.6    0.023  0.069  0.024 -0.019  0.037  0.019 -0.54   0.     0.  0.    -1.191],202.92856,0.001553713,116.055115,16.744263,641.33386,0.022911586
48.99,1.1331192,100,10200,83.47757,454.03320572920495,0.21266836,570.0053,191.06229,0.040917028,454.0332,690.5202987194061,395916,9.359975,0.1980282,876.5698,-1,True,233.89944,162244.42,306.5645,84.932884,0.50411284,0.011331192,,1.1774002,9.359975,102,[ 0.612  0.015  0.072  0.025 -0.022  0.029  0.018 -0.517  0.     0.  0.    -1.192],147.4687,0.0021266835,111.52846,4.091703,519.24414,0.005041128
49.39,1.0974617,100,10300,87.07142,457.9218232270563,0.39018,513.7045,220.55638,0.025768064,457.92178,700.8172624111176,400855,9.359951,0.20002627,791.21814,-1,True,245.5248,110169.28,277.5136,87.02875,0.42288983,0.010974616,,1.1490456,9.359951,103,[ 0.601  0.028  0.07   0.023 -0.026  0.03   0.013 -0.507  0.     0.  0.    -1.221],180.40822,0.0039018,94.13909,2.5768065,499.9652,0.0042288983
51.7,1.222575,100,10400,60.613144,479.37373420390924,0.15083085,510.56674,239.8948,0.084387116,479.37372,710.4649636745453,406025,9.359882,0.19174837,798.2632,-1,True,299.38116,210043.72,287.69644,67.89391,0.98552537,0.012225748,,1.4728861,9.359882,104,[ 0.602  0.023  0.07   0.03  -0.023  0.023  0.009 -0.5    0.     0.  0.    -1.219],191.67729,0.0015083085,108.59833,8.438712,590.01886,0.009855253
49.03,1.324292,100,10500,49.53026,454.67913911701237,0.110824816,477.09766,225.4697,0.100729465,454.67914,718.1524257659912,410928,9.359729,0.18350059,764.0315,-1,True,328.12268,254546.81,286.93384,60.504974,1.3367923,0.013242919,,1.6527567,9.359729,105,[ 0.598  0.023  0.067  0.024 -0.03   0.026 -0.003 -0.502  0.     0.  0.    -1.227],167.74532,0.0011082481,93.271805,10.072947,622.7934,0.013367923
50.39,1.0532987,100,10600,79.66812,467.3617270453793,0.3084491,448.81842,240.9078,0.04723747,467.36176,725.9256868362427,415967,9.359952,0.19075894,754.84644,-1,True,251.42215,124694.96,306.028,87.64937,0.5321055,0.010532987,,1.1409096,9.359952,106,[ 0.614  0.02   0.069  0.018 -0.036  0.049  0.017 -0.517  0.     0.  0.    -1.235],161.33371,0.0030844908,91.529564,4.7237473,493.3052,0.005321055
49.74,1.0455964,100,10700,97.09261,461.19601446720213,0.6444742,804.71515,139.39923,0.017016245,461.196,733.4601900577545,420941,9.359985,0.18724601,1072.656,-1,True,153.98788,93294.83,267.94086,96.03699,0.18093443,0.010455962,,1.0412655,9.359985,107,[ 0.622  0.018  0.069  0.017 -0.037  0.052  0.015 -0.511  0.     0.  0.    -1.228],193.25517,0.006444742,109.91173,1.7016246,482.35712,0.0018093443
49.91,1.0682276,100,10800,87.49699,462.8667383608145,0.446455,530.677,220.31583,0.029928511,462.86676,741.4671053886414,425932,9.359824,0.17880778,808.50305,-1,True,241.6842,106496.83,277.82605,88.22627,0.40380776,0.010682277,,1.1334492,9.359824,108,[ 0.627  0.013  0.071  0.016 -0.039  0.047  0.016 -0.51   0.     0.  0.    -1.232],185.04068,0.00446455,96.91066,2.9928513,499.91257,0.0040380773
50.29,1.111196,100,10900,83.66229,466.4011385170264,0.23420921,562.09424,223.28654,0.031206382,466.4011,751.3244154453278,430961,9.359931,0.15876201,810.38196,-1,True,263.95602,109546.22,248.28769,84.401695,0.49104506,0.011111961,,1.1848103,9.359931,109,[ 0.621  0.02   0.071  0.016 -0.034  0.056  0.017 -0.515  0.     0.  0.    -1.24 ],218.11346,0.002342092,97.630775,3.1206384,528.5838,0.00491045
48.08,1.0708606,100,11000,80.483086,445.95145353349636,0.25083143,347.40723,255.79097,0.029619712,445.95145,758.9583601951599,435769,9.359998,0.15721117,633.8684,-1,True,276.37625,116206.266,286.46118,81.26079,0.52733463,0.010708606,,1.2306058,9.359998,110,[ 0.627  0.012  0.071  0.017 -0.03   0.046  0.002 -0.513  0.     0.  0.    -1.26 ],159.49028,0.002508314,75.57478,2.9619713,487.32642,0.005273346
50.59,1.2043309,100,11100,48.385944,469.2172795502073,0.14209095,709.5603,159.32022,0.10243716,469.21732,765.9431538581848,440828,9.359987,0.15614885,1032.9902,-1,True,197.97696,215313.05,323.42993,70.96058,1.2438563,0.012043309,,1.4092332,9.359987,111,[ 0.624  0.014  0.068  0.019 -0.029  0.048  0.009 -0.524  0.     0.  0.    -1.262],145.78734,0.0014209094,101.21599,10.243716,565.85925,0.012438563
48.38,1.0429002,100,11200,90.657196,448.75129852374704,0.38595602,570.42487,194.09975,0.018390564,448.75125,775.606137752533,445666,9.359956,0.16574915,848.8385,-1,True,206.82257,103625.76,278.41364,91.59456,0.33479577,0.010429002,,1.0917679,9.359956,112,[ 0.627  0.009  0.072  0.019 -0.029  0.034  0.004 -0.509  0.     0.  0.    -1.263],170.33768,0.00385956,108.153824,1.8390565,472.9021,0.003347958
