EpLenMean,TimeElapsed,InitialReturnMean,MinIWNorm,EmpiricalD2,Weights,OptimizationReturnMax,StdIW,VarianceInit,MaxIWNorm,ESSClassic,InitialReturnMax,MeanIWNorm,ReturnMeanIW,EpRewMean,Iteration,ESSRenyi,StdIWNorm,MeanIW,J_sample_variance,OptimizationReturnMean,InitialReturnStd,InitialBound,MaxIW,MeanEntropy,EpisodesSoFar,OptimizationReturnMin,TimestepsSoFar,ReturnStepMax,InitialReturnMin,Bound,LearnableVariance,MinIW,ReturnStepMaxmin,EpThisIter
161.77,5488.538174629211,1479.8728,0.0029517235,1.1902492,[-3.637e-02  3.206e-01 -4.717e-01  1.026e-02 -2.116e-02  2.510e-02 -4.483e-01 -1.087e+00  1.291e-03  0.000e+00  0.000e+00 -1.318e+00],2152.8154,0.52082396,-1,0.03693684,81.506645,3055.1345,0.010934013,1658.3818,1479.872765529869,388,84.01602,0.0052082394,1.0934013,1767619.1,577.55365,366.6506,563.3324,3.6936839,0.10059592,38800,,4192843,9.359948,902.31915,658.44977,True,0.29517236,9.359948,100
165.96,5503.912520647049,1517.698,0.0046846867,1.0603447,[-0.035  0.32  -0.472  0.009 -0.022  0.026 -0.45  -1.085  0.005  0.  0.    -1.318],2992.052,0.3067286,-1,0.022764616,91.97365,3555.8418,0.0103830965,1599.2225,1517.6979317986675,389,94.30895,0.0030672858,1.0383098,733393.9,953.90814,432.12985,450.9453,2.2764616,0.09898377,38900,,4209439,9.359888,563.7898,500.75513,True,0.4684687,9.359888,100
168.29,5520.559388399124,1542.4917,3.4578985e-05,20.250416,[-0.035  0.32  -0.472  0.011 -0.02   0.024 -0.451 -1.084  0.004  0.  0.    -1.32 ],2936.0137,30.473673,-1,3.0654504,1.9213754,3238.8423,0.04265242,7070.0107,1542.4917067516967,390,4.9381704,0.30473673,4.265242,1822794500.0,1239.6632,462.01553,570.83905,306.54504,0.09130422,39000,,4226268,9.359913,302.82852,2697.5293,True,0.0034578985,9.359913,100
167.13,5537.420855522156,1527.9073,0.0007522349,3.36584,[-0.026  0.317 -0.471  0.01  -0.022  0.024 -0.457 -1.092  0.005  0.  0.    -1.328],2390.9182,10.147916,-1,1.0240908,3.704084,2759.1357,0.019902756,3407.7825,1527.907240619811,391,29.710266,0.10147915,1.9902759,241010830.0,1159.6897,365.5615,700.1667,102.40908,0.08984293,39100,,4242981,9.359891,368.2176,1889.1907,True,0.07522349,9.359891,100
160.92,5554.182951450348,1471.7753,0.0050535593,1.0758201,[-0.031  0.316 -0.471  0.011 -0.02   0.024 -0.454 -1.094 -0.003  0.  0.    -1.329],2536.2893,0.31712675,-1,0.02105147,92.18155,3326.2634,0.010889164,1609.3248,1471.7752048737086,392,92.95235,0.0031712675,1.0889167,1048767.5,681.8011,415.31796,473.8963,2.1051471,0.09040334,39200,,4259073,9.359912,789.9741,574.30725,True,0.50535595,9.359912,100
162.56,5570.052530050278,1486.9425,1.7591867e-06,39.904766,[-2.972e-02  3.170e-01 -4.715e-01  9.041e-03 -2.251e-02  2.220e-02 -4.552e-01 -1.096e+00  1.164e-03  0.000e+00  0.000e+00 -1.329e+00],2336.0386,55.828064,-1,5.483137,1.8531857,2804.9014,0.07671389,10521.281,1486.942398698589,393,2.5059664,0.5582806,7.671388,2123555700.0,1018.0796,415.14584,645.47205,548.3137,0.089581564,39300,,4275329,9.359996,468.86273,5205.6943,True,0.00017591867,9.359996,100
158.32,5585.774149894714,1450.0259,0.0009597054,1.605433,[-0.033  0.319 -0.473  0.003 -0.028  0.026 -0.447 -1.11  -0.006  0.  0.    -1.329],2050.6501,1.7863797,-1,0.17871441,32.80617,2455.2632,0.012482078,1859.4233,1450.0259394022935,394,62.28849,0.017863799,1.2482078,5352577.5,1045.413,359.09735,713.44696,17.87144,0.09131947,39400,,4291161,9.359942,404.61304,926.1359,True,0.09597054,9.359942,100
159.64,5603.201416969299,1459.0216,6.574077e-07,579.45435,[-0.037  0.321 -0.473  0.008 -0.024  0.028 -0.446 -1.109 -0.007  0.  0.    -1.328],2467.9346,615.0381,-1,61.82281,1.0318389,2852.6108,0.62800074,156856.7,1459.0214639144071,395,0.17257614,6.1503806,62.80007,1731352100000.0,1074.3451,416.398,603.23816,6182.2812,0.08733725,39500,,4307125,9.36,384.6764,136256.4,True,6.574077e-05,9.36,100
161.63,5619.593125581741,1480.6842,0.006674035,1.0316243,[-0.034  0.324 -0.473  0.005 -0.028  0.016 -0.432 -1.112  0.026  0.  0.    -1.332],1997.7833,0.17097454,-1,0.0185297,97.348854,2346.4546,0.010360474,1535.7894,1480.6842950733799,396,96.93451,0.0017097453,1.0360475,275207.62,1132.0131,302.18936,776.748,1.8529701,0.088640995,39600,,4323288,9.359768,348.67123,820.80896,True,0.6674035,9.359768,100
167.25,5635.622503995895,1527.8817,0.0041242675,1.1944666,[-0.034  0.324 -0.473  0.005 -0.028  0.017 -0.433 -1.114  0.024  0.  0.    -1.33 ],1888.5779,0.857458,-1,0.07150351,63.465607,2826.4714,0.011301373,1720.9689,1527.881602848968,397,83.719376,0.008574581,1.1301373,1516218.5,589.98804,366.6996,679.9402,7.1503515,0.086951986,39700,,4340013,9.359973,937.89355,794.2397,True,0.41242674,9.359973,100
159.06,5651.334731578827,1451.6511,0.0028561088,1.1384299,[-0.035  0.326 -0.474  0.007 -0.025  0.02  -0.432 -1.117  0.025  0.  0.    -1.332],1978.9934,0.4193426,-1,0.026709033,86.61508,2579.8503,0.010667374,1574.5894,1451.6511556445732,398,87.84028,0.0041934256,1.0667374,809328.3,850.7941,354.88013,677.69617,2.6709034,0.08657819,39800,,4355919,9.3599825,600.857,748.80066,True,0.28561088,9.3599825,100
167.51,5667.190552711487,1533.4731,0.00051012286,1.5548983,[-0.032  0.326 -0.474  0.009 -0.024  0.018 -0.434 -1.117  0.026  0.  0.    -1.332],2094.2346,2.050327,-1,0.20516287,27.474249,2758.1567,0.012619435,1989.9614,1533.4730672961173,399,64.31289,0.02050327,1.2619435,6427996.5,869.55084,388.49533,706.02606,20.516287,0.08564291,39900,,4372670,9.359953,663.9222,958.1719,True,0.05101229,9.359953,100
175.33,5684.141885042191,1609.5585,0.0033986964,1.2759941,[-0.027  0.326 -0.475  0.012 -0.021  0.013 -0.435 -1.117  0.025  0.  0.    -1.333],2481.556,0.5737801,-1,0.0318254,80.334724,3007.3364,0.011597037,1900.1511,1609.558263305288,400,78.37027,0.0057378006,1.1597039,1367756.6,1083.7777,429.5059,707.3575,3.1825402,0.08378603,40000,,4390203,9.359924,525.78046,881.02576,True,0.33986965,9.359924,100
171.61,5701.503934144974,1569.2173,0.0036841803,1.1667536,[-0.025  0.326 -0.475  0.01  -0.022  0.011 -0.434 -1.121  0.026  0.  0.    -1.335],2135.098,0.54281217,-1,0.042947385,80.94412,3095.371,0.011187359,1746.4774,1569.2173882673721,401,85.70789,0.0054281214,1.118736,1393239.4,608.94415,373.78275,640.606,4.294739,0.08195471,40100,,4407364,9.359996,960.27325,743.4252,True,0.36841804,9.359996,100
171.89,5717.63374376297,1571.6266,4.5432284e-05,16.74797,[-0.026  0.326 -0.475  0.011 -0.021  0.012 -0.43  -1.121  0.022  0.  0.    -1.337],2320.954,16.001814,-1,1.5836406,3.6416583,2855.1016,0.031108143,6401.6187,1571.6265126813232,402,5.970873,0.16001813,3.1108146,952468350.0,1037.4792,416.98715,715.09607,158.36406,0.08203514,40200,,4424553,9.359861,534.14734,2896.329,True,0.0045432285,9.359861,100
177.25,5735.8160145282745,1624.078,0.0066683507,1.0359365,[-0.017  0.329 -0.477  0.01  -0.023 -0.002 -0.426 -1.122  0.024  0.  0.    -1.337],2492.711,0.182379,-1,0.015203171,96.983925,3242.0068,0.010341971,1700.9799,1624.0780439999446,403,96.53101,0.0018237901,1.0341972,952757.8,874.782,473.28946,651.476,1.5203172,0.07837007,40300,,4442278,9.359967,749.296,711.05615,True,0.66683507,9.359967,100
174.52,5753.5498483181,1599.8605,0.0050730426,1.064801,[-0.017  0.328 -0.477  0.011 -0.021 -0.002 -0.425 -1.121  0.022  0.  0.    -1.341],2295.713,0.27577403,-1,0.017497616,93.544395,3314.2954,0.010497695,1691.5491,1599.8605218596856,404,93.91426,0.0027577402,1.0497694,1470618.9,581.27814,456.95615,605.5719,1.7497616,0.07574748,40400,,4459730,9.359966,1018.5824,665.55066,True,0.50730425,9.359966,100
179.79,5770.836563825607,1651.0546,0.0039031133,1.0572206,[-1.847e-02  3.295e-01 -4.784e-01  1.212e-02 -2.062e-02 -1.213e-03 -4.286e-01 -1.124e+00  1.813e-02  0.000e+00  0.000e+00 -1.343e+00],2432.2568,0.24173526,-1,0.01759242,94.87248,3079.6223,0.0103981765,1722.4412,1651.0545169597203,405,94.58764,0.0024173527,1.0398177,707476.06,1003.68915,415.1234,727.1678,1.759242,0.07591528,40500,,4477709,9.359921,647.36536,772.4895,True,0.39031133,9.359921,100
186.61,5786.638244628906,1711.2968,0.0026325604,1.2617298,[-1.992e-02  3.301e-01 -4.790e-01  1.233e-02 -2.041e-02 -9.633e-04 -4.295e-01 -1.125e+00  1.846e-02  0.000e+00  0.000e+00 -1.343e+00],2527.7786,1.0613749,-1,0.10515872,51.9079,3489.94,0.011026779,1980.6718,1711.2967513420697,406,79.25627,0.010613749,1.1026778,4586409.5,749.1354,510.91095,664.3147,10.515872,0.0775414,40600,,4496370,9.359971,962.1614,804.631,True,0.26325604,9.359971,100
174.84,5801.95220541954,1608.2329,0.006799254,1.0222915,[-1.917e-02  3.316e-01 -4.798e-01  1.077e-02 -2.214e-02 -1.037e-03 -4.253e-01 -1.128e+00  1.805e-02  0.000e+00  0.000e+00 -1.341e+00],2849.3877,0.15262666,-1,0.014859145,97.83231,3198.1772,0.0102535,1656.8944,1608.2329649844792,407,97.81945,0.0015262666,1.0253501,388043.8,1259.4435,428.831,648.7798,1.4859145,0.08077337,40700,,4513854,9.35999,348.7896,686.80634,True,0.67992544,9.35999,100
174.96,5815.571479320526,1608.2272,0.00029661666,2.4138412,[-0.019  0.33  -0.48   0.012 -0.022 -0.002 -0.427 -1.13   0.017  0.  0.    -1.338],2014.1149,3.7261596,-1,0.37457916,12.104871,2943.4563,0.013827993,2723.4382,1608.2271235761127,408,41.427746,0.0372616,1.3827993,58488120.0,678.8857,384.4744,725.1902,37.457916,0.08015419,40800,,4531350,9.359988,929.34143,1351.5044,True,0.029661667,9.359988,100
177.14,5834.2495539188385,1628.5944,0.0038010548,1.132848,[-0.015  0.329 -0.48   0.017 -0.016 -0.01  -0.43  -1.129  0.017  0.  0.    -1.339],3357.7642,0.43406683,-1,0.029920926,86.133484,3990.2058,0.010818293,1808.8059,1628.5942774379112,409,88.273094,0.0043406677,1.0818294,1203838.8,996.1526,466.56403,431.5326,2.9920926,0.08027249,40900,,4549064,9.359962,632.44165,534.70935,True,0.3801055,9.359962,100
179.82,5849.285729169846,1652.3475,0.004383766,1.1782098,[-0.016  0.33  -0.481  0.017 -0.016 -0.007 -0.432 -1.13   0.014  0.  0.    -1.339],2166.8232,0.4518683,-1,0.032039717,85.40844,2806.0295,0.010932294,1847.9465,1652.3477183449381,410,84.87453,0.0045186826,1.0932294,1240075.6,1013.1414,406.22122,810.5388,3.2039719,0.0784874,41000,,4567046,9.359976,639.20624,934.20197,True,0.4383766,9.359976,100
176.08,5865.194317817688,1615.0314,0.0027107939,1.1410047,[-0.016  0.331 -0.481  0.013 -0.02  -0.006 -0.431 -1.134  0.016  0.  0.    -1.34 ],1789.8147,0.5133654,-1,0.033041075,81.85847,2759.9453,0.010904888,1764.5739,1615.0314180608223,411,87.64206,0.0051336535,1.0904888,1581566.8,644.9008,395.69952,787.048,3.3041077,0.07638937,41100,,4584654,9.3599825,970.1306,880.13983,True,0.2710794,9.3599825,100
180.86,5882.432638168335,1659.5508,0.0028419497,1.1393847,[-0.017  0.331 -0.482  0.014 -0.019 -0.007 -0.434 -1.134  0.019  0.  0.    -1.343],2961.9775,0.57904065,-1,0.045915652,77.75509,3604.3713,0.010825752,1806.7213,1659.550603351896,412,87.76666,0.005790407,1.0825752,1168074.2,1017.15674,486.7,578.23926,4.591565,0.07446287,41200,,4602740,9.359926,642.3939,652.5083,True,0.28419498,9.359926,100
178.16,5897.882423400879,1635.84,0.006156922,1.0630672,[-0.017  0.332 -0.482  0.016 -0.017 -0.006 -0.434 -1.132  0.022  0.  0.    -1.344],2426.5913,0.25316805,-1,0.017363012,94.471634,3069.2065,0.01046552,1721.0491,1635.8399078753466,413,94.06743,0.0025316803,1.0465522,756156.1,993.2246,405.98578,715.07794,1.7363012,0.07428261,41300,,4620556,9.359945,642.61523,771.6961,True,0.6156922,9.359945,100
179.51,5910.302308559418,1648.942,0.0016122386,1.1809809,[-0.018  0.332 -0.482  0.015 -0.018 -0.004 -0.435 -1.135  0.022  0.  0.    -1.345],2684.053,0.52707326,-1,0.032304525,81.57418,3236.7925,0.011090064,1837.2869,1648.9420169287189,414,84.67537,0.0052707326,1.1090064,1056063.4,1096.2026,453.19608,677.90436,3.2304525,0.072903685,41400,,4638507,9.359869,552.73944,782.0315,True,0.16122386,9.359869,100
178.0,5922.769535064697,1633.914,0.006649975,1.0401022,[-0.02   0.334 -0.483  0.014 -0.019 -0.004 -0.434 -1.132  0.023  0.  0.    -1.346],2250.0469,0.21260485,-1,0.020541672,95.98663,3251.2588,0.010397392,1709.8795,1633.9138601882564,415,96.144394,0.0021260483,1.0397393,1346221.1,632.702,410.14465,658.53625,2.0541673,0.068862915,41500,,4656307,9.359962,1001.2118,715.1368,True,0.6649975,9.359962,100
176.33,5936.288480043411,1616.3817,0.0004300095,2.1555464,[-0.02   0.334 -0.483  0.012 -0.021 -0.004 -0.434 -1.135  0.022  0.  0.    -1.35 ],3174.916,2.7944891,-1,0.25673217,23.024008,3505.8125,0.015283234,2447.9822,1616.3817031417304,416,46.39195,0.027944893,1.5283234,15694112.0,1285.4851,447.80325,564.63806,25.673218,0.06876862,41600,,4673940,9.359758,330.8966,903.8352,True,0.04300095,9.359758,100
183.51,5949.984041690826,1684.6619,0.005196573,1.0736347,[-0.026  0.336 -0.483  0.009 -0.024  0.002 -0.433 -1.135  0.023  0.  0.    -1.35 ],2209.8628,0.27511016,-1,0.018224522,93.33696,3247.4507,0.010296684,1757.2439,1684.6619741569693,417,93.14155,0.0027511015,1.0296683,1506017.2,647.0741,454.09903,710.4268,1.8224523,0.06805045,41700,,4692291,9.359968,1037.5879,747.777,True,0.5196573,9.359968,100
180.11,5963.9529728889465,1654.7646,0.0032211067,1.2612848,[-2.584e-02  3.360e-01 -4.830e-01  8.838e-03 -2.463e-02  5.197e-04 -4.316e-01 -1.136e+00  2.252e-02  0.000e+00  0.000e+00 -1.351e+00],2316.6145,0.8723487,-1,0.076540224,63.71224,3303.258,0.011559031,1959.5023,1654.7647097551653,418,79.28423,0.008723487,1.1559032,2279198.0,668.12115,410.58466,663.7873,7.6540227,0.067356385,41800,,4710302,9.359894,986.6436,846.56604,True,0.32211068,9.359894,100
171.92,5977.545035123825,1581.3121,0.0051456345,1.0659333,[-2.643e-02  3.364e-01 -4.833e-01  1.150e-02 -2.178e-02  9.499e-04 -4.293e-01 -1.138e+00  1.705e-02  0.000e+00  0.000e+00 -1.352e+00],2227.9365,0.2760557,-1,0.024718666,93.61332,2804.4883,0.010568863,1668.1862,1581.3121830441316,419,93.8145,0.002760557,1.0568863,593550.25,1004.7604,403.41315,739.9657,2.4718666,0.067173,41900,,4727494,9.359966,576.55176,799.546,True,0.51456344,9.359966,100
178.27,5990.963298082352,1638.0624,0.0048444034,1.0634216,[-0.028  0.338 -0.484  0.012 -0.022  0.001 -0.43  -1.142  0.014  0.  0.    -1.352],1962.2124,0.25397015,-1,0.024176499,94.53344,3005.1191,0.010561328,1745.8561,1638.0622797857586,420,94.03608,0.0025397013,1.0561328,1564888.9,595.1555,458.6768,736.52655,2.41765,0.06465502,42000,,4745321,9.359978,1042.9067,816.1714,True,0.48444033,9.359978,100
175.23,6003.999960422516,1607.9921,0.0026706683,1.397224,[-2.762e-02  3.383e-01 -4.853e-01  1.071e-02 -2.248e-02 -5.240e-04 -4.335e-01 -1.143e+00  1.196e-02  0.000e+00  0.000e+00 -1.354e+00],2187.976,1.2086755,-1,0.11278209,48.555645,3155.5632,0.011742503,2047.2445,1607.991949812829,421,71.57049,0.012086755,1.1742502,5128254.5,640.4048,445.68793,661.32306,11.27821,0.06277435,42100,,4762844,9.359941,967.58716,928.2418,True,0.26706684,9.359941,100
181.38,6019.968696594238,1668.7959,0.0041146935,1.0718881,[-0.024  0.339 -0.486  0.013 -0.02  -0.006 -0.437 -1.141  0.012  0.  0.    -1.356],1881.9888,0.2921418,-1,0.020160053,92.89129,2798.1592,0.010560537,1760.2195,1668.7960453644005,422,93.29332,0.0029214176,1.0560536,1225253.1,752.6256,413.21768,829.3483,2.0160053,0.059050504,42200,,4780982,9.359856,916.1704,891.1222,True,0.41146934,9.359856,100
176.07,6034.190965652466,1618.0106,0.0019132926,1.5572969,[-0.025  0.341 -0.487  0.013 -0.02  -0.004 -0.434 -1.144  0.014  0.  0.    -1.36 ],2570.1765,1.5507814,-1,0.13840003,38.138897,3552.607,0.012176592,2026.1542,1618.010469415506,423,64.21383,0.0155078145,1.2176592,3330600.8,635.5801,391.70673,552.2285,13.840004,0.057453066,42300,,4798589,9.359977,982.4304,696.1466,True,0.19132926,9.359977,100
182.48,6045.067184448242,1675.7048,8.517372e-06,297.48447,[-0.023  0.342 -0.487  0.011 -0.022 -0.003 -0.434 -1.143  0.017  0.  0.    -1.361],2121.2312,368.14795,-1,37.010525,1.0586452,3232.5422,0.3808103,80674.734,1675.70491449851,424,0.33615202,3.6814792,38.081028,144837820000.0,564.39386,413.83633,705.9422,3701.0525,0.057609297,42400,,4816837,9.359927,1111.311,63948.523,True,0.0008517372,9.359927,100
171.32,6055.543951511383,1574.2896,0.00021444347,32.84842,[-2.463e-02  3.450e-01 -4.876e-01  7.434e-03 -2.575e-02  3.517e-04 -4.211e-01 -1.155e+00  8.279e-03  0.000e+00  0.000e+00 -1.361e+00],2349.201,94.66749,-1,9.521196,1.1744752,3023.8738,0.10320201,16174.858,1574.2895217761607,425,3.0442865,0.9466748,10.320202,7225814000.0,899.6167,398.052,667.12744,952.1197,0.051889013,42500,,4833969,9.35989,674.6729,10975.592,True,0.021444347,9.35989,100
181.4,6066.937188863754,1662.938,0.0033434043,1.1135955,[-2.032e-02  3.506e-01 -4.900e-01  2.098e-02 -1.170e-02  4.718e-04 -4.179e-01 -1.149e+00  1.967e-03  0.000e+00  0.000e+00 -1.367e+00],2381.351,0.35432282,-1,0.02511166,90.12655,3140.1006,0.010705106,1801.8198,1662.9381058989595,426,89.79922,0.0035432281,1.0705107,1063242.4,904.1884,421.4354,720.9079,2.511166,0.048965443,42600,,4852109,9.359964,758.74963,807.72345,True,0.33434042,9.359964,100
179.8,6078.8029961586,1648.6819,8.400198e-05,1.4673125,[-0.021  0.352 -0.491  0.021 -0.012  0.002 -0.421 -1.148  0.002  0.  0.    -1.37 ],2835.559,1.5509019,-1,0.13513339,37.689682,3549.856,0.012061897,2205.4902,1648.681965741065,427,68.15181,0.015509018,1.2061896,10626979.0,934.385,462.81506,583.7252,13.513339,0.042196445,42700,,4870089,9.359967,714.29694,915.4796,True,0.008400198,9.359967,100
190.82,6089.974509716034,1753.1863,0.0048244405,1.1113914,[-2.025e-02  3.530e-01 -4.908e-01  2.208e-02 -1.037e-02  1.196e-03 -4.215e-01 -1.148e+00  1.216e-02  0.000e+00  0.000e+00 -1.377e+00],3006.6787,0.34996933,-1,0.022071093,90.246284,3401.8215,0.010645342,1896.947,1753.186277251361,428,89.9773,0.003499693,1.0645341,865319.4,1358.0436,495.48193,732.6399,2.2071095,0.04137003,42800,,4889171,9.359915,395.14276,821.0609,True,0.48244408,9.359915,100
177.42,6101.135480880737,1628.1254,0.0002889856,3.067836,[-0.019  0.355 -0.492  0.02  -0.012 -0.002 -0.423 -1.146  0.01   0.  0.    -1.378],2743.309,6.561345,-1,0.6574329,7.4933577,3054.957,0.018674316,2788.4243,1628.1252302662274,429,32.596268,0.06561345,1.8674316,52399896.0,1316.4773,501.8957,711.6382,65.74329,0.03911449,42900,,4906913,9.359944,311.64783,1183.1753,True,0.028898563,9.359944,100
185.9,6113.592523813248,1701.605,0.00022307652,4.7230797,[-0.02   0.356 -0.492  0.025 -0.007 -0.002 -0.425 -1.141  0.017  0.  0.    -1.38 ],3018.6392,6.670929,-1,0.6544397,6.835279,3422.7832,0.018069187,3730.309,1701.6049332164152,430,21.172626,0.06670929,1.806919,222171230.0,1297.4609,505.17694,674.77,65.44397,0.03892709,43000,,4925503,9.359967,404.14404,1498.7249,True,0.022307653,9.359967,100
182.01,6125.710777759552,1670.2144,0.0029915127,1.484324,[-0.018  0.358 -0.492  0.024 -0.008 -0.009 -0.42  -1.14   0.022  0.  0.    -1.38 ],2368.7004,1.4986534,-1,0.13427745,39.01825,2999.0088,0.011987679,2081.5923,1670.2142995919762,431,67.370735,0.014986534,1.1987679,6000161.0,1039.906,436.43958,770.51166,13.427746,0.040296525,43100,,4943704,9.359995,630.3083,985.459,True,0.29915127,9.359995,100
180.9,6137.350583553314,1660.5333,0.0062519885,1.0319704,[-0.018  0.359 -0.493  0.028 -0.004 -0.007 -0.421 -1.142  0.016  0.  0.    -1.379],2391.814,0.19740078,-1,0.015258064,96.38735,2815.903,0.01019641,1703.2255,1660.5331675379784,432,96.90201,0.0019740078,1.0196412,512766.25,1236.4438,440.737,815.7623,1.5258064,0.04385365,43200,,4961794,9.359984,424.08923,845.05695,True,0.62519884,9.359984,100
182.94,6147.867584228516,1676.0223,0.0038732335,1.1868783,[-0.018  0.359 -0.493  0.026 -0.005 -0.007 -0.422 -1.142  0.016  0.  0.    -1.375],2380.0967,0.45251694,-1,0.028004775,85.27973,3068.315,0.010891807,1884.1511,1676.022448046687,433,84.25464,0.0045251697,1.0891807,1489846.6,987.8044,448.7493,755.5279,2.8004775,0.043476094,43300,,4980088,9.359956,688.21814,881.3282,True,0.38732335,9.359956,100
183.04,6159.554570198059,1682.0492,0.0014034366,1.3424518,[-0.016  0.359 -0.494  0.025 -0.007 -0.011 -0.421 -1.141  0.017  0.  0.    -1.375],2608.9705,0.9242582,-1,0.068309285,59.371353,3031.6733,0.011172894,1998.5853,1682.0493185066198,434,74.49057,0.009242581,1.1172893,4115293.5,1259.3464,427.1314,772.54736,6.830929,0.044086486,43400,,4998392,9.35995,422.70288,944.798,True,0.14034367,9.35995,100
178.03,6172.197710037231,1635.4458,0.005580301,1.017282,[-0.013  0.362 -0.495  0.026 -0.005 -0.014 -0.423 -1.142  0.018  0.  0.    -1.375],1995.1841,0.14189279,-1,0.014431316,98.107834,2970.848,0.010217197,1654.3901,1635.4457811486282,435,98.301155,0.0014189279,1.0217197,1221482.4,659.782,477.68893,744.19135,1.4431317,0.044270888,43500,,5016195,9.359942,975.6638,755.46735,True,0.5580301,9.359942,100
185.93,6184.204455137253,1707.8372,0.0010932795,1.7860521,[-0.013  0.362 -0.495  0.027 -0.004 -0.013 -0.422 -1.142  0.017  0.  0.    -1.375],2132.0078,2.9994576,-1,0.30256885,17.398088,3067.709,0.013765704,2381.5818,1707.8372291891503,436,55.989407,0.029994579,1.3765705,9045007.0,772.1361,465.86533,787.52454,30.256886,0.04417035,43600,,5034788,9.359922,935.7011,1151.6459,True,0.10932795,9.359922,100
179.91,6195.621101856232,1650.0865,0.001985405,1.2865922,[-1.368e-02  3.643e-01 -4.959e-01  2.974e-02 -1.202e-03 -1.159e-02 -4.163e-01 -1.145e+00  1.376e-02  0.000e+00  0.000e+00 -1.375e+00],2352.9675,0.7079951,-1,0.051472127,71.59417,2850.952,0.011239976,1906.4589,1650.0865197231208,437,77.7247,0.007079951,1.1239976,1658525.8,1152.1023,407.694,794.8009,5.147213,0.046204038,43700,,5052779,9.359917,497.98428,936.32513,True,0.19854051,9.359917,100
177.46,6206.505154848099,1628.2178,3.3994842e-05,9.882839,[-0.014  0.366 -0.497  0.029 -0.002 -0.01  -0.413 -1.153  0.017  0.  0.    -1.373],2098.8398,7.980024,-1,0.77349514,6.489109,2946.0166,0.021021588,4416.01,1628.2179139068426,438,10.118549,0.07980023,2.102159,268916300.0,781.04095,455.40353,744.41284,77.34952,0.047016174,43800,,5070525,9.359897,847.1769,1637.5935,True,0.003399484,9.359897,100
182.72,6219.2982494831085,1678.0841,0.005550868,1.0555453,[-0.018  0.367 -0.497  0.03  -0.002 -0.015 -0.411 -1.155  0.017  0.  0.    -1.372],2697.2812,0.2678302,-1,0.018954234,93.62285,3664.871,0.010262114,1751.0789,1678.0840034043185,439,94.73776,0.002678302,1.0262114,1484849.5,710.49414,559.4273,578.6228,1.8954235,0.04734204,43900,,5088797,9.359943,967.5898,621.49524,True,0.5550868,9.359943,100
178.87,6230.622287273407,1645.4198,0.00031339726,5.04727,[-0.017  0.368 -0.497  0.028 -0.003 -0.016 -0.412 -1.153  0.017  0.  0.    -1.372],2329.0068,11.190232,-1,1.1306032,3.346185,3222.2812,0.020821143,4235.437,1645.4199179175346,440,19.81269,0.111902334,2.0821145,268832400.0,752.1454,465.3872,678.7356,113.06032,0.04869843,44000,,5106684,9.359937,893.27454,2063.6714,True,0.031339727,9.359937,100
186.09,6242.586592674255,1707.1821,0.0063326936,1.0336186,[-1.089e-02  3.668e-01 -4.968e-01  3.020e-02 -1.961e-04 -2.076e-02 -4.147e-01 -1.141e+00  1.751e-02  0.000e+00  0.000e+00 -1.370e+00],2004.4663,0.16412303,-1,0.014377682,97.55258,2851.441,0.010361796,1768.3517,1707.1820771985074,441,96.74749,0.0016412302,1.0361797,1069080.1,860.2076,499.52228,851.74976,1.4377682,0.048185658,44100,,5125293,9.359929,846.9746,898.6591,True,0.63326937,9.359929,100
185.16,6254.274756908417,1700.1284,0.0013361425,1.3621527,[-1.122e-02  3.680e-01 -4.972e-01  3.077e-02  6.970e-04 -2.150e-02 -4.164e-01 -1.140e+00  1.562e-02  0.000e+00  0.000e+00 -1.371e+00],2616.9946,0.8414427,-1,0.050579216,68.73088,3473.302,0.01247506,2187.1807,1700.128448191255,442,73.41321,0.008414427,1.2475061,2453012.2,843.8209,485.101,658.13794,5.057922,0.04581791,44200,,5143809,9.359955,856.3075,971.05994,True,0.13361426,9.359955,100
187.86,6267.794117450714,1724.9769,3.467832e-05,3.8368301,[-0.009  0.368 -0.497  0.031  0.001 -0.024 -0.421 -1.135  0.019  0.  0.    -1.373],2742.095,3.9919162,-1,0.35005426,13.621906,3614.3623,0.015852526,3185.4011,1724.976735690536,443,26.06318,0.03991916,1.5852526,39733292.0,852.70935,523.22565,640.6682,35.00543,0.042889103,44300,,5162595,9.35989,872.26733,1061.4761,True,0.0034678322,9.35989,100
192.78,6280.971120595932,1765.269,0.0030854242,1.2173325,[-0.008  0.364 -0.497  0.032  0.002 -0.024 -0.431 -1.127  0.011  0.  0.    -1.376],3644.7,0.51844794,-1,0.03802141,81.66526,4567.4263,0.010941748,2091.4226,1765.269117340853,444,82.14683,0.0051844795,1.0941749,3791443.8,842.5428,650.1433,395.04126,3.8021412,0.0417728,44400,,5181873,9.359935,922.7263,579.61194,True,0.30854243,9.359935,100
190.68,6294.317179203033,1750.6647,0.006543214,1.052111,[-0.006  0.366 -0.498  0.032  0.002 -0.026 -0.431 -1.126  0.013  0.  0.    -1.377],3186.6455,0.24407308,-1,0.021433933,94.87115,4096.746,0.010497264,1905.1051,1750.6647203681462,445,95.047005,0.0024407306,1.0497264,1809836.0,840.5642,608.9137,521.64087,2.1433933,0.047101337,44500,,5200941,9.359908,910.10046,644.4651,True,0.65432143,9.359908,100
