AvgRet,ESSRenyi,VanillaAvgRet,AvgDiscRet,EpsThisIter,MinVanillaIw,MaxVanillaIw,AvgVanillaIw,VarRet,AvgNormIw,J,VarDiscRet,IterType,ESSClassic,Delta,AvgEpLen,VarNormIw,MinNormIw,eRenyi2,VarJ,BatchSize,MaxNormIw,Bound,VarVanillaIw
-334.460197581,500.0,-334.460197581,-334.460197581,100,1.0,1.0,1.0,693.239670713,0.00333333,-333.158,693.239670713,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,28.2155,500,0.00333333,-353.57,
-336.200572681,500.0,-336.200572681,-336.200572681,100,1.0,1.0,1.0,1044.40916129,0.0025,-333.918,1044.40916129,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,29.2799,500,0.0025,-352.927,
-337.619320897,469.673328587,-337.619320897,-337.619320897,100,0.469536,2.72209,0.994358,754.492449376,0.002,-333.659,754.492449376,1,469.135081475,0.6,500.0,2.63689e-07,0.000944401,1.06457,28.818,500,0.00547506,-351.202,0.0651806
-338.717441753,500.0,-338.717441753,-338.717441753,100,1.0,1.0,1.0,1403.06605471,0.01,-338.717,1403.06605471,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,37.2698,500,0.01,-380.962,
-335.401932855,500.0,-335.401932855,-335.401932855,100,1.0,1.0,1.0,1002.9692444,0.005,-337.06,1002.9692444,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,34.5505,500,0.005,-366.931,
-338.280282234,500.0,-338.280282234,-338.280282234,100,1.0,1.0,1.0,950.051579736,0.00333333,-337.467,950.051579736,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,33.3117,500,0.00333333,-361.856,
-337.086358079,500.0,-337.086358079,-337.086358079,100,1.0,1.0,1.0,727.109842666,0.0025,-337.372,727.109842666,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,31.8157,500,0.0025,-358.494,
-336.341015701,499.988138957,-336.341015701,-336.341015701,100,,19.631,0.427202,719.799410304,0.002,-325.534,719.799410304,1,40.3852791558,0.6,500.0,4.56142e-05,,1.00002,74.9613,500,0.0919049,-344.426,2.08117
-333.725256476,500.0,-333.725256476,-333.725256476,100,1.0,1.0,1.0,965.48920198,0.01,-333.725,965.48920198,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,30.9166,500,0.01,-370.772,
-337.654670897,500.0,-337.654670897,-337.654670897,100,1.0,1.0,1.0,879.517276152,0.005,-335.69,879.517276152,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,30.2843,500,0.005,-361.886,
-339.353591528,500.0,-339.353591528,-339.353591528,100,1.0,1.0,1.0,852.438200648,0.00333333,-336.911,852.438200648,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,29.9285,500,0.00333333,-358.3,
-337.725473086,500.0,-337.725473086,-337.725473086,100,1.0,1.0,1.0,1100.36218521,0.0025,-337.115,1100.36218521,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,30.7286,500,0.0025,-355.865,
-334.337088807,407.189904985,-334.337088807,-334.337088807,100,0.0339682,4.24631,0.975666,869.762128055,0.002,-333.698,869.762128055,1,387.847173836,0.6,500.0,1.15899e-06,6.96308e-05,1.22793,31.2895,500,0.00870443,-352.592,0.275817
-334.745016059,500.0,-334.745016059,-334.745016059,100,1.0,1.0,1.0,759.794701161,0.01,-334.745,759.794701161,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,27.4262,500,0.01,-370.303,
-337.264391344,500.0,-337.264391344,-337.264391344,100,1.0,1.0,1.0,893.015148417,0.005,-336.005,893.015148417,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,28.6309,500,0.005,-361.165,
-334.654100473,500.0,-334.654100473,-334.654100473,100,1.0,1.0,1.0,796.065086456,0.00333333,-335.555,796.065086456,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,28.4533,500,0.00333333,-356.098,
-334.130073687,500.0,-334.130073687,-334.130073687,100,1.0,1.0,1.0,973.669237385,0.0025,-335.198,973.669237385,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,29.13,500,0.0025,-354.112,
-334.893062356,470.168860666,-334.893062356,-334.893062356,100,0.284846,1.93822,0.996857,530.159901299,0.002,-334.106,530.159901299,1,468.744431647,0.6,500.0,2.6725e-07,0.000571488,1.06345,27.3901,500,0.00388866,-351.551,0.066393
-338.147409448,500.0,-338.147409448,-338.147409448,100,1.0,1.0,1.0,778.162948621,0.01,-338.147,778.162948621,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,27.7557,500,0.01,-371.94,
-334.657996109,500.0,-334.657996109,-334.657996109,100,1.0,1.0,1.0,820.033501378,0.005,-336.403,820.033501378,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,28.1807,500,0.005,-361.345,
-334.480116346,500.0,-334.480116346,-334.480116346,100,1.0,1.0,1.0,689.481841814,0.00333333,-335.762,689.481841814,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,27.5279,500,0.00333333,-356.127,
-335.739009103,500.0,-335.739009103,-335.739009103,100,1.0,1.0,1.0,738.719641861,0.0025,-335.756,738.719641861,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,27.4075,500,0.0025,-353.719,
-332.931546811,422.197694791,-332.931546811,-332.931546811,100,0.0804374,2.36351,1.0027,743.76545312,0.002,-332.61,743.76545312,1,421.747477627,0.6,500.0,7.43664e-07,0.000160442,1.18428,26.7388,500,0.00471431,-350.138,0.186919
-329.924298095,500.0,-329.924298095,-329.924298095,100,1.0,1.0,1.0,652.403326604,0.01,-329.924,652.403326604,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,25.4142,500,0.01,-362.344,
-332.942661585,500.0,-332.942661585,-332.942661585,100,1.0,1.0,1.0,875.112908316,0.005,-331.433,875.112908316,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,27.539,500,0.005,-356.924,
-333.743319796,500.0,-333.743319796,-333.743319796,100,1.0,1.0,1.0,741.107542813,0.00333333,-332.203,741.107542813,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,27.4108,500,0.00333333,-353.016,
-331.785020547,500.0,-331.785020547,-331.785020547,100,1.0,1.0,1.0,926.184533711,0.0025,-332.099,926.184533711,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,28.1563,500,0.0025,-350.768,
-334.146291138,463.229898671,-334.146291138,-334.146291138,100,0.322506,1.8977,1.00097,775.928542747,0.002,-331.278,775.928542747,1,467.887189018,0.6,500.0,2.75087e-07,0.000644383,1.07938,27.4689,500,0.0037917,-348.627,0.0689059
-341.726419471,500.0,-341.726419471,-341.726419471,100,1.0,1.0,1.0,1085.64706275,0.01,-341.726,1085.64706275,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,32.784,500,0.01,-381.278,
